순위,지역,년도,성별,이름,비율,건수
21,부산광역시,2015,남성,기타,기타(85.53%),"3,552"
1,대구광역시,2015,남성,민준,민준(8.16%),28
2,대구광역시,2015,남성,도현,도현(7.29%),25
3,대구광역시,2015,남성,건우,건우(6.12%),21
3,대구광역시,2015,남성,민재,민재(6.12%),21
3,대구광역시,2015,남성,현우,현우(6.12%),21
6,대구광역시,2015,남성,승현,승현(5.83%),20
7,대구광역시,2015,남성,승민,승민(5.25%),18
7,대구광역시,2015,남성,지훈,지훈(5.25%),18
9,대구광역시,2015,남성,도윤,도윤(4.96%),17
9,대구광역시,2015,남성,우진,우진(4.96%),17
11,대구광역시,2015,남성,민성,민성(4.66%),16
12,대구광역시,2015,남성,정우,정우(4.37%),15
12,대구광역시,2015,남성,준영,준영(4.37%),15
14,대구광역시,2015,남성,서준,서준(4.08%),14
14,대구광역시,2015,남성,재현,재현(4.08%),14
16,대구광역시,2015,남성,경민,경민(3.79%),13
16,대구광역시,2015,남성,민규,민규(3.79%),13
16,대구광역시,2015,남성,주원,주원(3.79%),13
19,대구광역시,2015,남성,민석,민석(3.50%),12
19,대구광역시,2015,남성,승우,승우(3.50%),12
20,대구광역시,2015,남성,기타,기타(84.82%),"1,916"
1,인천광역시,2015,남성,민준,민준(8.54%),27
2,인천광역시,2015,남성,서준,서준(7.28%),23
3,인천광역시,2015,남성,현준,현준(6.33%),20
4,인천광역시,2015,남성,정우,정우(6.01%),19
5,인천광역시,2015,남성,도윤,도윤(5.70%),18
5,인천광역시,2015,남성,도현,도현(5.70%),18
5,인천광역시,2015,남성,주원,주원(5.70%),18
5,인천광역시,2015,남성,현우,현우(5.70%),18
9,인천광역시,2015,남성,민성,민성(5.06%),16
10,인천광역시,2015,남성,승민,승민(4.75%),15
10,인천광역시,2015,남성,승현,승현(4.75%),15
10,인천광역시,2015,남성,진우,진우(4.75%),15
13,인천광역시,2015,남성,지훈,지훈(4.43%),14
14,인천광역시,2015,남성,승우,승우(4.11%),13
15,인천광역시,2015,남성,준우,준우(3.80%),12
16,인천광역시,2015,남성,민재,민재(3.48%),11
16,인천광역시,2015,남성,윤호,윤호(3.48%),11
16,인천광역시,2015,남성,재윤,재윤(3.48%),11
16,인천광역시,2015,남성,준영,준영(3.48%),11
16,인천광역시,2015,남성,지호,지호(3.48%),11
17,인천광역시,2015,남성,기타,기타(84.79%),"1,762"
1,광주광역시,2015,남성,정우,정우(7.59%),17
2,광주광역시,2015,남성,지훈,지훈(6.25%),14
2,광주광역시,2015,남성,하준,하준(6.25%),14
2,광주광역시,2015,남성,현우,현우(6.25%),14
5,광주광역시,2015,남성,도윤,도윤(5.36%),12
5,광주광역시,2015,남성,도현,도현(5.36%),12
5,광주광역시,2015,남성,선우,선우(5.36%),12
5,광주광역시,2015,남성,준우,준우(5.36%),12
5,광주광역시,2015,남성,태경,태경(5.36%),12
10,광주광역시,2015,남성,민준,민준(4.91%),11
10,광주광역시,2015,남성,승우,승우(4.91%),11
12,광주광역시,2015,남성,건우,건우(4.46%),10
12,광주광역시,2015,남성,서준,서준(4.46%),10
12,광주광역시,2015,남성,주원,주원(4.46%),10
12,광주광역시,2015,남성,현준,현준(4.46%),10
16,광주광역시,2015,남성,경민,경민(4.02%),9
16,광주광역시,2015,남성,민우,민우(4.02%),9
16,광주광역시,2015,남성,지호,지호(4.02%),9
19,광주광역시,2015,남성,상현,상현(3.57%),8
19,광주광역시,2015,남성,재원,재원(3.57%),8
20,광주광역시,2015,남성,기타,기타(85.84%),"1,358"
1,대전광역시,2015,남성,민준,민준(7.04%),15
1,대전광역시,2015,남성,지훈,지훈(7.04%),15
3,대전광역시,2015,남성,건우,건우(6.57%),14
3,대전광역시,2015,남성,정우,정우(6.57%),14
5,대전광역시,2015,남성,승우,승우(6.10%),13
5,대전광역시,2015,남성,현우,현우(6.10%),13
7,대전광역시,2015,남성,도윤,도윤(5.16%),11
8,대전광역시,2015,남성,도현,도현(4.69%),10
8,대전광역시,2015,남성,민성,민성(4.69%),10
8,대전광역시,2015,남성,재원,재원(4.69%),10
8,대전광역시,2015,남성,주원,주원(4.69%),10
8,대전광역시,2015,남성,진우,진우(4.69%),10
13,대전광역시,2015,남성,서준,서준(4.23%),9
13,대전광역시,2015,남성,성민,성민(4.23%),9
13,대전광역시,2015,남성,준혁,준혁(4.23%),9
13,대전광역시,2015,남성,현준,현준(4.23%),9
17,대전광역시,2015,남성,민재,민재(3.76%),8
17,대전광역시,2015,남성,연우,연우(3.76%),8
17,대전광역시,2015,남성,재현,재현(3.76%),8
17,대전광역시,2015,남성,태현,태현(3.76%),8
18,대전광역시,2015,남성,기타,기타(84.71%),"1,180"
1,울산광역시,2015,남성,민준,민준(9.73%),22
2,울산광역시,2015,남성,도현,도현(9.29%),21
3,울산광역시,2015,남성,도윤,도윤(6.64%),15
4,울산광역시,2015,남성,준우,준우(6.19%),14
5,울산광역시,2015,남성,건우,건우(5.75%),13
6,울산광역시,2015,남성,민규,민규(5.31%),12
6,울산광역시,2015,남성,민성,민성(5.31%),12
6,울산광역시,2015,남성,승우,승우(5.31%),12
9,울산광역시,2015,남성,재원,재원(4.42%),10
9,울산광역시,2015,남성,지훈,지훈(4.42%),10
11,울산광역시,2015,남성,민재,민재(3.98%),9
11,울산광역시,2015,남성,민찬,민찬(3.98%),9
11,울산광역시,2015,남성,서준,서준(3.98%),9
11,울산광역시,2015,남성,성민,성민(3.98%),9
11,울산광역시,2015,남성,재훈,재훈(3.98%),9
16,울산광역시,2015,남성,승민,승민(3.54%),8
16,울산광역시,2015,남성,승현,승현(3.54%),8
16,울산광역시,2015,남성,재우,재우(3.54%),8
16,울산광역시,2015,남성,준혁,준혁(3.54%),8
16,울산광역시,2015,남성,태경,태경(3.54%),8
17,울산광역시,2015,남성,기타,기타(84.86%),"1,267"
1,세종특별자치시,2015,남성,건우,건우(7.89%),3
1,세종특별자치시,2015,남성,도원,도원(7.89%),3
1,세종특별자치시,2015,남성,진우,진우(7.89%),3
4,세종특별자치시,2015,남성,민기,민기(5.26%),2
4,세종특별자치시,2015,남성,민준,민준(5.26%),2
4,세종특별자치시,2015,남성,상윤,상윤(5.26%),2
4,세종특별자치시,2015,남성,서우,서우(5.26%),2
4,세종특별자치시,2015,남성,영준,영준(5.26%),2
4,세종특별자치시,2015,남성,유찬,유찬(5.26%),2
4,세종특별자치시,2015,남성,종현,종현(5.26%),2
4,세종특별자치시,2015,남성,준,준(5.26%),2
4,세종특별자치시,2015,남성,준원,준원(5.26%),2
4,세종특별자치시,2015,남성,지후,지후(5.26%),2
4,세종특별자치시,2015,남성,현수,현수(5.26%),2
4,세종특별자치시,2015,남성,현준,현준(5.26%),2
16,세종특별자치시,2015,남성,석환,석환(2.63%),1
16,세종특별자치시,2015,남성,윤수,윤수(2.63%),1
16,세종특별자치시,2015,남성,인구,인구(2.63%),1
16,세종특별자치시,2015,남성,춘식,춘식(2.63%),1
16,세종특별자치시,2015,남성,현우,현우(2.63%),1
17,세종특별자치시,2015,남성,기타,기타(78.77%),141
1,경기도,2015,남성,민준,민준(9.07%),112
2,경기도,2015,남성,도현,도현(7.21%),89
3,경기도,2015,남성,지훈,지훈(6.72%),83
3,경기도,2015,남성,현우,현우(6.72%),83
5,경기도,2015,남성,주원,주원(5.59%),69
6,경기도,2015,남성,정우,정우(5.02%),62
7,경기도,2015,남성,건우,건우(4.94%),61
8,경기도,2015,남성,서준,서준(4.86%),60
9,경기도,2015,남성,진우,진우(4.78%),59
10,경기도,2015,남성,현준,현준(4.70%),58
11,경기도,2015,남성,준우,준우(4.62%),57
12,경기도,2015,남성,승우,승우(4.53%),56
13,경기도,2015,남성,민재,민재(4.21%),52
13,경기도,2015,남성,우진,우진(4.21%),52
13,경기도,2015,남성,준영,준영(4.21%),52
16,경기도,2015,남성,민성,민성(4.13%),51
17,경기도,2015,남성,재원,재원(3.89%),48
18,경기도,2015,남성,성민,성민(3.64%),45
19,경기도,2015,남성,승현,승현(3.56%),44
20,경기도,2015,남성,선우,선우(3.40%),42
21,경기도,2015,남성,기타,기타(86.38%),"7,830"
1,강원도,2015,남성,민준,민준(8.70%),18
2,강원도,2015,남성,정우,정우(7.25%),15
3,강원도,2015,남성,도현,도현(6.76%),14
4,강원도,2015,남성,지훈,지훈(5.80%),12
4,강원도,2015,남성,현우,현우(5.80%),12
6,강원도,2015,남성,윤호,윤호(5.31%),11
7,강원도,2015,남성,주원,주원(4.83%),10
7,강원도,2015,남성,준서,준서(4.83%),10
7,강원도,2015,남성,태윤,태윤(4.83%),10
7,강원도,2015,남성,현준,현준(4.83%),10
11,강원도,2015,남성,건우,건우(4.35%),9
11,강원도,2015,남성,승현,승현(4.35%),9
11,강원도,2015,남성,우진,우진(4.35%),9
11,강원도,2015,남성,준영,준영(4.35%),9
11,강원도,2015,남성,하준,하준(4.35%),9
16,강원도,2015,남성,승원,승원(3.86%),8
16,강원도,2015,남성,승훈,승훈(3.86%),8
16,강원도,2015,남성,정훈,정훈(3.86%),8
16,강원도,2015,남성,준우,준우(3.86%),8
16,강원도,2015,남성,진우,진우(3.86%),8
17,강원도,2015,남성,기타,기타(87.31%),"1,424"
1,충청북도,2015,남성,서준,서준(9.06%),25
2,충청북도,2015,남성,도현,도현(7.25%),20
2,충청북도,2015,남성,민준,민준(7.25%),20
4,충청북도,2015,남성,정우,정우(6.16%),17
4,충청북도,2015,남성,지훈,지훈(6.16%),17
6,충청북도,2015,남성,승현,승현(5.80%),16
7,충청북도,2015,남성,재원,재원(5.43%),15
8,충청북도,2015,남성,성민,성민(4.71%),13
8,충청북도,2015,남성,현준,현준(4.71%),13
10,충청북도,2015,남성,건우,건우(4.35%),12
10,충청북도,2015,남성,민성,민성(4.35%),12
10,충청북도,2015,남성,지환,지환(4.35%),12
10,충청북도,2015,남성,현우,현우(4.35%),12
14,충청북도,2015,남성,민석,민석(3.99%),11
14,충청북도,2015,남성,준영,준영(3.99%),11
14,충청북도,2015,남성,지후,지후(3.99%),11
17,충청북도,2015,남성,승민,승민(3.62%),10
17,충청북도,2015,남성,승우,승우(3.62%),10
17,충청북도,2015,남성,태훈,태훈(3.62%),10
20,충청북도,2015,남성,태현,태현(3.26%),9
21,충청북도,2015,남성,기타,기타(85.88%),"1,678"
1,충청남도,2015,남성,민준,민준(9.65%),30
2,충청남도,2015,남성,서준,서준(6.75%),21
2,충청남도,2015,남성,현우,현우(6.75%),21
4,충청남도,2015,남성,정우,정우(6.11%),19
4,충청남도,2015,남성,주원,주원(6.11%),19
6,충청남도,2015,남성,지훈,지훈(5.47%),17
7,충청남도,2015,남성,민재,민재(5.14%),16
8,충청남도,2015,남성,민성,민성(4.50%),14
8,충청남도,2015,남성,성민,성민(4.50%),14
8,충청남도,2015,남성,승민,승민(4.50%),14
8,충청남도,2015,남성,준우,준우(4.50%),14
12,충청남도,2015,남성,민석,민석(4.18%),13
12,충청남도,2015,남성,승우,승우(4.18%),13
12,충청남도,2015,남성,준영,준영(4.18%),13
12,충청남도,2015,남성,준호,준호(4.18%),13
16,충청남도,2015,남성,도현,도현(3.86%),12
16,충청남도,2015,남성,민규,민규(3.86%),12
16,충청남도,2015,남성,수현,수현(3.86%),12
16,충청남도,2015,남성,재현,재현(3.86%),12
16,충청남도,2015,남성,진우,진우(3.86%),12
17,충청남도,2015,남성,기타,기타(85.85%),"1,887"
1,전라북도,2015,남성,준우,준우(7.17%),17
2,전라북도,2015,남성,동현,동현(6.33%),15
3,전라북도,2015,남성,민준,민준(5.91%),14
3,전라북도,2015,남성,승민,승민(5.91%),14
3,전라북도,2015,남성,재현,재현(5.91%),14
6,전라북도,2015,남성,정우,정우(5.49%),13
7,전라북도,2015,남성,건우,건우(5.06%),12
7,전라북도,2015,남성,민규,민규(5.06%),12
7,전라북도,2015,남성,민수,민수(5.06%),12
7,전라북도,2015,남성,재원,재원(5.06%),12
11,전라북도,2015,남성,성민,성민(4.64%),11
11,전라북도,2015,남성,승현,승현(4.64%),11
11,전라북도,2015,남성,우진,우진(4.64%),11
11,전라북도,2015,남성,지환,지환(4.64%),11
11,전라북도,2015,남성,현우,현우(4.64%),11
16,전라북도,2015,남성,서준,서준(4.22%),10
16,전라북도,2015,남성,승준,승준(4.22%),10
18,전라북도,2015,남성,연우,연우(3.80%),9
18,전라북도,2015,남성,정훈,정훈(3.80%),9
18,전라북도,2015,남성,준호,준호(3.80%),9
19,전라북도,2015,남성,기타,기타(87.66%),"1,683"
1,전라남도,2015,남성,민준,민준(9.18%),27
2,전라남도,2015,남성,도현,도현(7.48%),22
2,전라남도,2015,남성,현우,현우(7.48%),22
4,전라남도,2015,남성,건우,건우(6.80%),20
5,전라남도,2015,남성,서준,서준(5.44%),16
6,전라남도,2015,남성,성민,성민(5.10%),15
6,전라남도,2015,남성,정우,정우(5.10%),15
6,전라남도,2015,남성,진우,진우(5.10%),15
9,전라남도,2015,남성,재원,재원(4.76%),14
9,전라남도,2015,남성,준영,준영(4.76%),14
11,전라남도,2015,남성,도윤,도윤(4.42%),13
11,전라남도,2015,남성,지훈,지훈(4.42%),13
13,전라남도,2015,남성,민규,민규(4.08%),12
13,전라남도,2015,남성,준우,준우(4.08%),12
15,전라남도,2015,남성,동현,동현(3.74%),11
15,전라남도,2015,남성,민성,민성(3.74%),11
15,전라남도,2015,남성,우진,우진(3.74%),11
15,전라남도,2015,남성,주원,주원(3.74%),11
19,전라남도,2015,남성,성현,성현(3.40%),10
19,전라남도,2015,남성,준호,준호(3.40%),10
20,전라남도,2015,남성,기타,기타(86.05%),"1,814"
1,경상북도,2015,남성,민준,민준(8.92%),39
2,경상북도,2015,남성,건우,건우(7.09%),31
3,경상북도,2015,남성,지훈,지훈(6.64%),29
4,경상북도,2015,남성,도현,도현(6.41%),28
5,경상북도,2015,남성,성민,성민(5.72%),25
6,경상북도,2015,남성,현우,현우(5.49%),24
7,경상북도,2015,남성,도윤,도윤(5.26%),23
8,경상북도,2015,남성,승현,승현(5.03%),22
9,경상북도,2015,남성,민재,민재(4.81%),21
10,경상북도,2015,남성,민성,민성(4.35%),19
10,경상북도,2015,남성,선우,선우(4.35%),19
10,경상북도,2015,남성,정우,정우(4.35%),19
10,경상북도,2015,남성,준우,준우(4.35%),19
14,경상북도,2015,남성,민기,민기(4.12%),18
15,경상북도,2015,남성,성현,성현(3.89%),17
15,경상북도,2015,남성,승민,승민(3.89%),17
15,경상북도,2015,남성,우진,우진(3.89%),17
15,경상북도,2015,남성,주원,주원(3.89%),17
15,경상북도,2015,남성,현준,현준(3.89%),17
20,경상북도,2015,남성,준영,준영(3.66%),16
21,경상북도,2015,남성,기타,기타(86.01%),"2,687"
1,경상남도,2015,남성,민준,민준(9.91%),65
2,경상남도,2015,남성,현우,현우(8.99%),59
3,경상남도,2015,남성,도현,도현(6.40%),42
4,경상남도,2015,남성,지훈,지훈(6.25%),41
5,경상남도,2015,남성,도윤,도윤(5.18%),34
6,경상남도,2015,남성,우진,우진(4.88%),32
6,경상남도,2015,남성,정우,정우(4.88%),32
8,경상남도,2015,남성,건우,건우(4.73%),31
8,경상남도,2015,남성,현준,현준(4.73%),31
10,경상남도,2015,남성,수현,수현(4.57%),30
10,경상남도,2015,남성,승현,승현(4.57%),30
12,경상남도,2015,남성,민재,민재(4.42%),29
13,경상남도,2015,남성,동현,동현(4.27%),28
13,경상남도,2015,남성,준영,준영(4.27%),28
15,경상남도,2015,남성,준우,준우(3.96%),26
16,경상남도,2015,남성,민수,민수(3.81%),25
17,경상남도,2015,남성,서준,서준(3.66%),24
17,경상남도,2015,남성,준호,준호(3.66%),24
19,경상남도,2015,남성,승민,승민(3.51%),23
20,경상남도,2015,남성,승우,승우(3.35%),22
21,경상남도,2015,남성,기타,기타(84.95%),"3,702"
1,제주특별자치도,2015,남성,지훈,지훈(8.89%),8
2,제주특별자치도,2015,남성,현수,현수(7.78%),7
3,제주특별자치도,2015,남성,지환,지환(6.67%),6
4,제주특별자치도,2015,남성,도윤,도윤(5.56%),5
4,제주특별자치도,2015,남성,민우,민우(5.56%),5
4,제주특별자치도,2015,남성,용준,용준(5.56%),5
4,제주특별자치도,2015,남성,재현,재현(5.56%),5
4,제주특별자치도,2015,남성,준우,준우(5.56%),5
4,제주특별자치도,2015,남성,지원,지원(5.56%),5
4,제주특별자치도,2015,남성,현우,현우(5.56%),5
11,제주특별자치도,2015,남성,도현,도현(4.44%),4
11,제주특별자치도,2015,남성,서준,서준(4.44%),4
11,제주특별자치도,2015,남성,승준,승준(4.44%),4
11,제주특별자치도,2015,남성,지호,지호(4.44%),4
15,제주특별자치도,2015,남성,강민,강민(3.33%),3
15,제주특별자치도,2015,남성,성윤,성윤(3.33%),3
15,제주특별자치도,2015,남성,성현,성현(3.33%),3
15,제주특별자치도,2015,남성,수호,수호(3.33%),3
15,제주특별자치도,2015,남성,승현,승현(3.33%),3
15,제주특별자치도,2015,남성,준형,준형(3.33%),3
16,제주특별자치도,2015,남성,기타,기타(84.64%),496
