,순위,지역,년도,성별,이름,비율,건수
111,7,대전광역시,2021,남성,은우,은우(5.38%),64
112,8,대전광역시,2021,남성,지안,지안(5.29%),63
113,9,대전광역시,2021,남성,수호,수호(5.21%),62
114,10,대전광역시,2021,남성,하윤,하윤(5.13%),61
115,11,대전광역시,2021,남성,서하,서하(4.96%),59
116,11,대전광역시,2021,남성,지우,지우(4.96%),59
117,13,대전광역시,2021,남성,서윤,서윤(4.29%),51
118,13,대전광역시,2021,남성,지아,지아(4.29%),51
119,15,대전광역시,2021,남성,시우,시우(4.20%),50
120,16,대전광역시,2021,남성,우주,우주(4.03%),48
121,17,대전광역시,2021,남성,예준,예준(3.87%),46
122,18,대전광역시,2021,남성,하율,하율(3.78%),45
123,19,대전광역시,2021,남성,서우,서우(3.61%),43
124,19,대전광역시,2021,남성,윤우,윤우(3.61%),43
125,20,대전광역시,2021,남성,기타,기타(84.24%),"6,362"
126,1,울산광역시,2021,남성,서준,서준(6.84%),64
127,2,울산광역시,2021,남성,서아,서아(6.10%),57
128,2,울산광역시,2021,남성,이준,이준(6.10%),57
129,2,울산광역시,2021,남성,하윤,하윤(6.10%),57
130,5,울산광역시,2021,남성,지안,지안(5.88%),55
131,6,울산광역시,2021,남성,도윤,도윤(5.78%),54
132,6,울산광역시,2021,남성,시우,시우(5.78%),54
133,8,울산광역시,2021,남성,하준,하준(5.45%),51
134,9,울산광역시,2021,남성,은우,은우(5.35%),50
135,10,울산광역시,2021,남성,예준,예준(4.81%),45
136,11,울산광역시,2021,남성,아윤,아윤(4.71%),44
137,12,울산광역시,2021,남성,도현,도현(4.39%),41
138,13,울산광역시,2021,남성,서우,서우(4.28%),40
139,14,울산광역시,2021,남성,서윤,서윤(4.17%),39
140,14,울산광역시,2021,남성,이서,이서(4.17%),39
141,14,울산광역시,2021,남성,지우,지우(4.17%),39
142,17,울산광역시,2021,남성,서하,서하(4.06%),38
143,18,울산광역시,2021,남성,민준,민준(3.96%),37
144,18,울산광역시,2021,남성,아린,아린(3.96%),37
145,18,울산광역시,2021,남성,연우,연우(3.96%),37
146,19,울산광역시,2021,남성,기타,기타(84.84%),"5,233"
147,1,세종특별자치시,2021,남성,이준,이준(6.90%),39
148,2,세종특별자치시,2021,남성,서아,서아(6.19%),35
149,3,세종특별자치시,2021,남성,이서,이서(6.02%),34
150,4,세종특별자치시,2021,남성,지안,지안(5.66%),32
151,5,세종특별자치시,2021,남성,서하,서하(5.49%),31
152,5,세종특별자치시,2021,남성,하윤,하윤(5.49%),31
153,7,세종특별자치시,2021,남성,도윤,도윤(5.31%),30
154,7,세종특별자치시,2021,남성,서준,서준(5.31%),30
155,7,세종특별자치시,2021,남성,우주,우주(5.31%),30
156,10,세종특별자치시,2021,남성,은우,은우(5.13%),29
157,11,세종특별자치시,2021,남성,지유,지유(4.96%),28
158,12,세종특별자치시,2021,남성,서윤,서윤(4.78%),27
159,12,세종특별자치시,2021,남성,하준,하준(4.78%),27
160,14,세종특별자치시,2021,남성,서우,서우(4.25%),24
161,14,세종특별자치시,2021,남성,수호,수호(4.25%),24
162,14,세종특별자치시,2021,남성,지호,지호(4.25%),24
163,17,세종특별자치시,2021,남성,다온,다온(4.07%),23
164,17,세종특별자치시,2021,남성,연우,연우(4.07%),23
165,19,세종특별자치시,2021,남성,예준,예준(3.89%),22
166,19,세종특별자치시,2021,남성,이안,이안(3.89%),22
167,20,세종특별자치시,2021,남성,기타,기타(84.37%),"3,050"
168,1,경기도,2021,남성,이준,이준(7.39%),872
169,2,경기도,2021,남성,이서,이서(6.52%),769
170,3,경기도,2021,남성,지안,지안(6.30%),743
171,4,경기도,2021,남성,서아,서아(6.07%),716
172,5,경기도,2021,남성,서준,서준(5.80%),684
173,6,경기도,2021,남성,하준,하준(5.68%),670
174,7,경기도,2021,남성,도윤,도윤(5.35%),631
175,8,경기도,2021,남성,은우,은우(5.32%),628
176,9,경기도,2021,남성,하윤,하윤(5.30%),625
177,10,경기도,2021,남성,서우,서우(4.97%),586
178,11,경기도,2021,남성,시우,시우(4.70%),554
179,12,경기도,2021,남성,지우,지우(4.59%),542
180,13,경기도,2021,남성,지아,지아(4.37%),516
181,14,경기도,2021,남성,지호,지호(4.30%),507
182,15,경기도,2021,남성,이안,이안(4.26%),502
183,16,경기도,2021,남성,아린,아린(4.04%),476
184,17,경기도,2021,남성,연우,연우(3.98%),469
185,18,경기도,2021,남성,서윤,서윤(3.73%),440
186,19,경기도,2021,남성,수호,수호(3.67%),433
187,19,경기도,2021,남성,하린,하린(3.67%),433
188,20,경기도,2021,남성,기타,기타(84.73%),"65,432"
189,1,강원도,2021,남성,서아,서아(8.53%),97
190,2,강원도,2021,남성,서준,서준(7.04%),80
191,2,강원도,2021,남성,지안,지안(7.04%),80
192,2,강원도,2021,남성,하윤,하윤(7.04%),80
193,5,강원도,2021,남성,이준,이준(6.42%),73
194,6,강원도,2021,남성,시우,시우(5.10%),58
195,7,강원도,2021,남성,연우,연우(4.93%),56
196,8,강원도,2021,남성,도윤,도윤(4.75%),54
197,8,강원도,2021,남성,서우,서우(4.75%),54
198,8,강원도,2021,남성,지호,지호(4.75%),54
199,11,강원도,2021,남성,서윤,서윤(4.66%),53
200,12,강원도,2021,남성,하준,하준(4.57%),52
201,13,강원도,2021,남성,지우,지우(4.49%),51
202,14,강원도,2021,남성,이서,이서(4.13%),47
203,15,강원도,2021,남성,지아,지아(3.87%),44
204,16,강원도,2021,남성,시윤,시윤(3.69%),42
205,16,강원도,2021,남성,하린,하린(3.69%),42
206,18,강원도,2021,남성,하은,하은(3.61%),41
207,19,강원도,2021,남성,로운,로운(3.52%),40
208,20,강원도,2021,남성,이현,이현(3.43%),39
209,21,강원도,2021,남성,기타,기타(84.58%),"6,235"
210,1,충청북도,2021,남성,서준,서준(6.73%),88
211,2,충청북도,2021,남성,이준,이준(6.66%),87
212,3,충청북도,2021,남성,도윤,도윤(6.35%),83
213,4,충청북도,2021,남성,하윤,하윤(6.27%),82
214,5,충청북도,2021,남성,서아,서아(6.04%),79
215,6,충청북도,2021,남성,지안,지안(5.97%),78
216,7,충청북도,2021,남성,하준,하준(5.66%),74
217,8,충청북도,2021,남성,이서,이서(5.36%),70
218,9,충청북도,2021,남성,은우,은우(5.28%),69
219,10,충청북도,2021,남성,하은,하은(4.59%),60
220,11,충청북도,2021,남성,하율,하율(4.36%),57
221,12,충청북도,2021,남성,지우,지우(4.28%),56
222,13,충청북도,2021,남성,로운,로운(4.21%),55
223,13,충청북도,2021,남성,서윤,서윤(4.21%),55
224,13,충청북도,2021,남성,시아,시아(4.21%),55
225,16,충청북도,2021,남성,서우,서우(4.13%),54
226,17,충청북도,2021,남성,시우,시우(3.98%),52
227,18,충청북도,2021,남성,민준,민준(3.90%),51
228,18,충청북도,2021,남성,지아,지아(3.90%),51
229,18,충청북도,2021,남성,하린,하린(3.90%),51
230,19,충청북도,2021,남성,기타,기타(84.33%),"7,032"
231,1,충청남도,2021,남성,이준,이준(7.09%),131
232,2,충청남도,2021,남성,서아,서아(6.93%),128
233,3,충청남도,2021,남성,서준,서준(6.71%),124
234,4,충청남도,2021,남성,지안,지안(6.33%),117
235,4,충청남도,2021,남성,하윤,하윤(6.33%),117
236,6,충청남도,2021,남성,하준,하준(6.28%),116
237,7,충청남도,2021,남성,도윤,도윤(6.22%),115
238,8,충청남도,2021,남성,시우,시우(5.03%),93
239,9,충청남도,2021,남성,서우,서우(4.49%),83
240,9,충청남도,2021,남성,이서,이서(4.49%),83
241,11,충청남도,2021,남성,지호,지호(4.33%),80
242,12,충청남도,2021,남성,은우,은우(4.27%),79
243,13,충청남도,2021,남성,서하,서하(4.22%),78
244,14,충청남도,2021,남성,서윤,서윤(4.17%),77
245,14,충청남도,2021,남성,시아,시아(4.17%),77
246,16,충청남도,2021,남성,지아,지아(4.11%),76
247,16,충청남도,2021,남성,지우,지우(4.11%),76
248,18,충청남도,2021,남성,연우,연우(3.63%),67
249,19,충청남도,2021,남성,예준,예준(3.57%),66
250,20,충청남도,2021,남성,하율,하율(3.52%),65
251,21,충청남도,2021,남성,기타,기타(83.45%),"9,320"
252,1,전라북도,2021,남성,서아,서아(7.07%),74
253,1,전라북도,2021,남성,하윤,하윤(7.07%),74
254,3,전라북도,2021,남성,도윤,도윤(6.88%),72
255,4,전라북도,2021,남성,이준,이준(6.40%),67
256,5,전라북도,2021,남성,서준,서준(6.30%),66
257,6,전라북도,2021,남성,지안,지안(6.02%),63
258,7,전라북도,2021,남성,다온,다온(5.73%),60
259,8,전라북도,2021,남성,하준,하준(5.16%),54
260,9,전라북도,2021,남성,시우,시우(4.78%),50
261,10,전라북도,2021,남성,지우,지우(4.49%),47
262,11,전라북도,2021,남성,아린,아린(4.39%),46
263,12,전라북도,2021,남성,하린,하린(4.30%),45
264,13,전라북도,2021,남성,건우,건우(4.20%),44
265,13,전라북도,2021,남성,은우,은우(4.20%),44
266,15,전라북도,2021,남성,서윤,서윤(4.11%),43
267,16,전라북도,2021,남성,준우,준우(3.92%),41
268,17,전라북도,2021,남성,하율,하율(3.82%),40
269,18,전라북도,2021,남성,도하,도하(3.72%),39
270,18,전라북도,2021,남성,서우,서우(3.72%),39
271,18,전라북도,2021,남성,하은,하은(3.72%),39
272,19,전라북도,2021,남성,기타,기타(86.25%),"6,565"
273,1,전라남도,2021,남성,하윤,하윤(6.93%),88
274,2,전라남도,2021,남성,이준,이준(6.30%),80
275,3,전라남도,2021,남성,서준,서준(6.22%),79
276,4,전라남도,2021,남성,은우,은우(5.98%),76
277,5,전라남도,2021,남성,도윤,도윤(5.67%),72
278,6,전라남도,2021,남성,서아,서아(5.51%),70
279,6,전라남도,2021,남성,시우,시우(5.51%),70
280,6,전라남도,2021,남성,하준,하준(5.51%),70
281,9,전라남도,2021,남성,하린,하린(4.88%),62
282,10,전라남도,2021,남성,지안,지안(4.72%),60
283,11,전라남도,2021,남성,연우,연우(4.57%),58
284,12,전라남도,2021,남성,지우,지우(4.49%),57
285,13,전라남도,2021,남성,다온,다온(4.41%),56
286,13,전라남도,2021,남성,서우,서우(4.41%),56
287,15,전라남도,2021,남성,선우,선우(4.25%),54
288,15,전라남도,2021,남성,이서,이서(4.25%),54
289,15,전라남도,2021,남성,지아,지아(4.25%),54
290,18,전라남도,2021,남성,라온,라온(4.17%),53
291,19,전라남도,2021,남성,하율,하율(4.09%),52
292,20,전라남도,2021,남성,서하,서하(3.86%),49
293,21,전라남도,2021,남성,기타,기타(85.07%),"7,238"
294,1,경상북도,2021,남성,서준,서준(6.96%),125
295,2,경상북도,2021,남성,이준,이준(6.40%),115
296,2,경상북도,2021,남성,하준,하준(6.40%),115
297,4,경상북도,2021,남성,하윤,하윤(6.18%),111
298,5,경상북도,2021,남성,도윤,도윤(6.12%),110
299,6,경상북도,2021,남성,은우,은우(5.62%),101
300,7,경상북도,2021,남성,서아,서아(5.45%),98
301,8,경상북도,2021,남성,지안,지안(5.18%),93
302,9,경상북도,2021,남성,시우,시우(4.95%),89
303,10,경상북도,2021,남성,지아,지아(4.84%),87
304,11,경상북도,2021,남성,지우,지우(4.62%),83
305,12,경상북도,2021,남성,아윤,아윤(4.56%),82
306,12,경상북도,2021,남성,이서,이서(4.56%),82
307,14,경상북도,2021,남성,시윤,시윤(4.23%),76
308,15,경상북도,2021,남성,서우,서우(4.17%),75
309,15,경상북도,2021,남성,지호,지호(4.17%),75
310,17,경상북도,2021,남성,예준,예준(4.06%),73
311,18,경상북도,2021,남성,아린,아린(3.95%),71
312,19,경상북도,2021,남성,선우,선우(3.84%),69
313,20,경상북도,2021,남성,연우,연우(3.73%),67
314,21,경상북도,2021,남성,기타,기타(85.13%),"10,286"
315,1,경상남도,2021,남성,이준,이준(6.81%),161
316,2,경상남도,2021,남성,서준,서준(6.72%),159
317,3,경상남도,2021,남성,은우,은우(6.09%),144
318,4,경상남도,2021,남성,도윤,도윤(5.88%),139
319,4,경상남도,2021,남성,지안,지안(5.88%),139
320,6,경상남도,2021,남성,하윤,하윤(5.75%),136
321,7,경상남도,2021,남성,시우,시우(5.20%),123
322,7,경상남도,2021,남성,하준,하준(5.20%),123
323,9,경상남도,2021,남성,지우,지우(5.16%),122
324,10,경상남도,2021,남성,이서,이서(4.86%),115
325,11,경상남도,2021,남성,서우,서우(4.74%),112
326,12,경상남도,2021,남성,시윤,시윤(4.61%),109
327,12,경상남도,2021,남성,예준,예준(4.61%),109
328,14,경상남도,2021,남성,아윤,아윤(4.19%),99
329,15,경상남도,2021,남성,선우,선우(4.14%),98
330,16,경상남도,2021,남성,서아,서아(4.10%),97
331,16,경상남도,2021,남성,지유,지유(4.10%),97
332,18,경상남도,2021,남성,연우,연우(4.02%),95
333,19,경상남도,2021,남성,지호,지호(3.97%),94
334,19,경상남도,2021,남성,하린,하린(3.97%),94
335,20,경상남도,2021,남성,기타,기타(84.97%),"13,374"
336,1,제주특별자치도,2021,남성,이준,이준(9.11%),54
337,2,제주특별자치도,2021,남성,서아,서아(7.25%),43
338,3,제주특별자치도,2021,남성,서준,서준(6.41%),38
339,4,제주특별자치도,2021,남성,은우,은우(6.24%),37
340,5,제주특별자치도,2021,남성,~99,~99(5.90%),35
341,6,제주특별자치도,2021,남성,하윤,하윤(5.23%),31
342,7,제주특별자치도,2021,남성,서우,서우(5.06%),30
343,7,제주특별자치도,2021,남성,시우,시우(5.06%),30
344,7,제주특별자치도,2021,남성,지안,지안(5.06%),30
345,10,제주특별자치도,2021,남성,유준,유준(4.55%),27
346,11,제주특별자치도,2021,남성,예린,예린(4.38%),26
347,12,제주특별자치도,2021,남성,지우,지우(4.22%),25
348,12,제주특별자치도,2021,남성,채린,채린(4.22%),25
349,14,제주특별자치도,2021,남성,서연,서연(4.05%),24
350,14,제주특별자치도,2021,남성,서윤,서윤(4.05%),24
351,14,제주특별자치도,2021,남성,예준,예준(4.05%),24
352,17,제주특별자치도,2021,남성,지호,지호(3.88%),23
353,17,제주특별자치도,2021,남성,하준,하준(3.88%),23
354,19,제주특별자치도,2021,남성,도윤,도윤(3.71%),22
355,19,제주특별자치도,2021,남성,예서,예서(3.71%),22
356,20,제주특별자치도,2021,남성,기타,기타(84.42%),"3,212"
