,순위,지역,년도,성별,이름,비율,건수
52,11,대구광역시,2011,남성,도현,도현(4.78%),126
53,12,대구광역시,2011,남성,다은,다은(4.63%),122
54,13,대구광역시,2011,남성,서윤,서윤(4.55%),120
55,14,대구광역시,2011,남성,서영,서영(4.44%),117
56,15,대구광역시,2011,남성,지윤,지윤(4.29%),113
57,16,대구광역시,2011,남성,지후,지후(3.98%),105
58,16,대구광역시,2011,남성,현서,현서(3.98%),105
59,18,대구광역시,2011,남성,소윤,소윤(3.75%),99
60,18,대구광역시,2011,남성,수민,수민(3.75%),99
61,20,대구광역시,2011,남성,수빈,수빈(3.68%),97
62,21,대구광역시,2011,남성,기타,기타(87.61%),"18,643"
63,1,인천광역시,2011,남성,민준,민준(7.58%),248
64,2,인천광역시,2011,남성,지우,지우(6.64%),217
65,3,인천광역시,2011,남성,지민,지민(5.90%),193
66,4,인천광역시,2011,남성,주원,주원(5.75%),188
67,5,인천광역시,2011,남성,민서,민서(5.60%),183
68,5,인천광역시,2011,남성,서윤,서윤(5.60%),183
69,7,인천광역시,2011,남성,서현,서현(5.47%),179
70,8,인천광역시,2011,남성,서연,서연(5.17%),169
71,9,인천광역시,2011,남성,시우,시우(5.11%),167
72,10,인천광역시,2011,남성,지원,지원(4.80%),157
73,11,인천광역시,2011,남성,윤서,윤서(4.71%),154
74,11,인천광역시,2011,남성,하은,하은(4.71%),154
75,13,인천광역시,2011,남성,지후,지후(4.40%),144
76,14,인천광역시,2011,남성,소율,소율(4.22%),138
77,14,인천광역시,2011,남성,연우,연우(4.22%),138
78,16,인천광역시,2011,남성,도윤,도윤(4.13%),135
79,17,인천광역시,2011,남성,준서,준서(4.10%),134
80,18,인천광역시,2011,남성,하율,하율(4.04%),132
81,19,인천광역시,2011,남성,예준,예준(3.94%),129
82,20,인천광역시,2011,남성,지호,지호(3.91%),128
83,21,인천광역시,2011,남성,기타,기타(87.55%),"22,995"
84,1,광주광역시,2011,남성,지우,지우(6.94%),114
85,2,광주광역시,2011,남성,민준,민준(6.76%),111
86,3,광주광역시,2011,남성,민서,민서(6.03%),99
87,3,광주광역시,2011,남성,주원,주원(6.03%),99
88,5,광주광역시,2011,남성,연우,연우(5.54%),91
89,6,광주광역시,2011,남성,지민,지민(5.48%),90
90,7,광주광역시,2011,남성,하윤,하윤(5.42%),89
91,8,광주광역시,2011,남성,은서,은서(5.23%),86
92,9,광주광역시,2011,남성,하은,하은(4.99%),82
93,10,광주광역시,2011,남성,서연,서연(4.93%),81
94,11,광주광역시,2011,남성,지호,지호(4.87%),80
95,12,광주광역시,2011,남성,시우,시우(4.63%),76
96,13,광주광역시,2011,남성,지원,지원(4.56%),75
97,14,광주광역시,2011,남성,준서,준서(4.44%),73
98,15,광주광역시,2011,남성,도윤,도윤(4.20%),69
99,15,광주광역시,2011,남성,현서,현서(4.20%),69
100,17,광주광역시,2011,남성,지후,지후(4.14%),68
101,18,광주광역시,2011,남성,현우,현우(3.96%),65
102,19,광주광역시,2011,남성,서현,서현(3.83%),63
103,19,광주광역시,2011,남성,윤서,윤서(3.83%),63
104,20,광주광역시,2011,남성,기타,기타(88.69%),"12,879"
105,1,대전광역시,2011,남성,민준,민준(7.34%),130
106,2,대전광역시,2011,남성,서연,서연(6.78%),120
107,3,대전광역시,2011,남성,주원,주원(6.33%),112
108,4,대전광역시,2011,남성,지우,지우(5.99%),106
109,5,대전광역시,2011,남성,서현,서현(5.59%),99
110,5,대전광역시,2011,남성,지민,지민(5.59%),99
111,7,대전광역시,2011,남성,서윤,서윤(5.54%),98
112,7,대전광역시,2011,남성,지원,지원(5.54%),98
113,9,대전광역시,2011,남성,지윤,지윤(5.31%),94
114,10,대전광역시,2011,남성,시우,시우(4.92%),87
115,11,대전광역시,2011,남성,민서,민서(4.63%),82
116,12,대전광역시,2011,남성,서준,서준(4.52%),80
117,13,대전광역시,2011,남성,윤서,윤서(4.46%),79
118,14,대전광역시,2011,남성,소율,소율(4.29%),76
119,14,대전광역시,2011,남성,지후,지후(4.29%),76
120,16,대전광역시,2011,남성,수빈,수빈(3.84%),68
121,17,대전광역시,2011,남성,건우,건우(3.79%),67
122,17,대전광역시,2011,남성,서진,서진(3.79%),67
123,19,대전광역시,2011,남성,예은,예은(3.73%),66
124,19,대전광역시,2011,남성,은서,은서(3.73%),66
125,20,대전광역시,2011,남성,기타,기타(88.25%),"13,298"
126,1,울산광역시,2011,남성,민준,민준(7.94%),132
127,1,울산광역시,2011,남성,지우,지우(7.94%),132
128,3,울산광역시,2011,남성,민서,민서(7.46%),124
129,4,울산광역시,2011,남성,지민,지민(6.25%),104
130,5,울산광역시,2011,남성,지유,지유(5.83%),97
131,6,울산광역시,2011,남성,서윤,서윤(5.11%),85
132,7,울산광역시,2011,남성,시우,시우(4.93%),82
133,8,울산광역시,2011,남성,서현,서현(4.87%),81
134,9,울산광역시,2011,남성,윤서,윤서(4.69%),78
135,10,울산광역시,2011,남성,서연,서연(4.57%),76
136,11,울산광역시,2011,남성,준서,준서(4.51%),75
137,12,울산광역시,2011,남성,주원,주원(4.33%),72
138,12,울산광역시,2011,남성,지원,지원(4.33%),72
139,14,울산광역시,2011,남성,도현,도현(4.21%),70
140,15,울산광역시,2011,남성,지윤,지윤(4.09%),68
141,16,울산광역시,2011,남성,소윤,소윤(3.97%),66
142,17,울산광역시,2011,남성,현서,현서(3.91%),65
143,18,울산광역시,2011,남성,예준,예준(3.73%),62
144,18,울산광역시,2011,남성,지훈,지훈(3.73%),62
145,20,울산광역시,2011,남성,준혁,준혁(3.61%),60
146,21,울산광역시,2011,남성,기타,기타(85.88%),"10,113"
147,1,경기도,2011,남성,지우,지우(7.14%),"1,038"
148,2,경기도,2011,남성,민준,민준(6.82%),992
149,3,경기도,2011,남성,주원,주원(6.71%),975
150,4,경기도,2011,남성,민서,민서(5.85%),850
151,5,경기도,2011,남성,서연,서연(5.52%),802
152,5,경기도,2011,남성,서윤,서윤(5.52%),802
153,7,경기도,2011,남성,지민,지민(5.51%),801
154,8,경기도,2011,남성,서현,서현(5.32%),774
155,9,경기도,2011,남성,윤서,윤서(5.07%),737
156,10,경기도,2011,남성,시우,시우(4.97%),723
157,11,경기도,2011,남성,지원,지원(4.57%),665
158,12,경기도,2011,남성,하은,하은(4.53%),659
159,13,경기도,2011,남성,지후,지후(4.40%),640
160,14,경기도,2011,남성,연우,연우(4.22%),613
161,15,경기도,2011,남성,서준,서준(4.18%),608
162,15,경기도,2011,남성,지호,지호(4.18%),608
163,17,경기도,2011,남성,예준,예준(4.17%),606
164,18,경기도,2011,남성,지유,지유(3.83%),557
165,19,경기도,2011,남성,지윤,지윤(3.78%),550
166,20,경기도,2011,남성,도현,도현(3.71%),539
167,21,경기도,2011,남성,기타,기타(88.17%),"108,401"
168,1,강원도,2011,남성,민서,민서(7.11%),98
169,2,강원도,2011,남성,서현,서현(6.82%),94
170,3,강원도,2011,남성,서윤,서윤(6.60%),91
171,4,강원도,2011,남성,지우,지우(6.53%),90
172,5,강원도,2011,남성,지민,지민(6.38%),88
173,6,강원도,2011,남성,민준,민준(5.80%),80
174,7,강원도,2011,남성,서연,서연(5.37%),74
175,8,강원도,2011,남성,시우,시우(5.08%),70
176,9,강원도,2011,남성,윤서,윤서(5.00%),69
177,10,강원도,2011,남성,하은,하은(4.86%),67
178,11,강원도,2011,남성,지윤,지윤(4.64%),64
179,12,강원도,2011,남성,예준,예준(4.21%),58
180,12,강원도,2011,남성,지원,지원(4.21%),58
181,14,강원도,2011,남성,주원,주원(4.13%),57
182,15,강원도,2011,남성,건우,건우(3.92%),54
183,15,강원도,2011,남성,예은,예은(3.92%),54
184,15,강원도,2011,남성,지후,지후(3.92%),54
185,18,강원도,2011,남성,도현,도현(3.84%),53
186,18,강원도,2011,남성,소율,소율(3.84%),53
187,18,강원도,2011,남성,예진,예진(3.84%),53
188,19,강원도,2011,남성,기타,기타(89.14%),"11,322"
189,1,충청북도,2011,남성,민준,민준(9.04%),162
190,2,충청북도,2011,남성,서현,서현(6.53%),117
191,3,충청북도,2011,남성,민서,민서(6.08%),109
192,3,충청북도,2011,남성,지우,지우(6.08%),109
193,5,충청북도,2011,남성,지민,지민(6.02%),108
194,6,충청북도,2011,남성,서연,서연(5.97%),107
195,7,충청북도,2011,남성,서윤,서윤(5.41%),97
196,7,충청북도,2011,남성,윤서,윤서(5.41%),97
197,9,충청북도,2011,남성,준서,준서(5.08%),91
198,10,충청북도,2011,남성,시우,시우(5.02%),90
199,11,충청북도,2011,남성,채원,채원(4.29%),77
200,12,충청북도,2011,남성,민재,민재(4.18%),75
201,13,충청북도,2011,남성,지후,지후(4.07%),73
202,14,충청북도,2011,남성,서준,서준(4.02%),72
203,15,충청북도,2011,남성,민지,민지(3.96%),71
204,16,충청북도,2011,남성,수빈,수빈(3.79%),68
205,16,충청북도,2011,남성,은서,은서(3.79%),68
206,16,충청북도,2011,남성,주원,주원(3.79%),68
207,19,충청북도,2011,남성,서진,서진(3.74%),67
208,19,충청북도,2011,남성,현준,현준(3.74%),67
209,20,충청북도,2011,남성,기타,기타(88.16%),"13,352"
210,1,충청남도,2011,남성,서연,서연(7.14%),167
211,2,충청남도,2011,남성,지우,지우(6.80%),159
212,3,충청남도,2011,남성,서현,서현(6.59%),154
213,4,충청남도,2011,남성,민준,민준(6.42%),150
214,5,충청남도,2011,남성,지민,지민(6.20%),145
215,6,충청남도,2011,남성,민서,민서(5.35%),125
216,7,충청남도,2011,남성,시우,시우(5.09%),119
217,8,충청남도,2011,남성,소율,소율(4.83%),113
218,9,충청남도,2011,남성,예준,예준(4.70%),110
219,10,충청남도,2011,남성,주원,주원(4.58%),107
220,11,충청남도,2011,남성,서윤,서윤(4.45%),104
221,11,충청남도,2011,남성,지원,지원(4.45%),104
222,13,충청남도,2011,남성,하은,하은(4.41%),103
223,14,충청남도,2011,남성,준서,준서(4.23%),99
224,14,충청남도,2011,남성,지호,지호(4.23%),99
225,16,충청남도,2011,남성,지후,지후(4.19%),98
226,17,충청남도,2011,남성,지윤,지윤(4.15%),97
227,18,충청남도,2011,남성,도현,도현(4.06%),95
228,18,충청남도,2011,남성,우진,우진(4.06%),95
229,18,충청남도,2011,남성,윤서,윤서(4.06%),95
230,19,충청남도,2011,남성,기타,기타(89.01%),"18,932"
231,1,전라북도,2011,남성,민준,민준(7.54%),135
232,2,전라북도,2011,남성,주원,주원(6.82%),122
233,3,전라북도,2011,남성,서연,서연(5.92%),106
234,4,전라북도,2011,남성,서현,서현(5.87%),105
235,4,전라북도,2011,남성,하은,하은(5.87%),105
236,6,전라북도,2011,남성,지우,지우(5.59%),100
237,7,전라북도,2011,남성,지민,지민(5.42%),97
238,8,전라북도,2011,남성,지원,지원(5.03%),90
239,9,전라북도,2011,남성,도현,도현(4.92%),88
240,10,전라북도,2011,남성,도윤,도윤(4.80%),86
241,11,전라북도,2011,남성,현우,현우(4.69%),84
242,12,전라북도,2011,남성,민서,민서(4.58%),82
243,13,전라북도,2011,남성,가은,가은(4.47%),80
244,14,전라북도,2011,남성,다은,다은(4.25%),76
245,14,전라북도,2011,남성,서윤,서윤(4.25%),76
246,16,전라북도,2011,남성,수빈,수빈(4.13%),74
247,17,전라북도,2011,남성,예준,예준(4.08%),73
248,18,전라북도,2011,남성,지후,지후(3.97%),71
249,19,전라북도,2011,남성,건우,건우(3.91%),70
250,19,전라북도,2011,남성,승현,승현(3.91%),70
251,20,전라북도,2011,남성,기타,기타(89.38%),"15,067"
252,1,전라남도,2011,남성,민준,민준(7.76%),140
253,2,전라남도,2011,남성,지우,지우(6.93%),125
254,3,전라남도,2011,남성,지민,지민(6.65%),120
255,4,전라남도,2011,남성,지원,지원(6.21%),112
256,5,전라남도,2011,남성,민서,민서(6.04%),109
257,6,전라남도,2011,남성,하은,하은(5.82%),105
258,7,전라남도,2011,남성,서현,서현(5.54%),100
259,8,전라남도,2011,남성,지후,지후(5.38%),97
260,9,전라남도,2011,남성,주원,주원(5.27%),95
261,10,전라남도,2011,남성,서연,서연(5.10%),92
262,11,전라남도,2011,남성,윤서,윤서(4.27%),77
263,12,전라남도,2011,남성,예준,예준(4.16%),75
264,13,전라남도,2011,남성,연우,연우(3.99%),72
265,13,전라남도,2011,남성,하윤,하윤(3.99%),72
266,15,전라남도,2011,남성,민재,민재(3.94%),71
267,15,전라남도,2011,남성,지윤,지윤(3.94%),71
268,15,전라남도,2011,남성,하율,하율(3.94%),71
269,18,전라남도,2011,남성,시우,시우(3.82%),69
270,19,전라남도,2011,남성,예은,예은(3.66%),66
271,20,전라남도,2011,남성,준서,준서(3.60%),65
272,21,전라남도,2011,남성,기타,기타(89.45%),"15,297"
273,1,경상북도,2011,남성,민준,민준(8.37%),237
274,2,경상북도,2011,남성,지원,지원(6.35%),180
275,3,경상북도,2011,남성,민서,민서(6.32%),179
276,4,경상북도,2011,남성,지민,지민(6.04%),171
277,5,경상북도,2011,남성,서윤,서윤(5.82%),165
278,6,경상북도,2011,남성,지우,지우(5.61%),159
279,7,경상북도,2011,남성,지훈,지훈(5.15%),146
280,8,경상북도,2011,남성,지윤,지윤(4.94%),140
281,9,경상북도,2011,남성,서연,서연(4.91%),139
282,10,경상북도,2011,남성,서현,서현(4.73%),134
283,11,경상북도,2011,남성,도현,도현(4.52%),128
284,12,경상북도,2011,남성,수빈,수빈(4.34%),123
285,13,경상북도,2011,남성,수민,수민(4.31%),122
286,13,경상북도,2011,남성,수현,수현(4.31%),122
287,13,경상북도,2011,남성,주원,주원(4.31%),122
288,16,경상북도,2011,남성,현준,현준(4.20%),119
289,17,경상북도,2011,남성,다은,다은(4.17%),118
290,18,경상북도,2011,남성,윤서,윤서(4.09%),116
291,19,경상북도,2011,남성,예준,예준(3.78%),107
292,20,경상북도,2011,남성,예은,예은(3.74%),106
293,21,경상북도,2011,남성,기타,기타(88.78%),"22,407"
294,1,경상남도,2011,남성,민준,민준(8.43%),333
295,2,경상남도,2011,남성,지우,지우(6.94%),274
296,3,경상남도,2011,남성,민서,민서(6.74%),266
297,4,경상남도,2011,남성,서현,서현(6.33%),250
298,5,경상남도,2011,남성,지민,지민(6.21%),245
299,6,경상남도,2011,남성,지원,지원(5.72%),226
300,7,경상남도,2011,남성,주원,주원(5.14%),203
301,8,경상남도,2011,남성,서연,서연(4.56%),180
302,9,경상남도,2011,남성,지훈,지훈(4.43%),175
303,10,경상남도,2011,남성,준서,준서(4.38%),173
304,11,경상남도,2011,남성,서윤,서윤(4.36%),172
305,12,경상남도,2011,남성,현서,현서(4.26%),168
306,13,경상남도,2011,남성,우진,우진(4.23%),167
307,14,경상남도,2011,남성,예준,예준(4.20%),166
308,14,경상남도,2011,남성,윤서,윤서(4.20%),166
309,14,경상남도,2011,남성,지후,지후(4.20%),166
310,17,경상남도,2011,남성,지윤,지윤(4.13%),163
311,18,경상남도,2011,남성,현우,현우(4.05%),160
312,19,경상남도,2011,남성,다은,다은(3.77%),149
313,20,경상남도,2011,남성,수빈,수빈(3.70%),146
314,21,경상남도,2011,남성,기타,기타(88.35%),"29,944"
315,1,제주특별자치도,2011,남성,~99,~99(17.61%),161
316,2,제주특별자치도,2011,남성,서연,서연(9.63%),88
317,3,제주특별자치도,2011,남성,지우,지우(6.13%),56
318,4,제주특별자치도,2011,남성,하은,하은(5.47%),50
319,5,제주특별자치도,2011,남성,예준,예준(4.81%),44
320,6,제주특별자치도,2011,남성,민준,민준(4.49%),41
321,6,제주특별자치도,2011,남성,유준,유준(4.49%),41
322,8,제주특별자치도,2011,남성,서현,서현(4.38%),40
323,9,제주특별자치도,2011,남성,지환,지환(4.16%),38
324,10,제주특별자치도,2011,남성,시연,시연(3.94%),36
325,10,제주특별자치도,2011,남성,준우,준우(3.94%),36
326,10,제주특별자치도,2011,남성,지원,지원(3.94%),36
327,13,제주특별자치도,2011,남성,서윤,서윤(3.61%),33
328,13,제주특별자치도,2011,남성,서준,서준(3.61%),33
329,15,제주특별자치도,2011,남성,민서,민서(3.39%),31
330,15,제주특별자치도,2011,남성,은서,은서(3.39%),31
331,15,제주특별자치도,2011,남성,지민,지민(3.39%),31
332,18,제주특별자치도,2011,남성,지후,지후(3.28%),30
333,19,제주특별자치도,2011,남성,준서,준서(3.17%),29
334,19,제주특별자치도,2011,남성,지호,지호(3.17%),29
335,20,제주특별자치도,2011,남성,기타,기타(85.85%),"5,545"
