순위,지역,년도,성별,이름,비율,건수
16,세종특별자치시,2017,남성,민형,민형(2.38%),1
16,세종특별자치시,2017,남성,민호,민호(2.38%),1
16,세종특별자치시,2017,남성,삼두,삼두(2.38%),1
16,세종특별자치시,2017,남성,석원,석원(2.38%),1
17,세종특별자치시,2017,남성,기타,기타(76.92%),140
1,경기도,2017,남성,민준,민준(7.24%),82
2,경기도,2017,남성,서준,서준(6.53%),74
3,경기도,2017,남성,현우,현우(6.35%),72
4,경기도,2017,남성,지훈,지훈(6.18%),70
5,경기도,2017,남성,정우,정우(5.83%),66
6,경기도,2017,남성,도현,도현(5.74%),65
7,경기도,2017,남성,도윤,도윤(5.38%),61
7,경기도,2017,남성,우진,우진(5.38%),61
9,경기도,2017,남성,주원,주원(4.94%),56
10,경기도,2017,남성,민재,민재(4.77%),54
11,경기도,2017,남성,건우,건우(4.50%),51
11,경기도,2017,남성,진우,진우(4.50%),51
13,경기도,2017,남성,승민,승민(4.41%),50
14,경기도,2017,남성,승현,승현(4.24%),48
14,경기도,2017,남성,시우,시우(4.24%),48
16,경기도,2017,남성,지호,지호(4.15%),47
17,경기도,2017,남성,재현,재현(4.06%),46
17,경기도,2017,남성,준우,준우(4.06%),46
19,경기도,2017,남성,재원,재원(3.80%),43
20,경기도,2017,남성,동현,동현(3.71%),42
21,경기도,2017,남성,기타,기타(86.85%),"7,485"
1,강원도,2017,남성,우진,우진(8.21%),17
1,강원도,2017,남성,준우,준우(8.21%),17
3,강원도,2017,남성,정우,정우(7.73%),16
4,강원도,2017,남성,민준,민준(6.76%),14
5,강원도,2017,남성,민재,민재(6.28%),13
6,강원도,2017,남성,건우,건우(5.80%),12
6,강원도,2017,남성,도윤,도윤(5.80%),12
6,강원도,2017,남성,지훈,지훈(5.80%),12
9,강원도,2017,남성,재원,재원(5.31%),11
10,강원도,2017,남성,승우,승우(4.35%),9
11,강원도,2017,남성,민수,민수(3.86%),8
11,강원도,2017,남성,서준,서준(3.86%),8
11,강원도,2017,남성,주현,주현(3.86%),8
11,강원도,2017,남성,현우,현우(3.86%),8
15,강원도,2017,남성,동현,동현(3.38%),7
15,강원도,2017,남성,범준,범준(3.38%),7
15,강원도,2017,남성,승현,승현(3.38%),7
15,강원도,2017,남성,지호,지호(3.38%),7
15,강원도,2017,남성,지환,지환(3.38%),7
15,강원도,2017,남성,태윤,태윤(3.38%),7
16,강원도,2017,남성,기타,기타(86.39%),"1,314"
1,충청북도,2017,남성,지훈,지훈(8.63%),22
2,충청북도,2017,남성,민준,민준(7.84%),20
3,충청북도,2017,남성,건우,건우(7.06%),18
4,충청북도,2017,남성,현우,현우(6.27%),16
5,충청북도,2017,남성,성민,성민(5.88%),15
6,충청북도,2017,남성,도현,도현(5.49%),14
6,충청북도,2017,남성,정우,정우(5.49%),14
8,충청북도,2017,남성,서준,서준(5.10%),13
8,충청북도,2017,남성,진우,진우(5.10%),13
10,충청북도,2017,남성,주원,주원(4.71%),12
11,충청북도,2017,남성,도윤,도윤(4.31%),11
11,충청북도,2017,남성,승우,승우(4.31%),11
11,충청북도,2017,남성,원준,원준(4.31%),11
14,충청북도,2017,남성,동현,동현(3.92%),10
14,충청북도,2017,남성,태윤,태윤(3.92%),10
16,충청북도,2017,남성,선우,선우(3.53%),9
16,충청북도,2017,남성,윤호,윤호(3.53%),9
16,충청북도,2017,남성,정민,정민(3.53%),9
16,충청북도,2017,남성,준서,준서(3.53%),9
16,충청북도,2017,남성,준우,준우(3.53%),9
17,충청북도,2017,남성,기타,기타(86.22%),"1,596"
1,충청남도,2017,남성,민준,민준(9.72%),31
2,충청남도,2017,남성,정우,정우(7.84%),25
3,충청남도,2017,남성,도윤,도윤(7.52%),24
4,충청남도,2017,남성,지훈,지훈(6.27%),20
5,충청남도,2017,남성,승우,승우(5.64%),18
6,충청남도,2017,남성,건우,건우(4.70%),15
6,충청남도,2017,남성,우진,우진(4.70%),15
6,충청남도,2017,남성,재원,재원(4.70%),15
6,충청남도,2017,남성,준영,준영(4.70%),15
10,충청남도,2017,남성,도현,도현(4.39%),14
10,충청남도,2017,남성,민재,민재(4.39%),14
10,충청남도,2017,남성,서준,서준(4.39%),14
13,충청남도,2017,남성,민규,민규(4.08%),13
13,충청남도,2017,남성,승현,승현(4.08%),13
13,충청남도,2017,남성,주원,주원(4.08%),13
13,충청남도,2017,남성,현우,현우(4.08%),13
17,충청남도,2017,남성,동현,동현(3.76%),12
17,충청남도,2017,남성,민성,민성(3.76%),12
17,충청남도,2017,남성,현준,현준(3.76%),12
20,충청남도,2017,남성,강민,강민(3.45%),11
21,충청남도,2017,남성,기타,기타(85.05%),"1,815"
1,전라북도,2017,남성,도현,도현(10.21%),24
2,전라북도,2017,남성,민준,민준(9.36%),22
3,전라북도,2017,남성,재원,재원(6.81%),16
4,전라북도,2017,남성,건우,건우(5.96%),14
5,전라북도,2017,남성,지훈,지훈(5.53%),13
6,전라북도,2017,남성,도윤,도윤(5.11%),12
6,전라북도,2017,남성,서준,서준(5.11%),12
8,전라북도,2017,남성,민성,민성(4.68%),11
8,전라북도,2017,남성,준영,준영(4.68%),11
10,전라북도,2017,남성,도훈,도훈(4.26%),10
10,전라북도,2017,남성,민수,민수(4.26%),10
10,전라북도,2017,남성,선우,선우(4.26%),10
10,전라북도,2017,남성,우진,우진(4.26%),10
10,전라북도,2017,남성,주원,주원(4.26%),10
15,전라북도,2017,남성,준우,준우(3.83%),9
15,전라북도,2017,남성,진우,진우(3.83%),9
15,전라북도,2017,남성,현준,현준(3.83%),9
18,전라북도,2017,남성,성준,성준(3.40%),8
18,전라북도,2017,남성,성현,성현(3.40%),8
20,전라북도,2017,남성,현우,현우(2.98%),7
21,전라북도,2017,남성,기타,기타(86.34%),"1,485"
1,전라남도,2017,남성,도현,도현(6.99%),20
1,전라남도,2017,남성,민준,민준(6.99%),20
1,전라남도,2017,남성,정우,정우(6.99%),20
4,전라남도,2017,남성,현우,현우(6.29%),18
5,전라남도,2017,남성,도윤,도윤(5.94%),17
5,전라남도,2017,남성,승현,승현(5.94%),17
7,전라남도,2017,남성,승우,승우(5.59%),16
8,전라남도,2017,남성,서준,서준(5.24%),15
8,전라남도,2017,남성,선우,선우(5.24%),15
10,전라남도,2017,남성,주원,주원(4.90%),14
10,전라남도,2017,남성,지호,지호(4.90%),14
12,전라남도,2017,남성,지환,지환(4.55%),13
13,전라남도,2017,남성,승민,승민(4.20%),12
13,전라남도,2017,남성,하준,하준(4.20%),12
15,전라남도,2017,남성,우진,우진(3.85%),11
15,전라남도,2017,남성,지훈,지훈(3.85%),11
15,전라남도,2017,남성,진우,진우(3.85%),11
18,전라남도,2017,남성,민재,민재(3.50%),10
18,전라남도,2017,남성,재원,재원(3.50%),10
18,전라남도,2017,남성,정현,정현(3.50%),10
19,전라남도,2017,남성,기타,기타(86.76%),"1,874"
1,경상북도,2017,남성,도윤,도윤(7.71%),31
2,경상북도,2017,남성,건우,건우(6.47%),26
3,경상북도,2017,남성,도현,도현(5.97%),24
3,경상북도,2017,남성,동현,동현(5.97%),24
3,경상북도,2017,남성,주원,주원(5.97%),24
3,경상북도,2017,남성,지훈,지훈(5.97%),24
7,경상북도,2017,남성,민준,민준(5.72%),23
8,경상북도,2017,남성,재원,재원(5.47%),22
8,경상북도,2017,남성,현우,현우(5.47%),22
10,경상북도,2017,남성,민재,민재(4.98%),20
11,경상북도,2017,남성,도훈,도훈(4.48%),18
11,경상북도,2017,남성,민성,민성(4.48%),18
11,경상북도,2017,남성,정우,정우(4.48%),18
14,경상북도,2017,남성,민규,민규(4.23%),17
14,경상북도,2017,남성,재현,재현(4.23%),17
16,경상북도,2017,남성,재윤,재윤(3.98%),16
17,경상북도,2017,남성,선우,선우(3.73%),15
17,경상북도,2017,남성,승민,승민(3.73%),15
19,경상북도,2017,남성,서준,서준(3.48%),14
19,경상북도,2017,남성,태현,태현(3.48%),14
20,경상북도,2017,남성,기타,기타(87.12%),"2,720"
1,경상남도,2017,남성,민준,민준(8.03%),42
2,경상남도,2017,남성,도현,도현(6.12%),32
2,경상남도,2017,남성,현우,현우(6.12%),32
4,경상남도,2017,남성,서준,서준(5.93%),31
5,경상남도,2017,남성,지훈,지훈(5.74%),30
6,경상남도,2017,남성,건우,건우(5.54%),29
7,경상남도,2017,남성,도윤,도윤(5.35%),28
7,경상남도,2017,남성,정우,정우(5.35%),28
9,경상남도,2017,남성,재원,재원(5.16%),27
10,경상남도,2017,남성,우진,우진(4.78%),25
11,경상남도,2017,남성,민재,민재(4.59%),24
12,경상남도,2017,남성,민성,민성(4.40%),23
12,경상남도,2017,남성,선우,선우(4.40%),23
12,경상남도,2017,남성,주원,주원(4.40%),23
15,경상남도,2017,남성,승우,승우(4.21%),22
15,경상남도,2017,남성,지환,지환(4.21%),22
17,경상남도,2017,남성,성현,성현(4.02%),21
17,경상남도,2017,남성,현준,현준(4.02%),21
19,경상남도,2017,남성,성민,성민(3.82%),20
19,경상남도,2017,남성,준혁,준혁(3.82%),20
20,경상남도,2017,남성,기타,기타(87.09%),"3,528"
1,제주특별자치도,2017,남성,민준,민준(8.43%),7
2,제주특별자치도,2017,남성,도현,도현(7.23%),6
2,제주특별자치도,2017,남성,주현,주현(7.23%),6
4,제주특별자치도,2017,남성,우진,우진(6.02%),5
4,제주특별자치도,2017,남성,준혁,준혁(6.02%),5
4,제주특별자치도,2017,남성,지환,지환(6.02%),5
4,제주특별자치도,2017,남성,현석,현석(6.02%),5
8,제주특별자치도,2017,남성,건우,건우(4.82%),4
8,제주특별자치도,2017,남성,민규,민규(4.82%),4
8,제주특별자치도,2017,남성,서준,서준(4.82%),4
8,제주특별자치도,2017,남성,요한,요한(4.82%),4
8,제주특별자치도,2017,남성,준영,준영(4.82%),4
13,제주특별자치도,2017,남성,강민,강민(3.61%),3
13,제주특별자치도,2017,남성,도원,도원(3.61%),3
13,제주특별자치도,2017,남성,도윤,도윤(3.61%),3
13,제주특별자치도,2017,남성,민서,민서(3.61%),3
13,제주특별자치도,2017,남성,정훈,정훈(3.61%),3
13,제주특별자치도,2017,남성,지윤,지윤(3.61%),3
13,제주특별자치도,2017,남성,태호,태호(3.61%),3
13,제주특별자치도,2017,남성,현수,현수(3.61%),3
14,제주특별자치도,2017,남성,기타,기타(85.59%),493
