,순위,지역,년도,성별,이름,비율,건수
35,15,부산광역시,2016,남성,건우,건우(3.72%),101
36,15,부산광역시,2016,남성,도현,도현(3.72%),101
37,17,부산광역시,2016,남성,서진,서진(3.68%),100
38,18,부산광역시,2016,남성,윤우,윤우(3.53%),96
39,19,부산광역시,2016,남성,지훈,지훈(3.50%),95
40,20,부산광역시,2016,남성,우진,우진(3.39%),92
41,21,부산광역시,2016,남성,기타,기타(79.31%),"10,408"
42,1,대구광역시,2016,남성,민준,민준(8.49%),158
43,2,대구광역시,2016,남성,도윤,도윤(7.79%),145
44,3,대구광역시,2016,남성,주원,주원(6.34%),118
45,4,대구광역시,2016,남성,하준,하준(5.64%),105
46,5,대구광역시,2016,남성,도현,도현(5.48%),102
47,6,대구광역시,2016,남성,서준,서준(5.37%),100
48,7,대구광역시,2016,남성,예준,예준(5.21%),97
49,8,대구광역시,2016,남성,지호,지호(5.16%),96
50,9,대구광역시,2016,남성,유준,유준(5.10%),95
51,10,대구광역시,2016,남성,시우,시우(4.78%),89
52,11,대구광역시,2016,남성,시윤,시윤(4.62%),86
53,12,대구광역시,2016,남성,지훈,지훈(4.30%),80
54,13,대구광역시,2016,남성,준우,준우(4.24%),79
55,14,대구광역시,2016,남성,지후,지후(4.19%),78
56,15,대구광역시,2016,남성,현우,현우(4.14%),77
57,16,대구광역시,2016,남성,시현,시현(4.08%),76
58,17,대구광역시,2016,남성,건우,건우(3.92%),73
59,17,대구광역시,2016,남성,승현,승현(3.92%),73
60,19,대구광역시,2016,남성,준서,준서(3.71%),69
61,20,대구광역시,2016,남성,우진,우진(3.54%),66
62,21,대구광역시,2016,남성,기타,기타(80.42%),"7,647"
63,1,인천광역시,2016,남성,하준,하준(7.83%),193
64,2,인천광역시,2016,남성,민준,민준(7.34%),181
65,3,인천광역시,2016,남성,서준,서준(7.14%),176
66,4,인천광역시,2016,남성,도윤,도윤(6.98%),172
67,5,인천광역시,2016,남성,지호,지호(5.96%),147
68,6,인천광역시,2016,남성,시우,시우(5.84%),144
69,7,인천광역시,2016,남성,예준,예준(5.76%),142
70,7,인천광역시,2016,남성,주원,주원(5.76%),142
71,9,인천광역시,2016,남성,준우,준우(4.58%),113
72,10,인천광역시,2016,남성,건우,건우(4.50%),111
73,11,인천광역시,2016,남성,서진,서진(4.38%),108
74,12,인천광역시,2016,남성,시윤,시윤(4.30%),106
75,13,인천광역시,2016,남성,지후,지후(4.14%),102
76,14,인천광역시,2016,남성,현우,현우(4.10%),101
77,15,인천광역시,2016,남성,준서,준서(4.02%),99
78,16,인천광역시,2016,남성,도현,도현(3.85%),95
79,17,인천광역시,2016,남성,선우,선우(3.45%),85
80,18,인천광역시,2016,남성,연우,연우(3.41%),84
81,18,인천광역시,2016,남성,우진,우진(3.41%),84
82,20,인천광역시,2016,남성,유준,유준(3.25%),80
83,21,인천광역시,2016,남성,기타,기타(79.74%),"9,700"
84,1,광주광역시,2016,남성,민준,민준(8.87%),111
85,2,광주광역시,2016,남성,도윤,도윤(8.63%),108
86,3,광주광역시,2016,남성,서준,서준(8.55%),107
87,4,광주광역시,2016,남성,하준,하준(7.99%),100
88,5,광주광역시,2016,남성,주원,주원(6.31%),79
89,6,광주광역시,2016,남성,예준,예준(5.51%),69
90,7,광주광역시,2016,남성,시우,시우(5.19%),65
91,7,광주광역시,2016,남성,지호,지호(5.19%),65
92,9,광주광역시,2016,남성,준우,준우(4.55%),57
93,10,광주광역시,2016,남성,연우,연우(4.15%),52
94,11,광주광역시,2016,남성,지후,지후(4.07%),51
95,12,광주광역시,2016,남성,건우,건우(3.83%),48
96,13,광주광역시,2016,남성,승우,승우(3.59%),45
97,14,광주광역시,2016,남성,도현,도현(3.43%),43
98,14,광주광역시,2016,남성,은우,은우(3.43%),43
99,14,광주광역시,2016,남성,준서,준서(3.43%),43
100,17,광주광역시,2016,남성,시윤,시윤(3.35%),42
101,17,광주광역시,2016,남성,유준,유준(3.35%),42
102,19,광주광역시,2016,남성,선우,선우(3.27%),41
103,19,광주광역시,2016,남성,지원,지원(3.27%),41
104,20,광주광역시,2016,남성,기타,기타(79.30%),"4,797"
105,1,대전광역시,2016,남성,서준,서준(9.67%),125
106,2,대전광역시,2016,남성,하준,하준(8.51%),110
107,3,대전광역시,2016,남성,도윤,도윤(8.35%),108
108,4,대전광역시,2016,남성,예준,예준(6.50%),84
109,4,대전광역시,2016,남성,주원,주원(6.50%),84
110,6,대전광역시,2016,남성,민준,민준(6.19%),80
111,7,대전광역시,2016,남성,서진,서진(4.87%),63
112,8,대전광역시,2016,남성,시우,시우(4.72%),61
113,9,대전광역시,2016,남성,수호,수호(4.49%),58
114,10,대전광역시,2016,남성,준우,준우(4.18%),54
115,11,대전광역시,2016,남성,지후,지후(4.10%),53
116,12,대전광역시,2016,남성,도현,도현(3.94%),51
117,12,대전광역시,2016,남성,유준,유준(3.94%),51
118,14,대전광역시,2016,남성,윤우,윤우(3.79%),49
119,15,대전광역시,2016,남성,지호,지호(3.71%),48
120,16,대전광역시,2016,남성,정우,정우(3.56%),46
121,17,대전광역시,2016,남성,시윤,시윤(3.40%),44
122,17,대전광역시,2016,남성,현우,현우(3.40%),44
123,19,대전광역시,2016,남성,건우,건우(3.09%),40
124,19,대전광역시,2016,남성,연우,연우(3.09%),40
125,20,대전광역시,2016,남성,기타,기타(80.26%),"5,258"
126,1,울산광역시,2016,남성,민준,민준(9.78%),111
127,2,울산광역시,2016,남성,서준,서준(7.40%),84
128,3,울산광역시,2016,남성,주원,주원(6.96%),79
129,4,울산광역시,2016,남성,예준,예준(6.17%),70
130,5,울산광역시,2016,남성,도윤,도윤(5.99%),68
131,6,울산광역시,2016,남성,하준,하준(5.90%),67
132,7,울산광역시,2016,남성,도현,도현(5.20%),59
133,8,울산광역시,2016,남성,연우,연우(4.76%),54
134,9,울산광역시,2016,남성,준우,준우(4.58%),52
135,10,울산광역시,2016,남성,서우,서우(4.41%),50
136,10,울산광역시,2016,남성,시우,시우(4.41%),50
137,12,울산광역시,2016,남성,지호,지호(4.32%),49
138,13,울산광역시,2016,남성,건우,건우(4.05%),46
139,13,울산광역시,2016,남성,시윤,시윤(4.05%),46
140,15,울산광역시,2016,남성,지후,지후(3.96%),45
141,16,울산광역시,2016,남성,유준,유준(3.88%),44
142,16,울산광역시,2016,남성,지훈,지훈(3.88%),44
143,18,울산광역시,2016,남성,준서,준서(3.79%),43
144,19,울산광역시,2016,남성,민재,민재(3.26%),37
145,19,울산광역시,2016,남성,윤우,윤우(3.26%),37
146,20,울산광역시,2016,남성,기타,기타(80.12%),"4,574"
147,1,세종특별자치시,2016,남성,예준,예준(8.62%),30
148,2,세종특별자치시,2016,남성,민준,민준(8.05%),28
149,3,세종특별자치시,2016,남성,하준,하준(7.76%),27
150,4,세종특별자치시,2016,남성,도윤,도윤(7.47%),26
151,5,세종특별자치시,2016,남성,서준,서준(6.61%),23
152,6,세종특별자치시,2016,남성,주원,주원(6.03%),21
153,7,세종특별자치시,2016,남성,유준,유준(5.17%),18
154,7,세종특별자치시,2016,남성,지호,지호(5.17%),18
155,9,세종특별자치시,2016,남성,선우,선우(4.89%),17
156,10,세종특별자치시,2016,남성,시우,시우(4.60%),16
157,10,세종특별자치시,2016,남성,지한,지한(4.60%),16
158,12,세종특별자치시,2016,남성,도현,도현(4.02%),14
159,12,세종특별자치시,2016,남성,준우,준우(4.02%),14
160,14,세종특별자치시,2016,남성,서진,서진(3.74%),13
161,14,세종특별자치시,2016,남성,지후,지후(3.74%),13
162,16,세종특별자치시,2016,남성,유찬,유찬(3.16%),11
163,16,세종특별자치시,2016,남성,정우,정우(3.16%),11
164,16,세종특별자치시,2016,남성,지훈,지훈(3.16%),11
165,16,세종특별자치시,2016,남성,현우,현우(3.16%),11
166,20,세종특별자치시,2016,남성,준서,준서(2.87%),10
167,21,세종특별자치시,2016,남성,기타,기타(79.12%),"1,319"
168,1,경기도,2016,남성,하준,하준(7.39%),777
169,2,경기도,2016,남성,서준,서준(7.33%),770
170,3,경기도,2016,남성,도윤,도윤(6.61%),695
171,4,경기도,2016,남성,민준,민준(6.56%),689
172,5,경기도,2016,남성,주원,주원(6.55%),688
173,6,경기도,2016,남성,예준,예준(6.25%),657
174,7,경기도,2016,남성,시우,시우(5.82%),612
175,8,경기도,2016,남성,지호,지호(5.67%),596
176,9,경기도,2016,남성,준우,준우(4.92%),517
177,10,경기도,2016,남성,유준,유준(4.54%),477
178,11,경기도,2016,남성,지후,지후(4.40%),462
179,12,경기도,2016,남성,서진,서진(4.32%),454
180,13,경기도,2016,남성,준서,준서(3.88%),408
181,14,경기도,2016,남성,선우,선우(3.87%),407
182,15,경기도,2016,남성,도현,도현(3.84%),404
183,16,경기도,2016,남성,시윤,시윤(3.75%),394
184,17,경기도,2016,남성,건우,건우(3.70%),389
185,18,경기도,2016,남성,우진,우진(3.64%),383
186,19,경기도,2016,남성,지훈,지훈(3.47%),365
187,19,경기도,2016,남성,현우,현우(3.47%),365
188,20,경기도,2016,남성,기타,기타(80.79%),"44,186"
189,1,강원도,2016,남성,민준,민준(9.08%),83
190,2,강원도,2016,남성,준우,준우(7.11%),65
191,3,강원도,2016,남성,예준,예준(6.56%),60
192,4,강원도,2016,남성,하준,하준(6.35%),58
193,5,강원도,2016,남성,서준,서준(5.91%),54
194,6,강원도,2016,남성,도윤,도윤(5.80%),53
195,7,강원도,2016,남성,우진,우진(5.58%),51
196,8,강원도,2016,남성,지호,지호(5.25%),48
197,9,강원도,2016,남성,시우,시우(4.92%),45
198,9,강원도,2016,남성,주원,주원(4.92%),45
199,11,강원도,2016,남성,도현,도현(4.49%),41
200,11,강원도,2016,남성,시윤,시윤(4.49%),41
201,13,강원도,2016,남성,준서,준서(4.27%),39
202,14,강원도,2016,남성,건우,건우(3.94%),36
203,15,강원도,2016,남성,서진,서진(3.72%),34
204,16,강원도,2016,남성,승우,승우(3.61%),33
205,16,강원도,2016,남성,지후,지후(3.61%),33
206,18,강원도,2016,남성,윤우,윤우(3.50%),32
207,18,강원도,2016,남성,지훈,지훈(3.50%),32
208,20,강원도,2016,남성,현우,현우(3.39%),31
209,21,강원도,2016,남성,기타,기타(82.39%),"4,277"
210,1,충청북도,2016,남성,서준,서준(9.13%),115
211,2,충청북도,2016,남성,민준,민준(7.47%),94
212,3,충청북도,2016,남성,도윤,도윤(6.91%),87
213,4,충청북도,2016,남성,하준,하준(6.35%),80
214,5,충청북도,2016,남성,지호,지호(5.88%),74
215,6,충청북도,2016,남성,주원,주원(5.80%),73
216,7,충청북도,2016,남성,예준,예준(5.56%),70
217,8,충청북도,2016,남성,유준,유준(5.32%),67
218,9,충청북도,2016,남성,시우,시우(5.00%),63
219,10,충청북도,2016,남성,지후,지후(4.85%),61
220,11,충청북도,2016,남성,준우,준우(4.77%),60
221,12,충청북도,2016,남성,서진,서진(4.45%),56
222,13,충청북도,2016,남성,도현,도현(4.05%),51
223,14,충청북도,2016,남성,준서,준서(3.97%),50
224,15,충청북도,2016,남성,승우,승우(3.49%),44
225,16,충청북도,2016,남성,선우,선우(3.42%),43
226,16,충청북도,2016,남성,정우,정우(3.42%),43
227,16,충청북도,2016,남성,지환,지환(3.42%),43
228,16,충청북도,2016,남성,현우,현우(3.42%),43
229,20,충청북도,2016,남성,연우,연우(3.34%),42
230,21,충청북도,2016,남성,기타,기타(81.07%),"5,391"
231,1,충청남도,2016,남성,민준,민준(9.07%),151
232,2,충청남도,2016,남성,서준,서준(7.87%),131
233,3,충청남도,2016,남성,예준,예준(7.03%),117
234,4,충청남도,2016,남성,도윤,도윤(6.85%),114
235,5,충청남도,2016,남성,하준,하준(6.43%),107
236,6,충청남도,2016,남성,주원,주원(6.01%),100
237,7,충청남도,2016,남성,시우,시우(5.47%),91
238,8,충청남도,2016,남성,지후,지후(5.35%),89
239,9,충청남도,2016,남성,지호,지호(5.23%),87
240,10,충청남도,2016,남성,우진,우진(4.26%),71
241,11,충청남도,2016,남성,현우,현우(3.96%),66
242,12,충청남도,2016,남성,준우,준우(3.90%),65
243,13,충청남도,2016,남성,도현,도현(3.78%),63
244,13,충청남도,2016,남성,지훈,지훈(3.78%),63
245,15,충청남도,2016,남성,건우,건우(3.72%),62
246,15,충청남도,2016,남성,선우,선우(3.72%),62
247,15,충청남도,2016,남성,연우,연우(3.72%),62
248,18,충청남도,2016,남성,서진,서진(3.42%),57
249,19,충청남도,2016,남성,유준,유준(3.24%),54
250,20,충청남도,2016,남성,준서,준서(3.18%),53
251,21,충청남도,2016,남성,기타,기타(81.11%),"7,149"
252,1,전라북도,2016,남성,도윤,도윤(8.31%),99
253,2,전라북도,2016,남성,하준,하준(8.06%),96
254,3,전라북도,2016,남성,서준,서준(7.98%),95
255,4,전라북도,2016,남성,민준,민준(7.47%),89
256,5,전라북도,2016,남성,주원,주원(5.88%),70
257,6,전라북도,2016,남성,예준,예준(4.87%),58
258,6,전라북도,2016,남성,지호,지호(4.87%),58
259,8,전라북도,2016,남성,건우,건우(4.79%),57
260,9,전라북도,2016,남성,연우,연우(4.70%),56
261,10,전라북도,2016,남성,준우,준우(4.62%),55
262,11,전라북도,2016,남성,준서,준서(4.53%),54
263,11,전라북도,2016,남성,지훈,지훈(4.53%),54
264,13,전라북도,2016,남성,선우,선우(4.28%),51
265,14,전라북도,2016,남성,민재,민재(4.11%),49
266,14,전라북도,2016,남성,시우,시우(4.11%),49
267,16,전라북도,2016,남성,정우,정우(3.69%),44
268,17,전라북도,2016,남성,유준,유준(3.53%),42
269,18,전라북도,2016,남성,도현,도현(3.44%),41
270,19,전라북도,2016,남성,수현,수현(3.11%),37
271,19,전라북도,2016,남성,현우,현우(3.11%),37
272,20,전라북도,2016,남성,기타,기타(82.23%),"5,513"
273,1,전라남도,2016,남성,하준,하준(9.30%),121
274,2,전라남도,2016,남성,서준,서준(7.99%),104
275,3,전라남도,2016,남성,민준,민준(7.30%),95
276,4,전라남도,2016,남성,예준,예준(6.99%),91
277,5,전라남도,2016,남성,도윤,도윤(6.76%),88
278,6,전라남도,2016,남성,시우,시우(6.00%),78
279,7,전라남도,2016,남성,주원,주원(5.23%),68
280,8,전라남도,2016,남성,도현,도현(5.07%),66
281,9,전라남도,2016,남성,지후,지후(4.92%),64
282,10,전라남도,2016,남성,현우,현우(4.77%),62
283,11,전라남도,2016,남성,지호,지호(4.61%),60
284,12,전라남도,2016,남성,건우,건우(3.69%),48
285,12,전라남도,2016,남성,준우,준우(3.69%),48
286,14,전라남도,2016,남성,연우,연우(3.61%),47
287,15,전라남도,2016,남성,승우,승우(3.54%),46
288,16,전라남도,2016,남성,선우,선우(3.46%),45
289,17,전라남도,2016,남성,우진,우진(3.31%),43
290,17,전라남도,2016,남성,윤우,윤우(3.31%),43
291,19,전라남도,2016,남성,유준,유준(3.23%),42
292,19,전라남도,2016,남성,은우,은우(3.23%),42
293,20,전라남도,2016,남성,기타,기타(81.75%),"5,827"
294,1,경상북도,2016,남성,민준,민준(8.38%),167
295,2,경상북도,2016,남성,도윤,도윤(7.27%),145
296,3,경상북도,2016,남성,서준,서준(7.07%),141
297,4,경상북도,2016,남성,하준,하준(6.37%),127
298,5,경상북도,2016,남성,주원,주원(6.32%),126
299,6,경상북도,2016,남성,예준,예준(6.02%),120
300,7,경상북도,2016,남성,도현,도현(5.27%),105
301,8,경상북도,2016,남성,지호,지호(5.07%),101
302,9,경상북도,2016,남성,시우,시우(5.02%),100
303,10,경상북도,2016,남성,시윤,시윤(4.76%),95
304,11,경상북도,2016,남성,준서,준서(4.41%),88
305,11,경상북도,2016,남성,지훈,지훈(4.41%),88
306,13,경상북도,2016,남성,준우,준우(4.06%),81
307,14,경상북도,2016,남성,유준,유준(4.01%),80
308,15,경상북도,2016,남성,현우,현우(3.91%),78
309,16,경상북도,2016,남성,건우,건우(3.81%),76
310,17,경상북도,2016,남성,지후,지후(3.76%),75
311,18,경상북도,2016,남성,민재,민재(3.46%),69
312,18,경상북도,2016,남성,선우,선우(3.46%),69
313,20,경상북도,2016,남성,연우,연우(3.16%),63
314,21,경상북도,2016,남성,기타,기타(81.36%),"8,701"
315,1,경상남도,2016,남성,민준,민준(8.19%),225
316,2,경상남도,2016,남성,예준,예준(7.10%),195
317,3,경상남도,2016,남성,서준,서준(6.81%),187
318,4,경상남도,2016,남성,유준,유준(5.94%),163
319,5,경상남도,2016,남성,도윤,도윤(5.83%),160
320,6,경상남도,2016,남성,시우,시우(5.54%),152
321,7,경상남도,2016,남성,하준,하준(5.43%),149
322,8,경상남도,2016,남성,주원,주원(5.24%),144
323,9,경상남도,2016,남성,시윤,시윤(5.21%),143
324,10,경상남도,2016,남성,준서,준서(4.70%),129
325,11,경상남도,2016,남성,지호,지호(4.66%),128
326,12,경상남도,2016,남성,준우,준우(4.59%),126
327,13,경상남도,2016,남성,도현,도현(4.22%),116
328,14,경상남도,2016,남성,연우,연우(4.04%),111
329,15,경상남도,2016,남성,건우,건우(3.97%),109
330,16,경상남도,2016,남성,지훈,지훈(3.90%),107
331,17,경상남도,2016,남성,지후,지후(3.82%),105
332,18,경상남도,2016,남성,현우,현우(3.79%),104
333,19,경상남도,2016,남성,은우,은우(3.53%),97
334,20,경상남도,2016,남성,우진,우진(3.50%),96
335,21,경상남도,2016,남성,기타,기타(80.59%),"11,403"
336,1,제주특별자치도,2016,남성,유준,유준(11.26%),77
337,2,제주특별자치도,2016,남성,~99,~99(10.82%),74
338,3,제주특별자치도,2016,남성,서준,서준(8.63%),59
339,4,제주특별자치도,2016,남성,하준,하준(7.46%),51
340,5,제주특별자치도,2016,남성,준우,준우(6.29%),43
341,6,제주특별자치도,2016,남성,예준,예준(5.70%),39
342,7,제주특별자치도,2016,남성,주원,주원(5.56%),38
343,8,제주특별자치도,2016,남성,민준,민준(4.68%),32
344,9,제주특별자치도,2016,남성,지호,지호(4.39%),30
345,10,제주특별자치도,2016,남성,지후,지후(4.09%),28
346,11,제주특별자치도,2016,남성,지환,지환(3.65%),25
347,12,제주특별자치도,2016,남성,주한,주한(3.51%),24
348,13,제주특별자치도,2016,남성,도윤,도윤(3.22%),22
349,13,제주특별자치도,2016,남성,서진,서진(3.22%),22
350,15,제주특별자치도,2016,남성,유찬,유찬(3.07%),21
351,15,제주특별자치도,2016,남성,현준,현준(3.07%),21
352,17,제주특별자치도,2016,남성,준성,준성(2.92%),20
353,17,제주특별자치도,2016,남성,지훈,지훈(2.92%),20
354,19,제주특별자치도,2016,남성,시우,시우(2.78%),19
355,19,제주특별자치도,2016,남성,예성,예성(2.78%),19
356,20,제주특별자치도,2016,남성,기타,기타(76.27%),"2,199"
