,순위,지역,년도,성별,이름,비율,건수
159,13,경기도,2010,남성,준우,준우(4.41%),432
160,14,경기도,2010,남성,도현,도현(4.10%),401
161,15,경기도,2010,남성,시후,시후(4.09%),400
162,16,경기도,2010,남성,도윤,도윤(4.03%),394
163,17,경기도,2010,남성,우진,우진(3.80%),372
164,18,경기도,2010,남성,민재,민재(3.68%),360
165,19,경기도,2010,남성,승민,승민(3.67%),359
166,20,경기도,2010,남성,선우,선우(3.38%),331
167,21,경기도,2010,남성,기타,기타(84.27%),"52,407"
168,1,강원도,2010,남성,민준,민준(8.99%),78
169,2,강원도,2010,남성,현준,현준(6.34%),55
170,3,강원도,2010,남성,준혁,준혁(5.76%),50
171,4,강원도,2010,남성,시우,시우(5.65%),49
172,5,강원도,2010,남성,예준,예준(5.53%),48
173,6,강원도,2010,남성,건우,건우(5.41%),47
174,7,강원도,2010,남성,도현,도현(5.30%),46
175,8,강원도,2010,남성,준서,준서(5.18%),45
176,9,강원도,2010,남성,승민,승민(4.95%),43
177,10,강원도,2010,남성,지훈,지훈(4.84%),42
178,11,강원도,2010,남성,서준,서준(4.72%),41
179,11,강원도,2010,남성,지후,지후(4.72%),41
180,13,강원도,2010,남성,현우,현우(4.61%),40
181,14,강원도,2010,남성,지호,지호(4.49%),39
182,15,강원도,2010,남성,성민,성민(4.15%),36
183,16,강원도,2010,남성,민성,민성(4.03%),35
184,16,강원도,2010,남성,준우,준우(4.03%),35
185,18,강원도,2010,남성,민규,민규(3.80%),33
186,18,강원도,2010,남성,민재,민재(3.80%),33
187,20,강원도,2010,남성,지환,지환(3.69%),32
188,21,강원도,2010,남성,기타,기타(86.78%),"5,696"
189,1,충청북도,2010,남성,민준,민준(10.31%),115
190,2,충청북도,2010,남성,준서,준서(6.37%),71
191,3,충청북도,2010,남성,현준,현준(6.19%),69
192,4,충청북도,2010,남성,건우,건우(6.01%),67
193,5,충청북도,2010,남성,서준,서준(5.92%),66
194,6,충청북도,2010,남성,현우,현우(5.47%),61
195,7,충청북도,2010,남성,준혁,준혁(5.20%),58
196,8,충청북도,2010,남성,지후,지후(5.11%),57
197,9,충청북도,2010,남성,민성,민성(4.66%),52
198,10,충청북도,2010,남성,지호,지호(4.57%),51
199,11,충청북도,2010,남성,정우,정우(4.48%),50
200,12,충청북도,2010,남성,지훈,지훈(4.30%),48
201,13,충청북도,2010,남성,승민,승민(4.22%),47
202,13,충청북도,2010,남성,시우,시우(4.22%),47
203,15,충청북도,2010,남성,도현,도현(4.04%),45
204,15,충청북도,2010,남성,민재,민재(4.04%),45
205,17,충청북도,2010,남성,승우,승우(3.86%),43
206,18,충청북도,2010,남성,민석,민석(3.68%),41
207,18,충청북도,2010,남성,재현,재현(3.68%),41
208,18,충청북도,2010,남성,지우,지우(3.68%),41
209,19,충청북도,2010,남성,기타,기타(85.61%),"6,635"
210,1,충청남도,2010,남성,민준,민준(9.73%),150
211,2,충청남도,2010,남성,지훈,지훈(6.36%),98
212,3,충청남도,2010,남성,우진,우진(6.16%),95
213,4,충청남도,2010,남성,준서,준서(5.97%),92
214,5,충청남도,2010,남성,예준,예준(5.52%),85
215,5,충청남도,2010,남성,지호,지호(5.52%),85
216,7,충청남도,2010,남성,건우,건우(5.39%),83
217,8,충청남도,2010,남성,지후,지후(5.32%),82
218,8,충청남도,2010,남성,현준,현준(5.32%),82
219,10,충청남도,2010,남성,준혁,준혁(4.80%),74
220,11,충청남도,2010,남성,현우,현우(4.74%),73
221,12,충청남도,2010,남성,동현,동현(4.22%),65
222,12,충청남도,2010,남성,민성,민성(4.22%),65
223,12,충청남도,2010,남성,시우,시우(4.22%),65
224,15,충청남도,2010,남성,승민,승민(3.89%),60
225,16,충청남도,2010,남성,선우,선우(3.83%),59
226,17,충청남도,2010,남성,승현,승현(3.76%),58
227,18,충청남도,2010,남성,도현,도현(3.70%),57
228,18,충청남도,2010,남성,서준,서준(3.70%),57
229,20,충청남도,2010,남성,정우,정우(3.63%),56
230,21,충청남도,2010,남성,기타,기타(85.61%),"9,168"
231,1,전라북도,2010,남성,민준,민준(7.34%),87
232,2,전라북도,2010,남성,지훈,지훈(6.58%),78
233,3,전라북도,2010,남성,현우,현우(6.41%),76
234,4,전라북도,2010,남성,승현,승현(5.99%),71
235,5,전라북도,2010,남성,건우,건우(5.82%),69
236,6,전라북도,2010,남성,승민,승민(5.65%),67
237,7,전라북도,2010,남성,도현,도현(4.81%),57
238,7,전라북도,2010,남성,예준,예준(4.81%),57
239,7,전라북도,2010,남성,현준,현준(4.81%),57
240,10,전라북도,2010,남성,도윤,도윤(4.64%),55
241,10,전라북도,2010,남성,지후,지후(4.64%),55
242,12,전라북도,2010,남성,준영,준영(4.55%),54
243,12,전라북도,2010,남성,지호,지호(4.55%),54
244,14,전라북도,2010,남성,서준,서준(4.47%),53
245,15,전라북도,2010,남성,준혁,준혁(4.38%),52
246,16,전라북도,2010,남성,준서,준서(4.22%),50
247,17,전라북도,2010,남성,민재,민재(4.13%),49
248,17,전라북도,2010,남성,지원,지원(4.13%),49
249,19,전라북도,2010,남성,민성,민성(4.05%),48
250,19,전라북도,2010,남성,우진,우진(4.05%),48
251,20,전라북도,2010,남성,기타,기타(86.39%),"7,526"
252,1,전라남도,2010,남성,민준,민준(10.68%),130
253,2,전라남도,2010,남성,건우,건우(6.41%),78
254,3,전라남도,2010,남성,지훈,지훈(5.67%),69
255,4,전라남도,2010,남성,시후,시후(5.51%),67
256,5,전라남도,2010,남성,준서,준서(5.42%),66
257,5,전라남도,2010,남성,현우,현우(5.42%),66
258,7,전라남도,2010,남성,예준,예준(5.34%),65
259,8,전라남도,2010,남성,준혁,준혁(5.01%),61
260,8,전라남도,2010,남성,지후,지후(5.01%),61
261,10,전라남도,2010,남성,민재,민재(4.93%),60
262,11,전라남도,2010,남성,지호,지호(4.77%),58
263,12,전라남도,2010,남성,현준,현준(4.68%),57
264,13,전라남도,2010,남성,서준,서준(4.35%),53
265,14,전라남도,2010,남성,시우,시우(4.19%),51
266,15,전라남도,2010,남성,민성,민성(3.94%),48
267,16,전라남도,2010,남성,민우,민우(3.86%),47
268,16,전라남도,2010,남성,승준,승준(3.86%),47
269,18,전라남도,2010,남성,예찬,예찬(3.78%),46
270,19,전라남도,2010,남성,연우,연우(3.62%),44
271,20,전라남도,2010,남성,도현,도현(3.53%),43
272,21,전라남도,2010,남성,기타,기타(86.32%),"7,682"
273,1,경상북도,2010,남성,민준,민준(10.31%),199
274,2,경상북도,2010,남성,지훈,지훈(6.53%),126
275,3,경상북도,2010,남성,승민,승민(5.80%),112
276,4,경상북도,2010,남성,도현,도현(5.59%),108
277,5,경상북도,2010,남성,현준,현준(5.49%),106
278,6,경상북도,2010,남성,현우,현우(5.39%),104
279,7,경상북도,2010,남성,민재,민재(5.33%),103
280,8,경상북도,2010,남성,예준,예준(5.23%),101
281,9,경상북도,2010,남성,준혁,준혁(4.87%),94
282,10,경상북도,2010,남성,건우,건우(4.61%),89
283,10,경상북도,2010,남성,준서,준서(4.61%),89
284,12,경상북도,2010,남성,민성,민성(4.56%),88
285,13,경상북도,2010,남성,서준,서준(4.45%),86
286,14,경상북도,2010,남성,지호,지호(4.35%),84
287,15,경상북도,2010,남성,시우,시우(3.94%),76
288,16,경상북도,2010,남성,동현,동현(3.88%),75
289,17,경상북도,2010,남성,준우,준우(3.83%),74
290,18,경상북도,2010,남성,도윤,도윤(3.78%),73
291,19,경상북도,2010,남성,승현,승현(3.73%),72
292,19,경상북도,2010,남성,지후,지후(3.73%),72
293,20,경상북도,2010,남성,기타,기타(84.85%),"10,811"
294,1,경상남도,2010,남성,민준,민준(11.09%),306
295,2,경상남도,2010,남성,우진,우진(6.27%),173
296,2,경상남도,2010,남성,준서,준서(6.27%),173
297,4,경상남도,2010,남성,지훈,지훈(6.12%),169
298,5,경상남도,2010,남성,준혁,준혁(5.43%),150
299,6,경상남도,2010,남성,건우,건우(5.36%),148
300,7,경상남도,2010,남성,현준,현준(5.04%),139
301,8,경상남도,2010,남성,현우,현우(4.86%),134
302,9,경상남도,2010,남성,도현,도현(4.71%),130
303,10,경상남도,2010,남성,민성,민성(4.49%),124
304,11,경상남도,2010,남성,승현,승현(4.28%),118
305,11,경상남도,2010,남성,준우,준우(4.28%),118
306,13,경상남도,2010,남성,동현,동현(4.24%),117
307,14,경상남도,2010,남성,예준,예준(4.06%),112
308,14,경상남도,2010,남성,지후,지후(4.06%),112
309,16,경상남도,2010,남성,지호,지호(3.95%),109
310,17,경상남도,2010,남성,민재,민재(3.91%),108
311,17,경상남도,2010,남성,시우,시우(3.91%),108
312,19,경상남도,2010,남성,승민,승민(3.84%),106
313,19,경상남도,2010,남성,준영,준영(3.84%),106
314,20,경상남도,2010,남성,기타,기타(84.11%),"14,604"
315,1,제주특별자치도,2010,남성,~99,~99(16.75%),106
316,2,제주특별자치도,2010,남성,지후,지후(6.32%),40
317,3,제주특별자치도,2010,남성,민준,민준(6.16%),39
318,3,제주특별자치도,2010,남성,예준,예준(6.16%),39
319,5,제주특별자치도,2010,남성,지환,지환(5.85%),37
320,6,제주특별자치도,2010,남성,준서,준서(5.53%),35
321,7,제주특별자치도,2010,남성,지우,지우(5.37%),34
322,8,제주특별자치도,2010,남성,현우,현우(5.06%),32
323,9,제주특별자치도,2010,남성,준우,준우(4.74%),30
324,10,제주특별자치도,2010,남성,건우,건우(4.11%),26
325,11,제주특별자치도,2010,남성,지호,지호(3.95%),25
326,12,제주특별자치도,2010,남성,유준,유준(3.79%),24
327,13,제주특별자치도,2010,남성,민성,민성(3.63%),23
328,14,제주특별자치도,2010,남성,지성,지성(3.48%),22
329,15,제주특별자치도,2010,남성,시우,시우(3.32%),21
330,16,제주특별자치도,2010,남성,민우,민우(3.16%),20
331,16,제주특별자치도,2010,남성,민재,민재(3.16%),20
332,16,제주특별자치도,2010,남성,준성,준성(3.16%),20
333,16,제주특별자치도,2010,남성,준혁,준혁(3.16%),20
334,16,제주특별자치도,2010,남성,지훈,지훈(3.16%),20
335,17,제주특별자치도,2010,남성,기타,기타(81.34%),"2,760"
