순위,지역,년도,성별,이름,비율,건수
14,인천광역시,2018,남성,지현,지현(4.50%),28
16,인천광역시,2018,남성,민서,민서(4.18%),26
16,인천광역시,2018,남성,민정,민정(4.18%),26
18,인천광역시,2018,남성,서진,서진(4.02%),25
19,인천광역시,2018,남성,시현,시현(3.54%),22
19,인천광역시,2018,남성,채원,채원(3.54%),22
20,인천광역시,2018,남성,기타,기타(88.77%),"4,915"
1,광주광역시,2018,남성,지안,지안(9.98%),43
2,광주광역시,2018,남성,서윤,서윤(8.82%),38
3,광주광역시,2018,남성,지원,지원(6.96%),30
4,광주광역시,2018,남성,수연,수연(6.50%),28
5,광주광역시,2018,남성,서연,서연(5.80%),25
6,광주광역시,2018,남성,민준,민준(4.87%),21
6,광주광역시,2018,남성,연우,연우(4.87%),21
8,광주광역시,2018,남성,유진,유진(4.64%),20
9,광주광역시,2018,남성,지영,지영(4.41%),19
10,광주광역시,2018,남성,민서,민서(4.18%),18
10,광주광역시,2018,남성,연주,연주(4.18%),18
10,광주광역시,2018,남성,지우,지우(4.18%),18
13,광주광역시,2018,남성,서현,서현(3.94%),17
13,광주광역시,2018,남성,수현,수현(3.94%),17
13,광주광역시,2018,남성,지유,지유(3.94%),17
13,광주광역시,2018,남성,지은,지은(3.94%),17
17,광주광역시,2018,남성,서영,서영(3.71%),16
17,광주광역시,2018,남성,서우,서우(3.71%),16
17,광주광역시,2018,남성,지윤,지윤(3.71%),16
17,광주광역시,2018,남성,채원,채원(3.71%),16
18,광주광역시,2018,남성,기타,기타(88.87%),"3,440"
1,대전광역시,2018,남성,서윤,서윤(7.32%),30
2,대전광역시,2018,남성,지안,지안(7.07%),29
3,대전광역시,2018,남성,수연,수연(6.59%),27
3,대전광역시,2018,남성,지원,지원(6.59%),27
5,대전광역시,2018,남성,서연,서연(5.61%),23
5,대전광역시,2018,남성,지연,지연(5.61%),23
7,대전광역시,2018,남성,서현,서현(4.88%),20
7,대전광역시,2018,남성,수현,수현(4.88%),20
7,대전광역시,2018,남성,유진,유진(4.88%),20
7,대전광역시,2018,남성,지현,지현(4.88%),20
11,대전광역시,2018,남성,도윤,도윤(4.63%),19
11,대전광역시,2018,남성,도현,도현(4.63%),19
11,대전광역시,2018,남성,서영,서영(4.63%),19
11,대전광역시,2018,남성,지윤,지윤(4.63%),19
15,대전광역시,2018,남성,민준,민준(4.39%),18
16,대전광역시,2018,남성,민정,민정(4.15%),17
17,대전광역시,2018,남성,민경,민경(3.66%),15
17,대전광역시,2018,남성,민서,민서(3.66%),15
17,대전광역시,2018,남성,지영,지영(3.66%),15
17,대전광역시,2018,남성,지은,지은(3.66%),15
18,대전광역시,2018,남성,기타,기타(88.05%),"3,021"
1,울산광역시,2018,남성,지원,지원(10.05%),37
2,울산광역시,2018,남성,지안,지안(6.52%),24
3,울산광역시,2018,남성,수연,수연(6.25%),23
4,울산광역시,2018,남성,도연,도연(5.98%),22
5,울산광역시,2018,남성,채원,채원(5.71%),21
6,울산광역시,2018,남성,민주,민주(5.43%),20
7,울산광역시,2018,남성,수현,수현(5.16%),19
7,울산광역시,2018,남성,유진,유진(5.16%),19
9,울산광역시,2018,남성,현우,현우(4.89%),18
10,울산광역시,2018,남성,나경,나경(4.62%),17
10,울산광역시,2018,남성,서진,서진(4.62%),17
10,울산광역시,2018,남성,지윤,지윤(4.62%),17
13,울산광역시,2018,남성,규리,규리(4.35%),16
13,울산광역시,2018,남성,서현,서현(4.35%),16
15,울산광역시,2018,남성,수민,수민(4.08%),15
16,울산광역시,2018,남성,도현,도현(3.80%),14
16,울산광역시,2018,남성,정민,정민(3.80%),14
18,울산광역시,2018,남성,도경,도경(3.53%),13
18,울산광역시,2018,남성,지아,지아(3.53%),13
18,울산광역시,2018,남성,지우,지우(3.53%),13
19,울산광역시,2018,남성,기타,기타(88.25%),"2,765"
1,세종특별자치시,2018,남성,유진,유진(7.00%),7
1,세종특별자치시,2018,남성,지윤,지윤(7.00%),7
1,세종특별자치시,2018,남성,지현,지현(7.00%),7
4,세종특별자치시,2018,남성,수연,수연(6.00%),6
4,세종특별자치시,2018,남성,지민,지민(6.00%),6
4,세종특별자치시,2018,남성,지수,지수(6.00%),6
7,세종특별자치시,2018,남성,규리,규리(5.00%),5
7,세종특별자치시,2018,남성,도연,도연(5.00%),5
7,세종특별자치시,2018,남성,서영,서영(5.00%),5
7,세종특별자치시,2018,남성,윤주,윤주(5.00%),5
7,세종특별자치시,2018,남성,주하,주하(5.00%),5
12,세종특별자치시,2018,남성,서하,서하(4.00%),4
12,세종특별자치시,2018,남성,서현,서현(4.00%),4
12,세종특별자치시,2018,남성,수아,수아(4.00%),4
12,세종특별자치시,2018,남성,승연,승연(4.00%),4
12,세종특별자치시,2018,남성,시우,시우(4.00%),4
12,세종특별자치시,2018,남성,연우,연우(4.00%),4
12,세종특별자치시,2018,남성,정민,정민(4.00%),4
12,세종특별자치시,2018,남성,지은,지은(4.00%),4
12,세종특별자치시,2018,남성,지한,지한(4.00%),4
13,세종특별자치시,2018,남성,기타,기타(85.71%),600
1,경기도,2018,남성,지원,지원(7.81%),229
2,경기도,2018,남성,서연,서연(7.43%),218
3,경기도,2018,남성,지안,지안(6.61%),194
4,경기도,2018,남성,수연,수연(6.48%),190
5,경기도,2018,남성,유진,유진(5.80%),170
6,경기도,2018,남성,서현,서현(5.76%),169
7,경기도,2018,남성,서윤,서윤(5.32%),156
8,경기도,2018,남성,지윤,지윤(5.01%),147
9,경기도,2018,남성,수현,수현(4.64%),136
9,경기도,2018,남성,지우,지우(4.64%),136
11,경기도,2018,남성,서영,서영(4.50%),132
12,경기도,2018,남성,지영,지영(4.40%),129
13,경기도,2018,남성,지현,지현(4.33%),127
14,경기도,2018,남성,도연,도연(4.30%),126
15,경기도,2018,남성,유정,유정(4.26%),125
16,경기도,2018,남성,민정,민정(3.99%),117
17,경기도,2018,남성,정원,정원(3.82%),112
18,경기도,2018,남성,지연,지연(3.68%),108
19,경기도,2018,남성,채원,채원(3.65%),107
20,경기도,2018,남성,민주,민주(3.58%),105
21,경기도,2018,남성,기타,기타(88.92%),"23,527"
1,강원도,2018,남성,지원,지원(7.42%),35
2,강원도,2018,남성,서연,서연(6.78%),32
3,강원도,2018,남성,도연,도연(6.14%),29
3,강원도,2018,남성,서윤,서윤(6.14%),29
5,강원도,2018,남성,수연,수연(5.51%),26
6,강원도,2018,남성,민정,민정(5.30%),25
6,강원도,2018,남성,지안,지안(5.30%),25
8,강원도,2018,남성,민서,민서(4.87%),23
8,강원도,2018,남성,유진,유진(4.87%),23
10,강원도,2018,남성,서현,서현(4.66%),22
10,강원도,2018,남성,수현,수현(4.66%),22
10,강원도,2018,남성,지윤,지윤(4.66%),22
13,강원도,2018,남성,민준,민준(4.45%),21
13,강원도,2018,남성,채원,채원(4.45%),21
15,강원도,2018,남성,연우,연우(4.24%),20
15,강원도,2018,남성,정원,정원(4.24%),20
15,강원도,2018,남성,주원,주원(4.24%),20
18,강원도,2018,남성,도경,도경(4.03%),19
18,강원도,2018,남성,유주,유주(4.03%),19
18,강원도,2018,남성,채윤,채윤(4.03%),19
19,강원도,2018,남성,기타,기타(89.81%),"4,160"
1,충청북도,2018,남성,지안,지안(7.75%),44
2,충청북도,2018,남성,서윤,서윤(7.57%),43
3,충청북도,2018,남성,지원,지원(6.51%),37
4,충청북도,2018,남성,서연,서연(6.34%),36
5,충청북도,2018,남성,수연,수연(5.28%),30
5,충청북도,2018,남성,수현,수현(5.28%),30
5,충청북도,2018,남성,유진,유진(5.28%),30
8,충청북도,2018,남성,민정,민정(5.11%),29
9,충청북도,2018,남성,서현,서현(4.75%),27
9,충청북도,2018,남성,유정,유정(4.75%),27
11,충청북도,2018,남성,도연,도연(4.40%),25
11,충청북도,2018,남성,민준,민준(4.40%),25
11,충청북도,2018,남성,지우,지우(4.40%),25
14,충청북도,2018,남성,서준,서준(4.23%),24
14,충청북도,2018,남성,윤서,윤서(4.23%),24
14,충청북도,2018,남성,지연,지연(4.23%),24
17,충청북도,2018,남성,주연,주연(4.05%),23
18,충청북도,2018,남성,민경,민경(3.87%),22
18,충청북도,2018,남성,서영,서영(3.87%),22
20,충청북도,2018,남성,지민,지민(3.70%),21
21,충청북도,2018,남성,기타,기타(89.20%),"4,692"
1,충청남도,2018,남성,서연,서연(10.16%),70
2,충청남도,2018,남성,지원,지원(7.40%),51
3,충청남도,2018,남성,민정,민정(5.95%),41
4,충청남도,2018,남성,수연,수연(5.81%),40
5,충청남도,2018,남성,서현,서현(5.37%),37
6,충청남도,2018,남성,민주,민주(5.22%),36
6,충청남도,2018,남성,지안,지안(5.22%),36
8,충청남도,2018,남성,수현,수현(5.08%),35
9,충청남도,2018,남성,유진,유진(4.79%),33
10,충청남도,2018,남성,지우,지우(4.64%),32
10,충청남도,2018,남성,지윤,지윤(4.64%),32
12,충청남도,2018,남성,서윤,서윤(4.50%),31
13,충청남도,2018,남성,정원,정원(4.21%),29
14,충청남도,2018,남성,서영,서영(4.06%),28
14,충청남도,2018,남성,지현,지현(4.06%),28
16,충청남도,2018,남성,도연,도연(3.92%),27
16,충청남도,2018,남성,서진,서진(3.92%),27
18,충청남도,2018,남성,지수,지수(3.77%),26
19,충청남도,2018,남성,소연,소연(3.63%),25
19,충청남도,2018,남성,지민,지민(3.63%),25
20,충청남도,2018,남성,기타,기타(88.51%),"5,306"
1,전라북도,2018,남성,지원,지원(8.80%),49
2,전라북도,2018,남성,서연,서연(7.54%),42
3,전라북도,2018,남성,지안,지안(7.36%),41
4,전라북도,2018,남성,민정,민정(6.10%),34
5,전라북도,2018,남성,지윤,지윤(5.21%),29
6,전라북도,2018,남성,수현,수현(5.03%),28
6,전라북도,2018,남성,지우,지우(5.03%),28
8,전라북도,2018,남성,유정,유정(4.85%),27
8,전라북도,2018,남성,유진,유진(4.85%),27
10,전라북도,2018,남성,서윤,서윤(4.67%),26
10,전라북도,2018,남성,지은,지은(4.67%),26
12,전라북도,2018,남성,서영,서영(4.49%),25
13,전라북도,2018,남성,지수,지수(4.31%),24
14,전라북도,2018,남성,수연,수연(4.13%),23
14,전라북도,2018,남성,지연,지연(4.13%),23
14,전라북도,2018,남성,채원,채원(4.13%),23
17,전라북도,2018,남성,수진,수진(3.77%),21
17,전라북도,2018,남성,지현,지현(3.77%),21
19,전라북도,2018,남성,승연,승연(3.59%),20
19,전라북도,2018,남성,연우,연우(3.59%),20
20,전라북도,2018,남성,기타,기타(89.18%),"4,591"
1,전라남도,2018,남성,지안,지안(9.31%),63
2,전라남도,2018,남성,서연,서연(6.65%),45
2,전라남도,2018,남성,지원,지원(6.65%),45
4,전라남도,2018,남성,도연,도연(5.76%),39
5,전라남도,2018,남성,수연,수연(5.61%),38
6,전라남도,2018,남성,유진,유진(5.47%),37
7,전라남도,2018,남성,수현,수현(5.17%),35
8,전라남도,2018,남성,서영,서영(5.02%),34
9,전라남도,2018,남성,지윤,지윤(4.87%),33
10,전라남도,2018,남성,서윤,서윤(4.58%),31
10,전라남도,2018,남성,정원,정원(4.58%),31
12,전라남도,2018,남성,지은,지은(4.43%),30
13,전라남도,2018,남성,민준,민준(4.14%),28
13,전라남도,2018,남성,지유,지유(4.14%),28
15,전라남도,2018,남성,서현,서현(3.99%),27
15,전라남도,2018,남성,연우,연우(3.99%),27
15,전라남도,2018,남성,지우,지우(3.99%),27
15,전라남도,2018,남성,지현,지현(3.99%),27
15,전라남도,2018,남성,채원,채원(3.99%),27
20,전라남도,2018,남성,지영,지영(3.69%),25
21,전라남도,2018,남성,기타,기타(89.44%),"5,735"
1,경상북도,2018,남성,지안,지안(8.22%),78
2,경상북도,2018,남성,지원,지원(7.17%),68
3,경상북도,2018,남성,서현,서현(5.58%),53
3,경상북도,2018,남성,수현,수현(5.58%),53
5,경상북도,2018,남성,서연,서연(5.48%),52
6,경상북도,2018,남성,서윤,서윤(5.37%),51
7,경상북도,2018,남성,도연,도연(4.95%),47
8,경상북도,2018,남성,도윤,도윤(4.85%),46
8,경상북도,2018,남성,수연,수연(4.85%),46
10,경상북도,2018,남성,정원,정원(4.64%),44
10,경상북도,2018,남성,지우,지우(4.64%),44
12,경상북도,2018,남성,수민,수민(4.53%),43
12,경상북도,2018,남성,시현,시현(4.53%),43
14,경상북도,2018,남성,도경,도경(4.43%),42
14,경상북도,2018,남성,유진,유진(4.43%),42
16,경상북도,2018,남성,채원,채원(4.32%),41
17,경상북도,2018,남성,민정,민정(4.21%),40
17,경상북도,2018,남성,시연,시연(4.21%),40
17,경상북도,2018,남성,지윤,지윤(4.21%),40
20,경상북도,2018,남성,윤서,윤서(3.79%),36
21,경상북도,2018,남성,기타,기타(88.85%),"7,559"
1,경상남도,2018,남성,지원,지원(7.64%),90
2,경상남도,2018,남성,서연,서연(6.88%),81
2,경상남도,2018,남성,지안,지안(6.88%),81
4,경상남도,2018,남성,지윤,지윤(6.45%),76
5,경상남도,2018,남성,서현,서현(6.11%),72
6,경상남도,2018,남성,서윤,서윤(5.77%),68
6,경상남도,2018,남성,수연,수연(5.77%),68
8,경상남도,2018,남성,수현,수현(5.35%),63
9,경상남도,2018,남성,민서,민서(4.75%),56
10,경상남도,2018,남성,민정,민정(4.41%),52
10,경상남도,2018,남성,정원,정원(4.41%),52
10,경상남도,2018,남성,지은,지은(4.41%),52
13,경상남도,2018,남성,도연,도연(4.16%),49
13,경상남도,2018,남성,지현,지현(4.16%),49
15,경상남도,2018,남성,서영,서영(3.99%),47
15,경상남도,2018,남성,지우,지우(3.99%),47
17,경상남도,2018,남성,시현,시현(3.90%),46
18,경상남도,2018,남성,채원,채원(3.74%),44
19,경상남도,2018,남성,유진,유진(3.65%),43
20,경상남도,2018,남성,연우,연우(3.57%),42
21,경상남도,2018,남성,기타,기타(89.42%),"9,961"
1,제주특별자치도,2018,남성,서연,서연(8.65%),16
2,제주특별자치도,2018,남성,지윤,지윤(6.49%),12
3,제주특별자치도,2018,남성,서진,서진(5.41%),10
3,제주특별자치도,2018,남성,승현,승현(5.41%),10
3,제주특별자치도,2018,남성,시현,시현(5.41%),10
3,제주특별자치도,2018,남성,지민,지민(5.41%),10
3,제주특별자치도,2018,남성,지원,지원(5.41%),10
3,제주특별자치도,2018,남성,지현,지현(5.41%),10
9,제주특별자치도,2018,남성,도연,도연(4.86%),9
9,제주특별자치도,2018,남성,서은,서은(4.86%),9
9,제주특별자치도,2018,남성,수현,수현(4.86%),9
9,제주특별자치도,2018,남성,유진,유진(4.86%),9
9,제주특별자치도,2018,남성,지연,지연(4.86%),9
14,제주특별자치도,2018,남성,소연,소연(4.32%),8
14,제주특별자치도,2018,남성,유주,유주(4.32%),8
14,제주특별자치도,2018,남성,은주,은주(4.32%),8
17,제주특별자치도,2018,남성,민정,민정(3.78%),7
17,제주특별자치도,2018,남성,수연,수연(3.78%),7
17,제주특별자치도,2018,남성,지유,지유(3.78%),7
17,제주특별자치도,2018,남성,지호,지호(3.78%),7
18,제주특별자치도,2018,남성,기타,기타(87.53%),"1,299"
