,순위,지역,년도,성별,이름,비율,건수
103,20,광주광역시,2019,남성,하린,하린(3.72%),45
104,21,광주광역시,2019,남성,기타,기타(85.83%),"7,334"
105,1,대전광역시,2019,남성,지안,지안(7.46%),97
106,2,대전광역시,2019,남성,서윤,서윤(6.92%),90
107,3,대전광역시,2019,남성,하윤,하윤(6.53%),85
108,4,대전광역시,2019,남성,도윤,도윤(6.30%),82
109,5,대전광역시,2019,남성,서준,서준(5.61%),73
110,6,대전광역시,2019,남성,지우,지우(5.53%),72
111,6,대전광역시,2019,남성,하준,하준(5.53%),72
112,8,대전광역시,2019,남성,은우,은우(5.15%),67
113,9,대전광역시,2019,남성,서진,서진(4.84%),63
114,9,대전광역시,2019,남성,주원,주원(4.84%),63
115,11,대전광역시,2019,남성,시우,시우(4.69%),61
116,12,대전광역시,2019,남성,서아,서아(4.30%),56
117,13,대전광역시,2019,남성,수아,수아(4.23%),55
118,13,대전광역시,2019,남성,연우,연우(4.23%),55
119,13,대전광역시,2019,남성,예준,예준(4.23%),55
120,16,대전광역시,2019,남성,민준,민준(3.92%),51
121,16,대전광역시,2019,남성,서하,서하(3.92%),51
122,16,대전광역시,2019,남성,수호,수호(3.92%),51
123,16,대전광역시,2019,남성,시윤,시윤(3.92%),51
124,16,대전광역시,2019,남성,지유,지유(3.92%),51
125,17,대전광역시,2019,남성,기타,기타(84.89%),"7,307"
126,1,울산광역시,2019,남성,지안,지안(7.81%),85
127,2,울산광역시,2019,남성,서준,서준(6.70%),73
128,3,울산광역시,2019,남성,하윤,하윤(5.79%),63
129,4,울산광역시,2019,남성,시윤,시윤(5.69%),62
130,5,울산광역시,2019,남성,시우,시우(5.42%),59
131,5,울산광역시,2019,남성,연우,연우(5.42%),59
132,7,울산광역시,2019,남성,서윤,서윤(5.23%),57
133,8,울산광역시,2019,남성,은우,은우(5.14%),56
134,8,울산광역시,2019,남성,지호,지호(5.14%),56
135,10,울산광역시,2019,남성,도윤,도윤(5.05%),55
136,11,울산광역시,2019,남성,하준,하준(4.68%),51
137,12,울산광역시,2019,남성,지유,지유(4.50%),49
138,12,울산광역시,2019,남성,하은,하은(4.50%),49
139,14,울산광역시,2019,남성,유준,유준(4.41%),48
140,14,울산광역시,2019,남성,지우,지우(4.41%),48
141,16,울산광역시,2019,남성,서우,서우(4.13%),45
142,16,울산광역시,2019,남성,하린,하린(4.13%),45
143,18,울산광역시,2019,남성,서아,서아(4.04%),44
144,19,울산광역시,2019,남성,서진,서진(3.95%),43
145,20,울산광역시,2019,남성,채원,채원(3.86%),42
146,21,울산광역시,2019,남성,기타,기타(85.58%),"6,463"
147,1,세종특별자치시,2019,남성,지안,지안(9.14%),51
148,2,세종특별자치시,2019,남성,은우,은우(6.27%),35
149,2,세종특별자치시,2019,남성,이준,이준(6.27%),35
150,4,세종특별자치시,2019,남성,서준,서준(5.91%),33
151,4,세종특별자치시,2019,남성,서진,서진(5.91%),33
152,4,세종특별자치시,2019,남성,하준,하준(5.91%),33
153,7,세종특별자치시,2019,남성,지호,지호(5.73%),32
154,8,세종특별자치시,2019,남성,서우,서우(5.02%),28
155,9,세종특별자치시,2019,남성,연우,연우(4.84%),27
156,10,세종특별자치시,2019,남성,서아,서아(4.66%),26
157,11,세종특별자치시,2019,남성,도윤,도윤(4.48%),25
158,11,세종특별자치시,2019,남성,윤서,윤서(4.48%),25
159,13,세종특별자치시,2019,남성,시우,시우(4.30%),24
160,14,세종특별자치시,2019,남성,하윤,하윤(4.12%),23
161,15,세종특별자치시,2019,남성,다온,다온(3.94%),22
162,15,세종특별자치시,2019,남성,지우,지우(3.94%),22
163,17,세종특별자치시,2019,남성,다은,다은(3.76%),21
164,17,세종특별자치시,2019,남성,예준,예준(3.76%),21
165,17,세종특별자치시,2019,남성,주원,주원(3.76%),21
166,17,세종특별자치시,2019,남성,지유,지유(3.76%),21
167,18,세종특별자치시,2019,남성,기타,기타(85.43%),"3,271"
168,1,경기도,2019,남성,지안,지안(7.77%),867
169,2,경기도,2019,남성,서준,서준(6.05%),675
170,3,경기도,2019,남성,은우,은우(6.02%),671
171,4,경기도,2019,남성,하준,하준(5.69%),634
172,5,경기도,2019,남성,시우,시우(5.45%),608
173,6,경기도,2019,남성,지우,지우(5.43%),606
174,7,경기도,2019,남성,서아,서아(5.35%),597
175,8,경기도,2019,남성,하윤,하윤(5.31%),592
176,9,경기도,2019,남성,도윤,도윤(5.14%),573
177,10,경기도,2019,남성,하은,하은(4.85%),541
178,11,경기도,2019,남성,지호,지호(4.82%),537
179,12,경기도,2019,남성,서윤,서윤(4.70%),524
180,13,경기도,2019,남성,서우,서우(4.42%),493
181,14,경기도,2019,남성,연우,연우(4.36%),486
182,15,경기도,2019,남성,서진,서진(4.25%),474
183,16,경기도,2019,남성,시윤,시윤(4.21%),470
184,17,경기도,2019,남성,하린,하린(4.16%),464
185,18,경기도,2019,남성,수호,수호(4.03%),449
186,19,경기도,2019,남성,이준,이준(4.00%),446
187,20,경기도,2019,남성,수아,수아(3.99%),445
188,21,경기도,2019,남성,기타,기타(86.60%),"72,079"
189,1,강원도,2019,남성,지안,지안(7.69%),87
190,2,강원도,2019,남성,도윤,도윤(7.24%),82
191,3,강원도,2019,남성,서윤,서윤(6.63%),75
192,4,강원도,2019,남성,하윤,하윤(6.10%),69
193,5,강원도,2019,남성,서준,서준(5.92%),67
194,6,강원도,2019,남성,하준,하준(5.83%),66
195,7,강원도,2019,남성,은우,은우(5.65%),64
196,8,강원도,2019,남성,지우,지우(4.77%),54
197,9,강원도,2019,남성,서아,서아(4.51%),51
198,10,강원도,2019,남성,시우,시우(4.42%),50
199,10,강원도,2019,남성,예준,예준(4.42%),50
200,10,강원도,2019,남성,하은,하은(4.42%),50
201,13,강원도,2019,남성,다온,다온(4.33%),49
202,13,강원도,2019,남성,지아,지아(4.33%),49
203,15,강원도,2019,남성,민준,민준(4.06%),46
204,15,강원도,2019,남성,서우,서우(4.06%),46
205,15,강원도,2019,남성,시아,시아(4.06%),46
206,18,강원도,2019,남성,지호,지호(3.98%),45
207,19,강원도,2019,남성,수아,수아(3.89%),44
208,20,강원도,2019,남성,하린,하린(3.71%),42
209,21,강원도,2019,남성,기타,기타(86.80%),"7,444"
210,1,충청북도,2019,남성,지안,지안(7.37%),99
211,2,충청북도,2019,남성,서준,서준(6.55%),88
212,2,충청북도,2019,남성,하준,하준(6.55%),88
213,4,충청북도,2019,남성,하윤,하윤(5.81%),78
214,5,충청북도,2019,남성,하은,하은(5.44%),73
215,6,충청북도,2019,남성,서아,서아(5.29%),71
216,7,충청북도,2019,남성,서우,서우(5.14%),69
217,8,충청북도,2019,남성,시우,시우(5.06%),68
218,9,충청북도,2019,남성,민준,민준(4.84%),65
219,9,충청북도,2019,남성,지우,지우(4.84%),65
220,11,충청북도,2019,남성,은우,은우(4.77%),64
221,12,충청북도,2019,남성,서진,서진(4.69%),63
222,13,충청북도,2019,남성,유준,유준(4.47%),60
223,13,충청북도,2019,남성,지호,지호(4.47%),60
224,15,충청북도,2019,남성,도윤,도윤(4.24%),57
225,15,충청북도,2019,남성,서윤,서윤(4.24%),57
226,15,충청북도,2019,남성,시아,시아(4.24%),57
227,18,충청북도,2019,남성,하린,하린(4.10%),55
228,19,충청북도,2019,남성,다온,다온(3.95%),53
229,19,충청북도,2019,남성,예준,예준(3.95%),53
230,20,충청북도,2019,남성,기타,기타(86.10%),"8,319"
231,1,충청남도,2019,남성,지안,지안(8.69%),170
232,2,충청남도,2019,남성,서아,서아(5.88%),115
233,2,충청남도,2019,남성,서준,서준(5.88%),115
234,4,충청남도,2019,남성,하준,하준(5.77%),113
235,5,충청남도,2019,남성,서윤,서윤(5.72%),112
236,6,충청남도,2019,남성,지우,지우(5.62%),110
237,7,충청남도,2019,남성,시우,시우(5.47%),107
238,8,충청남도,2019,남성,도윤,도윤(5.31%),104
239,9,충청남도,2019,남성,예준,예준(5.11%),100
240,10,충청남도,2019,남성,하윤,하윤(4.91%),96
241,11,충청남도,2019,남성,서우,서우(4.70%),92
242,12,충청남도,2019,남성,서진,서진(4.65%),91
243,13,충청남도,2019,남성,하은,하은(4.55%),89
244,14,충청남도,2019,남성,은우,은우(4.45%),87
245,15,충청남도,2019,남성,지유,지유(4.14%),81
246,16,충청남도,2019,남성,민준,민준(3.88%),76
247,16,충청남도,2019,남성,서연,서연(3.88%),76
248,18,충청남도,2019,남성,지아,지아(3.83%),75
249,19,충청남도,2019,남성,건우,건우(3.78%),74
250,19,충청남도,2019,남성,시아,시아(3.78%),74
251,20,충청남도,2019,남성,기타,기타(85.81%),"11,830"
252,1,전라북도,2019,남성,지안,지안(7.75%),96
253,2,전라북도,2019,남성,서준,서준(7.26%),90
254,3,전라북도,2019,남성,시우,시우(6.62%),82
255,4,전라북도,2019,남성,도윤,도윤(6.38%),79
256,5,전라북도,2019,남성,하은,하은(5.73%),71
257,6,전라북도,2019,남성,지우,지우(5.49%),68
258,7,전라북도,2019,남성,민준,민준(4.92%),61
259,7,전라북도,2019,남성,은우,은우(4.92%),61
260,9,전라북도,2019,남성,서아,서아(4.84%),60
261,10,전라북도,2019,남성,서윤,서윤(4.68%),58
262,10,전라북도,2019,남성,예준,예준(4.68%),58
263,10,전라북도,2019,남성,하준,하준(4.68%),58
264,13,전라북도,2019,남성,시윤,시윤(4.60%),57
265,14,전라북도,2019,남성,지유,지유(4.20%),52
266,15,전라북도,2019,남성,다온,다온(4.12%),51
267,16,전라북도,2019,남성,지호,지호(3.87%),48
268,16,전라북도,2019,남성,하윤,하윤(3.87%),48
269,18,전라북도,2019,남성,주원,주원(3.79%),47
270,18,전라북도,2019,남성,하린,하린(3.79%),47
271,18,전라북도,2019,남성,하율,하율(3.79%),47
272,19,전라북도,2019,남성,기타,기타(86.88%),"8,203"
273,1,전라남도,2019,남성,지안,지안(7.54%),115
274,2,전라남도,2019,남성,은우,은우(6.89%),105
275,3,전라남도,2019,남성,시우,시우(6.56%),100
276,4,전라남도,2019,남성,서준,서준(6.30%),96
277,5,전라남도,2019,남성,하준,하준(5.84%),89
278,6,전라남도,2019,남성,하윤,하윤(5.70%),87
279,7,전라남도,2019,남성,하린,하린(5.18%),79
280,8,전라남도,2019,남성,다온,다온(4.92%),75
281,8,전라남도,2019,남성,지우,지우(4.92%),75
282,10,전라남도,2019,남성,하율,하율(4.79%),73
283,11,전라남도,2019,남성,서윤,서윤(4.66%),71
284,12,전라남도,2019,남성,도윤,도윤(4.52%),69
285,13,전라남도,2019,남성,연우,연우(4.46%),68
286,13,전라남도,2019,남성,하은,하은(4.46%),68
287,15,전라남도,2019,남성,예준,예준(4.26%),65
288,16,전라남도,2019,남성,서아,서아(3.87%),59
289,17,전라남도,2019,남성,민준,민준(3.80%),58
290,17,전라남도,2019,남성,주원,주원(3.80%),58
291,17,전라남도,2019,남성,준우,준우(3.80%),58
292,20,전라남도,2019,남성,건우,건우(3.74%),57
293,21,전라남도,2019,남성,기타,기타(86.54%),"9,802"
294,1,경상북도,2019,남성,지안,지안(7.73%),159
295,2,경상북도,2019,남성,도윤,도윤(6.56%),135
296,3,경상북도,2019,남성,지우,지우(6.51%),134
297,4,경상북도,2019,남성,하윤,하윤(5.98%),123
298,5,경상북도,2019,남성,서준,서준(5.64%),116
299,6,경상북도,2019,남성,예준,예준(5.35%),110
300,7,경상북도,2019,남성,은우,은우(4.96%),102
301,7,경상북도,2019,남성,하준,하준(4.96%),102
302,9,경상북도,2019,남성,하은,하은(4.76%),98
303,10,경상북도,2019,남성,서윤,서윤(4.72%),97
304,10,경상북도,2019,남성,연우,연우(4.72%),97
305,10,경상북도,2019,남성,지호,지호(4.72%),97
306,13,경상북도,2019,남성,유준,유준(4.62%),95
307,14,경상북도,2019,남성,시우,시우(4.57%),94
308,15,경상북도,2019,남성,시윤,시윤(4.42%),91
309,16,경상북도,2019,남성,민준,민준(4.38%),90
310,17,경상북도,2019,남성,나은,나은(3.94%),81
311,17,경상북도,2019,남성,주원,주원(3.94%),81
312,19,경상북도,2019,남성,다은,다은(3.79%),78
313,20,경상북도,2019,남성,수아,수아(3.74%),77
314,21,경상북도,2019,남성,기타,기타(86.48%),"13,160"
315,1,경상남도,2019,남성,지안,지안(8.15%),224
316,2,경상남도,2019,남성,서준,서준(6.40%),176
317,3,경상남도,2019,남성,시우,시우(6.15%),169
318,4,경상남도,2019,남성,은우,은우(6.00%),165
319,5,경상남도,2019,남성,지우,지우(5.71%),157
320,6,경상남도,2019,남성,시윤,시윤(5.53%),152
321,7,경상남도,2019,남성,하준,하준(5.20%),143
322,8,경상남도,2019,남성,서윤,서윤(5.09%),140
323,9,경상남도,2019,남성,하윤,하윤(4.77%),131
324,10,경상남도,2019,남성,주원,주원(4.55%),125
325,10,경상남도,2019,남성,하은,하은(4.55%),125
326,12,경상남도,2019,남성,민준,민준(4.51%),124
327,13,경상남도,2019,남성,유준,유준(4.44%),122
328,14,경상남도,2019,남성,도윤,도윤(4.29%),118
329,14,경상남도,2019,남성,예준,예준(4.29%),118
330,16,경상남도,2019,남성,하린,하린(4.22%),116
331,17,경상남도,2019,남성,연우,연우(4.18%),115
332,18,경상남도,2019,남성,지유,지유(4.11%),113
333,19,경상남도,2019,남성,건우,건우(3.97%),109
334,20,경상남도,2019,남성,다은,다은(3.86%),106
335,21,경상남도,2019,남성,기타,기타(86.25%),"17,231"
336,1,제주특별자치도,2019,남성,~99,~99(9.70%),71
337,2,제주특별자치도,2019,남성,서준,서준(7.51%),55
338,3,제주특별자치도,2019,남성,서우,서우(7.24%),53
339,4,제주특별자치도,2019,남성,서아,서아(6.97%),51
340,5,제주특별자치도,2019,남성,채린,채린(5.60%),41
341,6,제주특별자치도,2019,남성,지우,지우(5.46%),40
342,7,제주특별자치도,2019,남성,유준,유준(5.33%),39
343,8,제주특별자치도,2019,남성,하윤,하윤(4.64%),34
344,9,제주특별자치도,2019,남성,연우,연우(4.37%),32
345,10,제주특별자치도,2019,남성,다온,다온(4.23%),31
346,10,제주특별자치도,2019,남성,서윤,서윤(4.23%),31
347,10,제주특별자치도,2019,남성,하린,하린(4.23%),31
348,13,제주특별자치도,2019,남성,서진,서진(4.10%),30
349,14,제주특별자치도,2019,남성,민준,민준(3.96%),29
350,14,제주특별자치도,2019,남성,은우,은우(3.96%),29
351,16,제주특별자치도,2019,남성,시우,시우(3.83%),28
352,16,제주특별자치도,2019,남성,이준,이준(3.83%),28
353,16,제주특별자치도,2019,남성,하은,하은(3.83%),28
354,19,제주특별자치도,2019,남성,예준,예준(3.55%),26
355,20,제주특별자치도,2019,남성,예서,예서(3.42%),25
356,21,제주특별자치도,2019,남성,기타,기타(84.11%),"3,874"
