순위,지역,년도,성별,이름,비율,건수
8,광주광역시,2013,남성,정훈,정훈(4.89%),11
13,광주광역시,2013,남성,도현,도현(4.44%),10
13,광주광역시,2013,남성,승준,승준(4.44%),10
13,광주광역시,2013,남성,우진,우진(4.44%),10
16,광주광역시,2013,남성,태윤,태윤(4.00%),9
16,광주광역시,2013,남성,하준,하준(4.00%),9
18,광주광역시,2013,남성,경민,경민(3.56%),8
18,광주광역시,2013,남성,민재,민재(3.56%),8
18,광주광역시,2013,남성,준영,준영(3.56%),8
19,광주광역시,2013,남성,기타,기타(87.73%),"1,608"
1,대전광역시,2013,남성,지훈,지훈(6.42%),14
1,대전광역시,2013,남성,현우,현우(6.42%),14
3,대전광역시,2013,남성,건우,건우(5.96%),13
3,대전광역시,2013,남성,동현,동현(5.96%),13
3,대전광역시,2013,남성,승현,승현(5.96%),13
3,대전광역시,2013,남성,정우,정우(5.96%),13
7,대전광역시,2013,남성,민준,민준(5.50%),12
7,대전광역시,2013,남성,준우,준우(5.50%),12
7,대전광역시,2013,남성,준혁,준혁(5.50%),12
10,대전광역시,2013,남성,재원,재원(5.05%),11
11,대전광역시,2013,남성,도윤,도윤(4.59%),10
11,대전광역시,2013,남성,민성,민성(4.59%),10
11,대전광역시,2013,남성,서준,서준(4.59%),10
14,대전광역시,2013,남성,민재,민재(4.13%),9
14,대전광역시,2013,남성,승원,승원(4.13%),9
14,대전광역시,2013,남성,정민,정민(4.13%),9
14,대전광역시,2013,남성,지호,지호(4.13%),9
14,대전광역시,2013,남성,현준,현준(4.13%),9
19,대전광역시,2013,남성,도현,도현(3.67%),8
19,대전광역시,2013,남성,지원,지원(3.67%),8
20,대전광역시,2013,남성,기타,기타(86.90%),"1,446"
1,울산광역시,2013,남성,민준,민준(7.20%),17
2,울산광역시,2013,남성,지훈,지훈(6.36%),15
3,울산광역시,2013,남성,건우,건우(5.93%),14
3,울산광역시,2013,남성,준영,준영(5.93%),14
3,울산광역시,2013,남성,현우,현우(5.93%),14
6,울산광역시,2013,남성,도윤,도윤(5.08%),12
6,울산광역시,2013,남성,서준,서준(5.08%),12
6,울산광역시,2013,남성,재원,재원(5.08%),12
6,울산광역시,2013,남성,재현,재현(5.08%),12
6,울산광역시,2013,남성,정현,정현(5.08%),12
11,울산광역시,2013,남성,민재,민재(4.66%),11
11,울산광역시,2013,남성,승현,승현(4.66%),11
13,울산광역시,2013,남성,도현,도현(4.24%),10
13,울산광역시,2013,남성,동현,동현(4.24%),10
13,울산광역시,2013,남성,민성,민성(4.24%),10
13,울산광역시,2013,남성,성민,성민(4.24%),10
13,울산광역시,2013,남성,우진,우진(4.24%),10
13,울산광역시,2013,남성,준혁,준혁(4.24%),10
13,울산광역시,2013,남성,준호,준호(4.24%),10
13,울산광역시,2013,남성,지호,지호(4.24%),10
14,울산광역시,2013,남성,기타,기타(85.06%),"1,344"
1,세종특별자치시,2013,남성,민준,민준(7.69%),2
1,세종특별자치시,2013,남성,민찬,민찬(7.69%),2
1,세종특별자치시,2013,남성,성우,성우(7.69%),2
1,세종특별자치시,2013,남성,종혁,종혁(7.69%),2
1,세종특별자치시,2013,남성,준석,준석(7.69%),2
1,세종특별자치시,2013,남성,효찬,효찬(7.69%),2
7,세종특별자치시,2013,남성,건호,건호(3.85%),1
7,세종특별자치시,2013,남성,김,김(3.85%),1
7,세종특별자치시,2013,남성,노익,노익(3.85%),1
7,세종특별자치시,2013,남성,대겸,대겸(3.85%),1
7,세종특별자치시,2013,남성,대영,대영(3.85%),1
7,세종특별자치시,2013,남성,성종,성종(3.85%),1
7,세종특별자치시,2013,남성,용범,용범(3.85%),1
7,세종특별자치시,2013,남성,일한,일한(3.85%),1
7,세종특별자치시,2013,남성,재방,재방(3.85%),1
7,세종특별자치시,2013,남성,준범,준범(3.85%),1
7,세종특별자치시,2013,남성,태우,태우(3.85%),1
7,세종특별자치시,2013,남성,해광,해광(3.85%),1
7,세종특별자치시,2013,남성,호재,호재(3.85%),1
7,세종특별자치시,2013,남성,희원,희원(3.85%),1
8,세종특별자치시,2013,남성,기타,기타(75.00%),78
1,경기도,2013,남성,민준,민준(8.52%),118
2,경기도,2013,남성,현우,현우(7.87%),109
3,경기도,2013,남성,지훈,지훈(5.63%),78
4,경기도,2013,남성,도현,도현(5.56%),77
5,경기도,2013,남성,정우,정우(5.49%),76
6,경기도,2013,남성,서준,서준(4.91%),68
6,경기도,2013,남성,지환,지환(4.91%),68
8,경기도,2013,남성,승현,승현(4.84%),67
9,경기도,2013,남성,주원,주원(4.77%),66
10,경기도,2013,남성,민재,민재(4.69%),65
11,경기도,2013,남성,우진,우진(4.62%),64
11,경기도,2013,남성,현준,현준(4.62%),64
13,경기도,2013,남성,재원,재원(4.55%),63
14,경기도,2013,남성,민성,민성(4.40%),61
15,경기도,2013,남성,도윤,도윤(4.26%),59
15,경기도,2013,남성,준영,준영(4.26%),59
17,경기도,2013,남성,건우,건우(4.19%),58
17,경기도,2013,남성,진우,진우(4.19%),58
19,경기도,2013,남성,준혁,준혁(4.04%),56
20,경기도,2013,남성,성현,성현(3.68%),51
21,경기도,2013,남성,기타,기타(86.54%),"8,908"
1,강원도,2013,남성,민준,민준(12.44%),27
2,강원도,2013,남성,현우,현우(7.37%),16
3,강원도,2013,남성,도현,도현(6.45%),14
4,강원도,2013,남성,현준,현준(5.99%),13
5,강원도,2013,남성,민규,민규(5.53%),12
5,강원도,2013,남성,태현,태현(5.53%),12
7,강원도,2013,남성,원준,원준(5.07%),11
8,강원도,2013,남성,민재,민재(4.61%),10
8,강원도,2013,남성,승현,승현(4.61%),10
10,강원도,2013,남성,동현,동현(4.15%),9
10,강원도,2013,남성,승민,승민(4.15%),9
10,강원도,2013,남성,준영,준영(4.15%),9
10,강원도,2013,남성,준우,준우(4.15%),9
14,강원도,2013,남성,도윤,도윤(3.69%),8
14,강원도,2013,남성,민성,민성(3.69%),8
14,강원도,2013,남성,상현,상현(3.69%),8
14,강원도,2013,남성,재원,재원(3.69%),8
14,강원도,2013,남성,지호,지호(3.69%),8
14,강원도,2013,남성,진우,진우(3.69%),8
14,강원도,2013,남성,태윤,태윤(3.69%),8
15,강원도,2013,남성,기타,기타(85.99%),"1,332"
1,충청북도,2013,남성,민준,민준(8.90%),25
2,충청북도,2013,남성,지훈,지훈(5.69%),16
2,충청북도,2013,남성,현우,현우(5.69%),16
2,충청북도,2013,남성,현준,현준(5.69%),16
5,충청북도,2013,남성,성민,성민(5.34%),15
5,충청북도,2013,남성,승현,승현(5.34%),15
5,충청북도,2013,남성,준우,준우(5.34%),15
8,충청북도,2013,남성,민석,민석(4.98%),14
8,충청북도,2013,남성,민성,민성(4.98%),14
8,충청북도,2013,남성,민재,민재(4.98%),14
8,충청북도,2013,남성,서준,서준(4.98%),14
12,충청북도,2013,남성,도현,도현(4.63%),13
12,충청북도,2013,남성,준호,준호(4.63%),13
14,충청북도,2013,남성,건우,건우(4.27%),12
14,충청북도,2013,남성,민찬,민찬(4.27%),12
14,충청북도,2013,남성,주원,주원(4.27%),12
14,충청북도,2013,남성,준영,준영(4.27%),12
18,충청북도,2013,남성,도훈,도훈(3.91%),11
18,충청북도,2013,남성,성우,성우(3.91%),11
18,충청북도,2013,남성,정우,정우(3.91%),11
19,충청북도,2013,남성,기타,기타(86.14%),"1,746"
1,충청남도,2013,남성,민준,민준(10.48%),26
2,충청남도,2013,남성,민성,민성(7.26%),18
3,충청남도,2013,남성,도현,도현(6.85%),17
4,충청남도,2013,남성,승민,승민(6.45%),16
5,충청남도,2013,남성,우진,우진(5.65%),14
6,충청남도,2013,남성,성민,성민(5.24%),13
7,충청남도,2013,남성,동현,동현(4.84%),12
7,충청남도,2013,남성,준영,준영(4.84%),12
7,충청남도,2013,남성,준우,준우(4.84%),12
10,충청남도,2013,남성,도윤,도윤(4.44%),11
10,충청남도,2013,남성,현우,현우(4.44%),11
10,충청남도,2013,남성,현준,현준(4.44%),11
13,충청남도,2013,남성,민재,민재(4.03%),10
13,충청남도,2013,남성,승현,승현(4.03%),10
13,충청남도,2013,남성,지호,지호(4.03%),10
16,충청남도,2013,남성,윤성,윤성(3.63%),9
16,충청남도,2013,남성,정민,정민(3.63%),9
16,충청남도,2013,남성,정우,정우(3.63%),9
16,충청남도,2013,남성,준혁,준혁(3.63%),9
16,충청남도,2013,남성,진우,진우(3.63%),9
17,충청남도,2013,남성,기타,기타(85.04%),"1,410"
1,전라북도,2013,남성,현우,현우(7.44%),16
2,전라북도,2013,남성,정우,정우(6.98%),15
2,전라북도,2013,남성,지훈,지훈(6.98%),15
4,전라북도,2013,남성,민준,민준(6.51%),14
5,전라북도,2013,남성,도윤,도윤(6.05%),13
6,전라북도,2013,남성,민성,민성(5.58%),12
7,전라북도,2013,남성,동현,동현(5.12%),11
7,전라북도,2013,남성,민재,민재(5.12%),11
7,전라북도,2013,남성,승현,승현(5.12%),11
10,전라북도,2013,남성,재원,재원(4.65%),10
10,전라북도,2013,남성,준우,준우(4.65%),10
12,전라북도,2013,남성,건우,건우(4.19%),9
12,전라북도,2013,남성,도현,도현(4.19%),9
12,전라북도,2013,남성,승민,승민(4.19%),9
12,전라북도,2013,남성,재형,재형(4.19%),9
12,전라북도,2013,남성,정민,정민(4.19%),9
17,전라북도,2013,남성,민호,민호(3.72%),8
17,전라북도,2013,남성,서준,서준(3.72%),8
17,전라북도,2013,남성,재현,재현(3.72%),8
17,전라북도,2013,남성,준영,준영(3.72%),8
18,전라북도,2013,남성,기타,기타(86.12%),"1,334"
1,전라남도,2013,남성,준영,준영(7.44%),16
1,전라남도,2013,남성,지훈,지훈(7.44%),16
1,전라남도,2013,남성,현준,현준(7.44%),16
4,전라남도,2013,남성,민준,민준(6.98%),15
5,전라남도,2013,남성,정우,정우(6.05%),13
5,전라남도,2013,남성,지호,지호(6.05%),13
7,전라남도,2013,남성,도현,도현(5.12%),11
7,전라남도,2013,남성,현우,현우(5.12%),11
9,전라남도,2013,남성,건우,건우(4.65%),10
9,전라남도,2013,남성,동현,동현(4.65%),10
9,전라남도,2013,남성,재원,재원(4.65%),10
12,전라남도,2013,남성,주원,주원(4.19%),9
12,전라남도,2013,남성,지환,지환(4.19%),9
12,전라남도,2013,남성,지후,지후(4.19%),9
15,전라남도,2013,남성,도윤,도윤(3.72%),8
15,전라남도,2013,남성,성현,성현(3.72%),8
15,전라남도,2013,남성,승민,승민(3.72%),8
15,전라남도,2013,남성,준우,준우(3.72%),8
15,전라남도,2013,남성,태경,태경(3.72%),8
20,전라남도,2013,남성,승준,승준(3.26%),7
21,전라남도,2013,남성,기타,기타(87.42%),"1,494"
1,경상북도,2013,남성,민재,민재(6.82%),26
2,경상북도,2013,남성,도현,도현(6.56%),25
3,경상북도,2013,남성,지훈,지훈(6.30%),24
4,경상북도,2013,남성,민성,민성(6.04%),23
4,경상북도,2013,남성,준혁,준혁(6.04%),23
6,경상북도,2013,남성,민준,민준(5.77%),22
7,경상북도,2013,남성,도윤,도윤(5.51%),21
8,경상북도,2013,남성,민규,민규(5.25%),20
8,경상북도,2013,남성,재원,재원(5.25%),20
10,경상북도,2013,남성,현준,현준(4.99%),19
11,경상북도,2013,남성,정훈,정훈(4.72%),18
12,경상북도,2013,남성,건우,건우(4.46%),17
12,경상북도,2013,남성,승현,승현(4.46%),17
14,경상북도,2013,남성,준우,준우(4.20%),16
14,경상북도,2013,남성,태현,태현(4.20%),16
16,경상북도,2013,남성,민석,민석(3.94%),15
16,경상북도,2013,남성,정우,정우(3.94%),15
16,경상북도,2013,남성,지호,지호(3.94%),15
16,경상북도,2013,남성,현우,현우(3.94%),15
20,경상북도,2013,남성,윤재,윤재(3.67%),14
21,경상북도,2013,남성,기타,기타(85.51%),"2,248"
1,경상남도,2013,남성,도현,도현(7.60%),44
2,경상남도,2013,남성,민준,민준(7.43%),43
2,경상남도,2013,남성,현우,현우(7.43%),43
4,경상남도,2013,남성,민재,민재(6.22%),36
4,경상남도,2013,남성,지훈,지훈(6.22%),36
6,경상남도,2013,남성,주원,주원(5.18%),30
7,경상남도,2013,남성,민성,민성(5.01%),29
7,경상남도,2013,남성,재원,재원(5.01%),29
9,경상남도,2013,남성,준영,준영(4.84%),28
9,경상남도,2013,남성,현수,현수(4.84%),28
11,경상남도,2013,남성,승현,승현(4.66%),27
12,경상남도,2013,남성,우진,우진(4.32%),25
12,경상남도,2013,남성,진우,진우(4.32%),25
14,경상남도,2013,남성,건우,건우(4.15%),24
14,경상남도,2013,남성,현준,현준(4.15%),24
16,경상남도,2013,남성,준우,준우(3.97%),23
17,경상남도,2013,남성,승우,승우(3.80%),22
18,경상남도,2013,남성,도윤,도윤(3.63%),21
18,경상남도,2013,남성,승민,승민(3.63%),21
18,경상남도,2013,남성,정우,정우(3.63%),21
19,경상남도,2013,남성,기타,기타(86.32%),"3,654"
1,제주특별자치도,2013,남성,재연,재연(7.89%),6
2,제주특별자치도,2013,남성,도현,도현(6.58%),5
2,제주특별자치도,2013,남성,준혁,준혁(6.58%),5
2,제주특별자치도,2013,남성,지환,지환(6.58%),5
5,제주특별자치도,2013,남성,성현,성현(5.26%),4
5,제주특별자치도,2013,남성,승혁,승혁(5.26%),4
5,제주특별자치도,2013,남성,윤성,윤성(5.26%),4
5,제주특별자치도,2013,남성,윤호,윤호(5.26%),4
5,제주특별자치도,2013,남성,재원,재원(5.26%),4
5,제주특별자치도,2013,남성,정우,정우(5.26%),4
5,제주특별자치도,2013,남성,준영,준영(5.26%),4
12,제주특별자치도,2013,남성,도훈,도훈(3.95%),3
12,제주특별자치도,2013,남성,민건,민건(3.95%),3
12,제주특별자치도,2013,남성,민규,민규(3.95%),3
12,제주특별자치도,2013,남성,승빈,승빈(3.95%),3
12,제주특별자치도,2013,남성,승현,승현(3.95%),3
12,제주특별자치도,2013,남성,승호,승호(3.95%),3
12,제주특별자치도,2013,남성,연수,연수(3.95%),3
12,제주특별자치도,2013,남성,주영,주영(3.95%),3
12,제주특별자치도,2013,남성,지성,지성(3.95%),3
13,제주특별자치도,2013,남성,기타,기타(84.52%),415
