,순위,지역,년도,성별,이름,비율,건수
163,14,세종특별자치시,2015,남성,채원,채원(4.31%),16
164,18,세종특별자치시,2015,남성,수현,수현(4.04%),15
165,18,세종특별자치시,2015,남성,하준,하준(4.04%),15
166,18,세종특별자치시,2015,남성,현준,현준(4.04%),15
167,19,세종특별자치시,2015,남성,기타,기타(85.91%),"2,262"
168,1,경기도,2015,남성,지우,지우(6.77%),994
169,2,경기도,2015,남성,민준,민준(6.41%),942
170,3,경기도,2015,남성,서윤,서윤(6.13%),901
171,4,경기도,2015,남성,서준,서준(5.81%),853
172,5,경기도,2015,남성,하준,하준(5.61%),824
173,6,경기도,2015,남성,주원,주원(5.43%),797
174,7,경기도,2015,남성,서연,서연(5.39%),792
175,8,경기도,2015,남성,도윤,도윤(5.09%),747
176,9,경기도,2015,남성,하윤,하윤(5.00%),735
177,10,경기도,2015,남성,서진,서진(4.85%),712
178,11,경기도,2015,남성,지유,지유(4.72%),694
179,12,경기도,2015,남성,예준,예준(4.62%),678
180,13,경기도,2015,남성,지호,지호(4.57%),671
181,14,경기도,2015,남성,지안,지안(4.40%),647
182,15,경기도,2015,남성,연우,연우(4.40%),646
183,16,경기도,2015,남성,지아,지아(4.26%),626
184,17,경기도,2015,남성,하은,하은(4.21%),619
185,18,경기도,2015,남성,서현,서현(4.20%),617
186,19,경기도,2015,남성,민서,민서(4.09%),601
187,20,경기도,2015,남성,지후,지후(4.04%),594
188,21,경기도,2015,남성,기타,기타(87.18%),"99,890"
189,1,강원도,2015,남성,민준,민준(7.42%),100
190,2,강원도,2015,남성,지우,지우(6.68%),90
191,3,강원도,2015,남성,서윤,서윤(6.45%),87
192,4,강원도,2015,남성,민서,민서(5.86%),79
193,5,강원도,2015,남성,하윤,하윤(5.71%),77
194,6,강원도,2015,남성,도윤,도윤(5.64%),76
195,6,강원도,2015,남성,서준,서준(5.64%),76
196,8,강원도,2015,남성,준우,준우(4.97%),67
197,9,강원도,2015,남성,서연,서연(4.90%),66
198,10,강원도,2015,남성,연우,연우(4.60%),62
199,11,강원도,2015,남성,하율,하율(4.53%),61
200,12,강원도,2015,남성,예준,예준(4.30%),58
201,12,강원도,2015,남성,지후,지후(4.30%),58
202,12,강원도,2015,남성,하준,하준(4.30%),58
203,15,강원도,2015,남성,수현,수현(4.23%),57
204,15,강원도,2015,남성,하은,하은(4.23%),57
205,17,강원도,2015,남성,서현,서현(4.15%),56
206,18,강원도,2015,남성,시우,시우(4.08%),55
207,18,강원도,2015,남성,지율,지율(4.08%),55
208,20,강원도,2015,남성,지호,지호(3.93%),53
209,21,강원도,2015,남성,기타,기타(87.80%),"9,702"
210,1,충청북도,2015,남성,서준,서준(6.69%),116
211,2,충청북도,2015,남성,지우,지우(6.57%),114
212,3,충청북도,2015,남성,민준,민준(6.34%),110
213,4,충청북도,2015,남성,서윤,서윤(6.29%),109
214,5,충청북도,2015,남성,하준,하준(6.06%),105
215,6,충청북도,2015,남성,서연,서연(5.48%),95
216,7,충청북도,2015,남성,서현,서현(5.02%),87
217,8,충청북도,2015,남성,주원,주원(4.90%),85
218,9,충청북도,2015,남성,도윤,도윤(4.73%),82
219,9,충청북도,2015,남성,민서,민서(4.73%),82
220,11,충청북도,2015,남성,예준,예준(4.67%),81
221,11,충청북도,2015,남성,지민,지민(4.67%),81
222,13,충청북도,2015,남성,다은,다은(4.50%),78
223,13,충청북도,2015,남성,하윤,하윤(4.50%),78
224,15,충청북도,2015,남성,지아,지아(4.33%),75
225,16,충청북도,2015,남성,하은,하은(4.21%),73
226,17,충청북도,2015,남성,지호,지호(4.15%),72
227,18,충청북도,2015,남성,연우,연우(4.09%),71
228,18,충청북도,2015,남성,지후,지후(4.09%),71
229,20,충청북도,2015,남성,서진,서진(3.98%),69
230,21,충청북도,2015,남성,기타,기타(87.45%),"12,078"
231,1,충청남도,2015,남성,민준,민준(7.79%),190
232,2,충청남도,2015,남성,지우,지우(7.01%),171
233,3,충청남도,2015,남성,서준,서준(6.80%),166
234,4,충청남도,2015,남성,주원,주원(5.98%),146
235,5,충청남도,2015,남성,서윤,서윤(5.94%),145
236,6,충청남도,2015,남성,민서,민서(5.08%),124
237,6,충청남도,2015,남성,서진,서진(5.08%),124
238,6,충청남도,2015,남성,하준,하준(5.08%),124
239,9,충청남도,2015,남성,서연,서연(4.67%),114
240,10,충청남도,2015,남성,도윤,도윤(4.55%),111
241,11,충청남도,2015,남성,예준,예준(4.47%),109
242,11,충청남도,2015,남성,윤서,윤서(4.47%),109
243,11,충청남도,2015,남성,지원,지원(4.47%),109
244,14,충청남도,2015,남성,하윤,하윤(4.39%),107
245,15,충청남도,2015,남성,서현,서현(4.30%),105
246,16,충청남도,2015,남성,지윤,지윤(4.14%),101
247,17,충청남도,2015,남성,준우,준우(4.06%),99
248,18,충청남도,2015,남성,지호,지호(3.98%),97
249,19,충청남도,2015,남성,채원,채원(3.89%),95
250,20,충청남도,2015,남성,수아,수아(3.85%),94
251,21,충청남도,2015,남성,기타,기타(87.05%),"16,406"
252,1,전라북도,2015,남성,도윤,도윤(6.49%),112
253,1,전라북도,2015,남성,민준,민준(6.49%),112
254,1,전라북도,2015,남성,지우,지우(6.49%),112
255,4,전라북도,2015,남성,서연,서연(5.74%),99
256,5,전라북도,2015,남성,주원,주원(5.57%),96
257,6,전라북도,2015,남성,서준,서준(5.39%),93
258,7,전라북도,2015,남성,하은,하은(5.28%),91
259,7,전라북도,2015,남성,하준,하준(5.28%),91
260,9,전라북도,2015,남성,지율,지율(5.22%),90
261,10,전라북도,2015,남성,서윤,서윤(4.99%),86
262,11,전라북도,2015,남성,서현,서현(4.75%),82
263,11,전라북도,2015,남성,예준,예준(4.75%),82
264,13,전라북도,2015,남성,민서,민서(4.35%),75
265,14,전라북도,2015,남성,연우,연우(4.29%),74
266,14,전라북도,2015,남성,지원,지원(4.29%),74
267,14,전라북도,2015,남성,하윤,하윤(4.29%),74
268,17,전라북도,2015,남성,서진,서진(4.17%),72
269,18,전라북도,2015,남성,선우,선우(4.06%),70
270,18,전라북도,2015,남성,윤서,윤서(4.06%),70
271,18,전라북도,2015,남성,준우,준우(4.06%),70
272,19,전라북도,2015,남성,기타,기타(88.14%),"12,823"
273,1,전라남도,2015,남성,서준,서준(6.87%),127
274,2,전라남도,2015,남성,하준,하준(6.49%),120
275,3,전라남도,2015,남성,지우,지우(6.44%),119
276,4,전라남도,2015,남성,도윤,도윤(5.95%),110
277,5,전라남도,2015,남성,서윤,서윤(5.73%),106
278,6,전라남도,2015,남성,하윤,하윤(5.41%),100
279,7,전라남도,2015,남성,연우,연우(5.30%),98
280,8,전라남도,2015,남성,민준,민준(5.08%),94
281,9,전라남도,2015,남성,주원,주원(4.98%),92
282,10,전라남도,2015,남성,하율,하율(4.81%),89
283,11,전라남도,2015,남성,민서,민서(4.60%),85
284,11,전라남도,2015,남성,지후,지후(4.60%),85
285,13,전라남도,2015,남성,지유,지유(4.38%),81
286,14,전라남도,2015,남성,서현,서현(4.27%),79
287,14,전라남도,2015,남성,하은,하은(4.27%),79
288,16,전라남도,2015,남성,다은,다은(4.22%),78
289,16,전라남도,2015,남성,수현,수현(4.22%),78
290,16,전라남도,2015,남성,지원,지원(4.22%),78
291,19,전라남도,2015,남성,지호,지호(4.16%),77
292,20,전라남도,2015,남성,지율,지율(4.00%),74
293,21,전라남도,2015,남성,기타,기타(87.88%),"13,411"
294,1,경상북도,2015,남성,민준,민준(8.07%),236
295,2,경상북도,2015,남성,서윤,서윤(6.43%),188
296,3,경상북도,2015,남성,서준,서준(6.09%),178
297,4,경상북도,2015,남성,서연,서연(5.50%),161
298,5,경상북도,2015,남성,민서,민서(5.23%),153
299,6,경상북도,2015,남성,예준,예준(5.09%),149
300,7,경상북도,2015,남성,서현,서현(5.03%),147
301,7,경상북도,2015,남성,지우,지우(5.03%),147
302,9,경상북도,2015,남성,하윤,하윤(4.92%),144
303,10,경상북도,2015,남성,지윤,지윤(4.89%),143
304,11,경상북도,2015,남성,지원,지원(4.75%),139
305,12,경상북도,2015,남성,수현,수현(4.68%),137
306,13,경상북도,2015,남성,수빈,수빈(4.58%),134
307,14,경상북도,2015,남성,도윤,도윤(4.55%),133
308,15,경상북도,2015,남성,윤서,윤서(4.27%),125
309,16,경상북도,2015,남성,지민,지민(4.21%),123
310,16,경상북도,2015,남성,채원,채원(4.21%),123
311,18,경상북도,2015,남성,주원,주원(4.17%),122
312,18,경상북도,2015,남성,하준,하준(4.17%),122
313,20,경상북도,2015,남성,지유,지유(4.14%),121
314,21,경상북도,2015,남성,기타,기타(87.22%),"19,968"
315,1,경상남도,2015,남성,민준,민준(6.94%),277
316,2,경상남도,2015,남성,서준,서준(6.39%),255
317,3,경상남도,2015,남성,지우,지우(6.26%),250
318,4,경상남도,2015,남성,민서,민서(5.96%),238
319,5,경상남도,2015,남성,서윤,서윤(5.66%),226
320,6,경상남도,2015,남성,예준,예준(5.56%),222
321,7,경상남도,2015,남성,주원,주원(5.36%),214
322,8,경상남도,2015,남성,수현,수현(5.26%),210
323,9,경상남도,2015,남성,연우,연우(4.91%),196
324,10,경상남도,2015,남성,서연,서연(4.81%),192
325,11,경상남도,2015,남성,도윤,도윤(4.64%),185
326,12,경상남도,2015,남성,지윤,지윤(4.54%),181
327,13,경상남도,2015,남성,시윤,시윤(4.41%),176
328,14,경상남도,2015,남성,하윤,하윤(4.36%),174
329,15,경상남도,2015,남성,서현,서현(4.23%),169
330,16,경상남도,2015,남성,서진,서진(4.18%),167
331,17,경상남도,2015,남성,수빈,수빈(4.16%),166
332,18,경상남도,2015,남성,하준,하준(4.13%),165
333,19,경상남도,2015,남성,준서,준서(4.11%),164
334,19,경상남도,2015,남성,준우,준우(4.11%),164
335,20,경상남도,2015,남성,기타,기타(86.79%),"26,215"
336,1,제주특별자치도,2015,남성,~99,~99(17.13%),143
337,2,제주특별자치도,2015,남성,서준,서준(7.43%),62
338,3,제주특별자치도,2015,남성,유준,유준(5.75%),48
339,3,제주특별자치도,2015,남성,하준,하준(5.75%),48
340,5,제주특별자치도,2015,남성,준우,준우(5.51%),46
341,6,제주특별자치도,2015,남성,지환,지환(4.67%),39
342,7,제주특별자치도,2015,남성,민준,민준(4.31%),36
343,7,제주특별자치도,2015,남성,지안,지안(4.31%),36
344,9,제주특별자치도,2015,남성,서은,서은(4.19%),35
345,9,제주특별자치도,2015,남성,주원,주원(4.19%),35
346,11,제주특별자치도,2015,남성,준서,준서(4.07%),34
347,12,제주특별자치도,2015,남성,서연,서연(3.95%),33
348,13,제주특별자치도,2015,남성,채원,채원(3.83%),32
349,14,제주특별자치도,2015,남성,지유,지유(3.71%),31
350,14,제주특별자치도,2015,남성,지후,지후(3.71%),31
351,16,제주특별자치도,2015,남성,예준,예준(3.59%),30
352,17,제주특별자치도,2015,남성,민서,민서(3.47%),29
353,17,제주특별자치도,2015,남성,서진,서진(3.47%),29
354,17,제주특별자치도,2015,남성,지우,지우(3.47%),29
355,17,제주특별자치도,2015,남성,지원,지원(3.47%),29
356,18,제주특별자치도,2015,남성,기타,기타(86.12%),"5,180"
