순위,지역,년도,성별,이름,비율,건수
3,광주광역시,2012,남성,서현,서현(5.72%),33
5,광주광역시,2012,남성,지원,지원(5.37%),31
6,광주광역시,2012,남성,유진,유진(5.20%),30
6,광주광역시,2012,남성,하윤,하윤(5.20%),30
8,광주광역시,2012,남성,지우,지우(5.03%),29
9,광주광역시,2012,남성,민서,민서(4.85%),28
9,광주광역시,2012,남성,서영,서영(4.85%),28
9,광주광역시,2012,남성,수빈,수빈(4.85%),28
9,광주광역시,2012,남성,수현,수현(4.85%),28
9,광주광역시,2012,남성,정원,정원(4.85%),28
9,광주광역시,2012,남성,지윤,지윤(4.85%),28
15,광주광역시,2012,남성,서윤,서윤(4.68%),27
16,광주광역시,2012,남성,수연,수연(4.51%),26
17,광주광역시,2012,남성,민주,민주(4.33%),25
17,광주광역시,2012,남성,지현,지현(4.33%),25
19,광주광역시,2012,남성,윤서,윤서(4.16%),24
19,광주광역시,2012,남성,현주,현주(4.16%),24
20,광주광역시,2012,남성,기타,기타(88.85%),"4,599"
1,대전광역시,2012,남성,서현,서현(8.83%),50
2,대전광역시,2012,남성,서영,서영(8.48%),48
3,대전광역시,2012,남성,지원,지원(6.18%),35
4,대전광역시,2012,남성,서연,서연(5.83%),33
5,대전광역시,2012,남성,수연,수연(5.65%),32
6,대전광역시,2012,남성,지윤,지윤(5.48%),31
7,대전광역시,2012,남성,채원,채원(5.30%),30
8,대전광역시,2012,남성,민정,민정(5.12%),29
9,대전광역시,2012,남성,서윤,서윤(4.59%),26
9,대전광역시,2012,남성,수현,수현(4.59%),26
11,대전광역시,2012,남성,유진,유진(4.42%),25
12,대전광역시,2012,남성,민서,민서(4.24%),24
12,대전광역시,2012,남성,정원,정원(4.24%),24
14,대전광역시,2012,남성,민경,민경(4.06%),23
14,대전광역시,2012,남성,지민,지민(4.06%),23
14,대전광역시,2012,남성,지연,지연(4.06%),23
17,대전광역시,2012,남성,현정,현정(3.89%),22
18,대전광역시,2012,남성,승현,승현(3.71%),21
18,대전광역시,2012,남성,지영,지영(3.71%),21
20,대전광역시,2012,남성,주연,주연(3.53%),20
21,대전광역시,2012,남성,기타,기타(87.90%),"4,112"
1,울산광역시,2012,남성,지윤,지윤(6.97%),40
2,울산광역시,2012,남성,서영,서영(6.62%),38
3,울산광역시,2012,남성,서현,서현(6.45%),37
4,울산광역시,2012,남성,수연,수연(6.10%),35
4,울산광역시,2012,남성,지원,지원(6.10%),35
6,울산광역시,2012,남성,민서,민서(5.23%),30
6,울산광역시,2012,남성,민정,민정(5.23%),30
6,울산광역시,2012,남성,민준,민준(5.23%),30
6,울산광역시,2012,남성,지우,지우(5.23%),30
10,울산광역시,2012,남성,서연,서연(5.05%),29
11,울산광역시,2012,남성,민경,민경(4.88%),28
12,울산광역시,2012,남성,나경,나경(4.53%),26
12,울산광역시,2012,남성,수현,수현(4.53%),26
14,울산광역시,2012,남성,민주,민주(4.36%),25
14,울산광역시,2012,남성,정민,정민(4.36%),25
14,울산광역시,2012,남성,채원,채원(4.36%),25
17,울산광역시,2012,남성,나연,나연(3.83%),22
17,울산광역시,2012,남성,현서,현서(3.83%),22
19,울산광역시,2012,남성,서윤,서윤(3.66%),21
20,울산광역시,2012,남성,지현,지현(3.48%),20
21,울산광역시,2012,남성,기타,기타(86.68%),"3,735"
1,세종특별자치시,2012,남성,민정,민정(9.38%),3
1,세종특별자치시,2012,남성,지영,지영(9.38%),3
3,세종특별자치시,2012,남성,도경,도경(6.25%),2
3,세종특별자치시,2012,남성,서영,서영(6.25%),2
3,세종특별자치시,2012,남성,윤성,윤성(6.25%),2
3,세종특별자치시,2012,남성,은서,은서(6.25%),2
3,세종특별자치시,2012,남성,정현,정현(6.25%),2
3,세종특별자치시,2012,남성,지혜,지혜(6.25%),2
3,세종특별자치시,2012,남성,태영,태영(6.25%),2
3,세종특별자치시,2012,남성,하윤,하윤(6.25%),2
11,세종특별자치시,2012,남성,민서,민서(3.13%),1
11,세종특별자치시,2012,남성,보민,보민(3.13%),1
11,세종특별자치시,2012,남성,보성,보성(3.13%),1
11,세종특별자치시,2012,남성,윤선,윤선(3.13%),1
11,세종특별자치시,2012,남성,윤하,윤하(3.13%),1
11,세종특별자치시,2012,남성,은하,은하(3.13%),1
11,세종특별자치시,2012,남성,정아,정아(3.13%),1
11,세종특별자치시,2012,남성,준호,준호(3.13%),1
11,세종특별자치시,2012,남성,지선,지선(3.13%),1
11,세종특별자치시,2012,남성,찬재,찬재(3.13%),1
12,세종특별자치시,2012,남성,기타,기타(71.17%),79
1,경기도,2012,남성,지원,지원(8.13%),328
2,경기도,2012,남성,서연,서연(7.83%),316
3,경기도,2012,남성,서현,서현(6.25%),252
4,경기도,2012,남성,서영,서영(6.22%),251
5,경기도,2012,남성,수연,수연(5.85%),236
6,경기도,2012,남성,서윤,서윤(5.43%),219
7,경기도,2012,남성,지윤,지윤(5.25%),212
8,경기도,2012,남성,민주,민주(4.96%),200
8,경기도,2012,남성,유진,유진(4.96%),200
10,경기도,2012,남성,민서,민서(4.78%),193
11,경기도,2012,남성,지현,지현(4.61%),186
12,경기도,2012,남성,민정,민정(4.56%),184
13,경기도,2012,남성,지연,지연(4.29%),173
14,경기도,2012,남성,수현,수현(4.11%),166
15,경기도,2012,남성,지우,지우(3.99%),161
16,경기도,2012,남성,시연,시연(3.87%),156
17,경기도,2012,남성,도연,도연(3.84%),155
18,경기도,2012,남성,정원,정원(3.77%),152
19,경기도,2012,남성,민경,민경(3.72%),150
20,경기도,2012,남성,민준,민준(3.59%),145
21,경기도,2012,남성,기타,기타(87.30%),"27,740"
1,강원도,2012,남성,서연,서연(7.40%),37
2,강원도,2012,남성,민정,민정(6.80%),34
3,강원도,2012,남성,서현,서현(6.20%),31
3,강원도,2012,남성,수연,수연(6.20%),31
3,강원도,2012,남성,지원,지원(6.20%),31
6,강원도,2012,남성,서윤,서윤(5.60%),28
7,강원도,2012,남성,서영,서영(5.40%),27
7,강원도,2012,남성,유진,유진(5.40%),27
7,강원도,2012,남성,지현,지현(5.40%),27
10,강원도,2012,남성,민서,민서(5.20%),26
11,강원도,2012,남성,지영,지영(4.40%),22
11,강원도,2012,남성,지윤,지윤(4.40%),22
13,강원도,2012,남성,민경,민경(4.20%),21
13,강원도,2012,남성,민주,민주(4.20%),21
15,강원도,2012,남성,수현,수현(4.00%),20
15,강원도,2012,남성,유정,유정(4.00%),20
17,강원도,2012,남성,민준,민준(3.80%),19
17,강원도,2012,남성,수빈,수빈(3.80%),19
17,강원도,2012,남성,지은,지은(3.80%),19
20,강원도,2012,남성,지연,지연(3.60%),18
21,강원도,2012,남성,기타,기타(88.74%),"3,939"
1,충청북도,2012,남성,서영,서영(6.74%),44
2,충청북도,2012,남성,서연,서연(6.28%),41
3,충청북도,2012,남성,민서,민서(5.97%),39
3,충청북도,2012,남성,민정,민정(5.97%),39
5,충청북도,2012,남성,민주,민주(5.36%),35
5,충청북도,2012,남성,지원,지원(5.36%),35
7,충청북도,2012,남성,서윤,서윤(5.21%),34
7,충청북도,2012,남성,수연,수연(5.21%),34
9,충청북도,2012,남성,서현,서현(5.05%),33
9,충청북도,2012,남성,윤서,윤서(5.05%),33
9,충청북도,2012,남성,정민,정민(5.05%),33
12,충청북도,2012,남성,지현,지현(4.90%),32
13,충청북도,2012,남성,채원,채원(4.59%),30
14,충청북도,2012,남성,수현,수현(4.44%),29
14,충청북도,2012,남성,유진,유진(4.44%),29
14,충청북도,2012,남성,지윤,지윤(4.44%),29
17,충청북도,2012,남성,수민,수민(4.13%),27
17,충청북도,2012,남성,유정,유정(4.13%),27
19,충청북도,2012,남성,지영,지영(3.98%),26
20,충청북도,2012,남성,보경,보경(3.68%),24
21,충청북도,2012,남성,기타,기타(88.74%),"5,146"
1,충청남도,2012,남성,수연,수연(7.14%),47
2,충청남도,2012,남성,지원,지원(6.53%),43
3,충청남도,2012,남성,서연,서연(6.23%),41
4,충청남도,2012,남성,민정,민정(6.08%),40
4,충청남도,2012,남성,민주,민주(6.08%),40
6,충청남도,2012,남성,수현,수현(5.47%),36
7,충청남도,2012,남성,서현,서현(5.32%),35
8,충청남도,2012,남성,민서,민서(5.02%),33
8,충청남도,2012,남성,지윤,지윤(5.02%),33
10,충청남도,2012,남성,서영,서영(4.86%),32
10,충청남도,2012,남성,지연,지연(4.86%),32
12,충청남도,2012,남성,유진,유진(4.71%),31
13,충청남도,2012,남성,시연,시연(4.56%),30
14,충청남도,2012,남성,지우,지우(4.41%),29
15,충청남도,2012,남성,민경,민경(4.10%),27
15,충청남도,2012,남성,서윤,서윤(4.10%),27
17,충청남도,2012,남성,민준,민준(3.95%),26
17,충청남도,2012,남성,지민,지민(3.95%),26
19,충청남도,2012,남성,정연,정연(3.80%),25
19,충청남도,2012,남성,지현,지현(3.80%),25
20,충청남도,2012,남성,기타,기타(87.93%),"4,795"
1,전라북도,2012,남성,지현,지현(7.75%),44
2,전라북도,2012,남성,민정,민정(6.87%),39
3,전라북도,2012,남성,서연,서연(6.69%),38
3,전라북도,2012,남성,수연,수연(6.69%),38
5,전라북도,2012,남성,지원,지원(6.51%),37
6,전라북도,2012,남성,정민,정민(4.93%),28
7,전라북도,2012,남성,지영,지영(4.75%),27
8,전라북도,2012,남성,도연,도연(4.58%),26
8,전라북도,2012,남성,수민,수민(4.58%),26
8,전라북도,2012,남성,주연,주연(4.58%),26
11,전라북도,2012,남성,민주,민주(4.40%),25
11,전라북도,2012,남성,서영,서영(4.40%),25
11,전라북도,2012,남성,수현,수현(4.40%),25
14,전라북도,2012,남성,서현,서현(4.23%),24
14,전라북도,2012,남성,정원,정원(4.23%),24
14,전라북도,2012,남성,지연,지연(4.23%),24
17,전라북도,2012,남성,소연,소연(4.05%),23
17,전라북도,2012,남성,연주,연주(4.05%),23
17,전라북도,2012,남성,지우,지우(4.05%),23
17,전라북도,2012,남성,지은,지은(4.05%),23
18,전라북도,2012,남성,기타,기타(89.36%),"4,768"
1,전라남도,2012,남성,지원,지원(7.92%),37
2,전라남도,2012,남성,유진,유진(6.85%),32
3,전라남도,2012,남성,서연,서연(6.00%),28
4,전라남도,2012,남성,민정,민정(5.78%),27
5,전라남도,2012,남성,지윤,지윤(5.57%),26
6,전라남도,2012,남성,수연,수연(5.35%),25
7,전라남도,2012,남성,서영,서영(5.14%),24
8,전라남도,2012,남성,민서,민서(4.93%),23
8,전라남도,2012,남성,지영,지영(4.93%),23
10,전라남도,2012,남성,소연,소연(4.71%),22
11,전라남도,2012,남성,수정,수정(4.50%),21
11,전라남도,2012,남성,수진,수진(4.50%),21
11,전라남도,2012,남성,지은,지은(4.50%),21
11,전라남도,2012,남성,채원,채원(4.50%),21
15,전라남도,2012,남성,서현,서현(4.28%),20
15,전라남도,2012,남성,정민,정민(4.28%),20
15,전라남도,2012,남성,지연,지연(4.28%),20
18,전라남도,2012,남성,민주,민주(4.07%),19
18,전라남도,2012,남성,지현,지현(4.07%),19
20,전라남도,2012,남성,수현,수현(3.85%),18
21,전라남도,2012,남성,기타,기타(89.75%),"4,088"
1,경상북도,2012,남성,지원,지원(7.75%),67
2,경상북도,2012,남성,민서,민서(7.06%),61
3,경상북도,2012,남성,서연,서연(6.37%),55
4,경상북도,2012,남성,서현,서현(5.67%),49
5,경상북도,2012,남성,지윤,지윤(5.56%),48
6,경상북도,2012,남성,윤서,윤서(5.44%),47
7,경상북도,2012,남성,수연,수연(4.98%),43
7,경상북도,2012,남성,수현,수현(4.98%),43
9,경상북도,2012,남성,서윤,서윤(4.86%),42
10,경상북도,2012,남성,지현,지현(4.75%),41
11,경상북도,2012,남성,나경,나경(4.63%),40
11,경상북도,2012,남성,나현,나현(4.63%),40
13,경상북도,2012,남성,민정,민정(4.51%),39
13,경상북도,2012,남성,민주,민주(4.51%),39
15,경상북도,2012,남성,서영,서영(4.40%),38
16,경상북도,2012,남성,수빈,수빈(4.28%),37
17,경상북도,2012,남성,유진,유진(4.05%),35
18,경상북도,2012,남성,지은,지은(3.94%),34
19,경상북도,2012,남성,도연,도연(3.82%),33
19,경상북도,2012,남성,민경,민경(3.82%),33
20,경상북도,2012,남성,기타,기타(88.34%),"6,546"
1,경상남도,2012,남성,지원,지원(7.91%),114
2,경상남도,2012,남성,서영,서영(7.21%),104
3,경상남도,2012,남성,수현,수현(6.93%),100
4,경상남도,2012,남성,민주,민주(5.89%),85
5,경상남도,2012,남성,서연,서연(5.62%),81
6,경상남도,2012,남성,서현,서현(5.41%),78
7,경상남도,2012,남성,민정,민정(5.13%),74
8,경상남도,2012,남성,지윤,지윤(4.99%),72
9,경상남도,2012,남성,민서,민서(4.92%),71
10,경상남도,2012,남성,민경,민경(4.79%),69
11,경상남도,2012,남성,현정,현정(4.44%),64
12,경상남도,2012,남성,수연,수연(4.30%),62
12,경상남도,2012,남성,지영,지영(4.30%),62
12,경상남도,2012,남성,지현,지현(4.30%),62
15,경상남도,2012,남성,지민,지민(4.23%),61
16,경상남도,2012,남성,나경,나경(3.95%),57
16,경상남도,2012,남성,민준,민준(3.95%),57
16,경상남도,2012,남성,서윤,서윤(3.95%),57
16,경상남도,2012,남성,지우,지우(3.95%),57
20,경상남도,2012,남성,유진,유진(3.81%),55
21,경상남도,2012,남성,기타,기타(88.20%),"10,783"
1,제주특별자치도,2012,남성,서연,서연(10.39%),24
2,제주특별자치도,2012,남성,수연,수연(6.93%),16
2,제주특별자치도,2012,남성,지원,지원(6.93%),16
4,제주특별자치도,2012,남성,유진,유진(6.06%),14
5,제주특별자치도,2012,남성,수현,수현(5.63%),13
5,제주특별자치도,2012,남성,지현,지현(5.63%),13
7,제주특별자치도,2012,남성,지윤,지윤(5.19%),12
8,제주특별자치도,2012,남성,시현,시현(4.76%),11
8,제주특별자치도,2012,남성,주연,주연(4.76%),11
8,제주특별자치도,2012,남성,지은,지은(4.76%),11
11,제주특별자치도,2012,남성,서현,서현(4.33%),10
11,제주특별자치도,2012,남성,소영,소영(4.33%),10
13,제주특별자치도,2012,남성,서윤,서윤(3.90%),9
13,제주특별자치도,2012,남성,시연,시연(3.90%),9
13,제주특별자치도,2012,남성,연수,연수(3.90%),9
13,제주특별자치도,2012,남성,지연,지연(3.90%),9
13,제주특별자치도,2012,남성,지훈,지훈(3.90%),9
13,제주특별자치도,2012,남성,채원,채원(3.90%),9
19,제주특별자치도,2012,남성,도연,도연(3.46%),8
19,제주특별자치도,2012,남성,지환,지환(3.46%),8
20,제주특별자치도,2012,남성,기타,기타(85.11%),"1,320"
