순위,지역,년도,성별,이름,비율,건수
8,대구광역시,2016,남성,지윤,지윤(5.02%),42
10,대구광역시,2016,남성,규리,규리(4.78%),40
10,대구광역시,2016,남성,도연,도연(4.78%),40
12,대구광역시,2016,남성,민정,민정(4.55%),38
13,대구광역시,2016,남성,수빈,수빈(4.43%),37
14,대구광역시,2016,남성,나경,나경(4.31%),36
14,대구광역시,2016,남성,시현,시현(4.31%),36
14,대구광역시,2016,남성,지현,지현(4.31%),36
17,대구광역시,2016,남성,유진,유진(4.19%),35
18,대구광역시,2016,남성,민주,민주(3.95%),33
18,대구광역시,2016,남성,정원,정원(3.95%),33
20,대구광역시,2016,남성,채원,채원(3.83%),32
21,대구광역시,2016,남성,기타,기타(88.55%),"6,463"
1,인천광역시,2016,남성,서연,서연(8.84%),62
2,인천광역시,2016,남성,지원,지원(7.42%),52
3,인천광역시,2016,남성,유진,유진(6.70%),47
4,인천광역시,2016,남성,수연,수연(5.99%),42
5,인천광역시,2016,남성,수현,수현(5.71%),40
6,인천광역시,2016,남성,지윤,지윤(4.99%),35
7,인천광역시,2016,남성,정원,정원(4.85%),34
7,인천광역시,2016,남성,지현,지현(4.85%),34
9,인천광역시,2016,남성,지우,지우(4.71%),33
10,인천광역시,2016,남성,민서,민서(4.42%),31
10,인천광역시,2016,남성,윤서,윤서(4.42%),31
10,인천광역시,2016,남성,채원,채원(4.42%),31
13,인천광역시,2016,남성,서윤,서윤(4.28%),30
14,인천광역시,2016,남성,민경,민경(4.14%),29
14,인천광역시,2016,남성,소연,소연(4.14%),29
14,인천광역시,2016,남성,수민,수민(4.14%),29
17,인천광역시,2016,남성,도연,도연(3.99%),28
17,인천광역시,2016,남성,민정,민정(3.99%),28
17,인천광역시,2016,남성,민준,민준(3.99%),28
17,인천광역시,2016,남성,보경,보경(3.99%),28
18,인천광역시,2016,남성,기타,기타(88.65%),"5,477"
1,광주광역시,2016,남성,지원,지원(7.69%),34
2,광주광역시,2016,남성,수연,수연(6.56%),29
2,광주광역시,2016,남성,정원,정원(6.56%),29
4,광주광역시,2016,남성,수현,수현(5.43%),24
5,광주광역시,2016,남성,서연,서연(5.20%),23
5,광주광역시,2016,남성,서영,서영(5.20%),23
5,광주광역시,2016,남성,연우,연우(5.20%),23
5,광주광역시,2016,남성,지우,지우(5.20%),23
5,광주광역시,2016,남성,지유,지유(5.20%),23
10,광주광역시,2016,남성,서윤,서윤(4.98%),22
10,광주광역시,2016,남성,지연,지연(4.98%),22
10,광주광역시,2016,남성,현우,현우(4.98%),22
13,광주광역시,2016,남성,민정,민정(4.75%),21
14,광주광역시,2016,남성,건우,건우(4.07%),18
14,광주광역시,2016,남성,민준,민준(4.07%),18
14,광주광역시,2016,남성,유진,유진(4.07%),18
14,광주광역시,2016,남성,정우,정우(4.07%),18
14,광주광역시,2016,남성,주원,주원(4.07%),18
19,광주광역시,2016,남성,정현,정현(3.85%),17
19,광주광역시,2016,남성,지영,지영(3.85%),17
20,광주광역시,2016,남성,기타,기타(89.65%),"3,830"
1,대전광역시,2016,남성,지원,지원(9.73%),46
2,대전광역시,2016,남성,유진,유진(7.61%),36
3,대전광역시,2016,남성,서연,서연(7.40%),35
4,대전광역시,2016,남성,수현,수현(5.92%),28
5,대전광역시,2016,남성,수연,수연(5.50%),26
6,대전광역시,2016,남성,서윤,서윤(5.29%),25
6,대전광역시,2016,남성,서현,서현(5.29%),25
6,대전광역시,2016,남성,채원,채원(5.29%),25
9,대전광역시,2016,남성,지윤,지윤(4.86%),23
10,대전광역시,2016,남성,서영,서영(4.44%),21
11,대전광역시,2016,남성,민경,민경(4.23%),20
11,대전광역시,2016,남성,민정,민정(4.23%),20
13,대전광역시,2016,남성,도연,도연(4.02%),19
13,대전광역시,2016,남성,정원,정원(4.02%),19
13,대전광역시,2016,남성,주연,주연(4.02%),19
16,대전광역시,2016,남성,주원,주원(3.81%),18
16,대전광역시,2016,남성,지영,지영(3.81%),18
18,대전광역시,2016,남성,민지,민지(3.59%),17
18,대전광역시,2016,남성,지연,지연(3.59%),17
20,대전광역시,2016,남성,소연,소연(3.38%),16
21,대전광역시,2016,남성,기타,기타(88.47%),"3,629"
1,울산광역시,2016,남성,지원,지원(7.66%),35
2,울산광역시,2016,남성,수현,수현(6.56%),30
3,울산광역시,2016,남성,규리,규리(6.35%),29
4,울산광역시,2016,남성,수연,수연(6.13%),28
5,울산광역시,2016,남성,민서,민서(5.91%),27
6,울산광역시,2016,남성,서영,서영(5.69%),26
7,울산광역시,2016,남성,서연,서연(5.47%),25
7,울산광역시,2016,남성,지현,지현(5.47%),25
9,울산광역시,2016,남성,민주,민주(5.03%),23
9,울산광역시,2016,남성,민준,민준(5.03%),23
11,울산광역시,2016,남성,서현,서현(4.81%),22
11,울산광역시,2016,남성,지안,지안(4.81%),22
13,울산광역시,2016,남성,지우,지우(4.60%),21
14,울산광역시,2016,남성,지영,지영(3.94%),18
14,울산광역시,2016,남성,지윤,지윤(3.94%),18
16,울산광역시,2016,남성,민경,민경(3.72%),17
16,울산광역시,2016,남성,서윤,서윤(3.72%),17
16,울산광역시,2016,남성,승현,승현(3.72%),17
16,울산광역시,2016,남성,유정,유정(3.72%),17
16,울산광역시,2016,남성,채원,채원(3.72%),17
17,울산광역시,2016,남성,기타,기타(88.55%),"3,534"
1,세종특별자치시,2016,남성,서윤,서윤(8.89%),8
2,세종특별자치시,2016,남성,주연,주연(6.67%),6
2,세종특별자치시,2016,남성,지민,지민(6.67%),6
2,세종특별자치시,2016,남성,지윤,지윤(6.67%),6
2,세종특별자치시,2016,남성,하윤,하윤(6.67%),6
6,세종특별자치시,2016,남성,수연,수연(5.56%),5
6,세종특별자치시,2016,남성,지우,지우(5.56%),5
8,세종특별자치시,2016,남성,다경,다경(4.44%),4
8,세종특별자치시,2016,남성,민서,민서(4.44%),4
8,세종특별자치시,2016,남성,서현,서현(4.44%),4
8,세종특별자치시,2016,남성,시연,시연(4.44%),4
8,세종특별자치시,2016,남성,시현,시현(4.44%),4
8,세종특별자치시,2016,남성,연서,연서(4.44%),4
8,세종특별자치시,2016,남성,유진,유진(4.44%),4
8,세종특별자치시,2016,남성,지현,지현(4.44%),4
8,세종특별자치시,2016,남성,채원,채원(4.44%),4
17,세종특별자치시,2016,남성,민주,민주(3.33%),3
17,세종특별자치시,2016,남성,서연,서연(3.33%),3
17,세종특별자치시,2016,남성,지유,지유(3.33%),3
17,세종특별자치시,2016,남성,채윤,채윤(3.33%),3
18,세종특별자치시,2016,남성,기타,기타(83.64%),460
1,경기도,2016,남성,지원,지원(8.11%),242
2,경기도,2016,남성,서연,서연(7.61%),227
3,경기도,2016,남성,수연,수연(7.14%),213
4,경기도,2016,남성,서윤,서윤(5.83%),174
5,경기도,2016,남성,지윤,지윤(5.53%),165
6,경기도,2016,남성,서현,서현(5.09%),152
6,경기도,2016,남성,지현,지현(5.09%),152
8,경기도,2016,남성,유진,유진(5.06%),151
9,경기도,2016,남성,도연,도연(4.93%),147
10,경기도,2016,남성,민정,민정(4.59%),137
10,경기도,2016,남성,수현,수현(4.59%),137
12,경기도,2016,남성,채원,채원(4.36%),130
13,경기도,2016,남성,서영,서영(4.26%),127
14,경기도,2016,남성,지우,지우(4.19%),125
15,경기도,2016,남성,정원,정원(4.09%),122
16,경기도,2016,남성,민서,민서(4.02%),120
17,경기도,2016,남성,지연,지연(3.99%),119
18,경기도,2016,남성,지영,지영(3.95%),118
19,경기도,2016,남성,지안,지안(3.89%),116
20,경기도,2016,남성,유정,유정(3.69%),110
21,경기도,2016,남성,기타,기타(88.40%),"22,742"
1,강원도,2016,남성,지원,지원(8.63%),46
2,강원도,2016,남성,서연,서연(7.32%),39
3,강원도,2016,남성,수현,수현(6.57%),35
4,강원도,2016,남성,지윤,지윤(6.38%),34
5,강원도,2016,남성,서윤,서윤(5.63%),30
6,강원도,2016,남성,민서,민서(5.25%),28
7,강원도,2016,남성,민주,민주(5.07%),27
7,강원도,2016,남성,수빈,수빈(5.07%),27
9,강원도,2016,남성,지우,지우(4.88%),26
10,강원도,2016,남성,도경,도경(4.50%),24
11,강원도,2016,남성,민정,민정(4.32%),23
11,강원도,2016,남성,민준,민준(4.32%),23
13,강원도,2016,남성,도연,도연(4.13%),22
13,강원도,2016,남성,민경,민경(4.13%),22
13,강원도,2016,남성,보경,보경(4.13%),22
13,강원도,2016,남성,유진,유진(4.13%),22
17,강원도,2016,남성,수연,수연(3.94%),21
17,강원도,2016,남성,정현,정현(3.94%),21
17,강원도,2016,남성,지연,지연(3.94%),21
20,강원도,2016,남성,정민,정민(3.75%),20
21,강원도,2016,남성,기타,기타(89.12%),"4,367"
1,충청북도,2016,남성,수연,수연(7.01%),39
2,충청북도,2016,남성,서연,서연(6.83%),38
2,충청북도,2016,남성,서윤,서윤(6.83%),38
4,충청북도,2016,남성,서현,서현(6.65%),37
5,충청북도,2016,남성,지원,지원(5.76%),32
6,충청북도,2016,남성,민주,민주(5.04%),28
6,충청북도,2016,남성,수현,수현(5.04%),28
6,충청북도,2016,남성,지현,지현(5.04%),28
6,충청북도,2016,남성,채원,채원(5.04%),28
10,충청북도,2016,남성,민서,민서(4.68%),26
10,충청북도,2016,남성,유진,유진(4.68%),26
10,충청북도,2016,남성,지윤,지윤(4.68%),26
13,충청북도,2016,남성,서영,서영(4.50%),25
13,충청북도,2016,남성,지연,지연(4.50%),25
15,충청북도,2016,남성,지우,지우(4.32%),24
16,충청북도,2016,남성,도연,도연(3.96%),22
16,충청북도,2016,남성,민준,민준(3.96%),22
16,충청북도,2016,남성,정원,정원(3.96%),22
19,충청북도,2016,남성,도현,도현(3.78%),21
19,충청북도,2016,남성,지은,지은(3.78%),21
20,충청북도,2016,남성,기타,기타(88.39%),"4,234"
1,충청남도,2016,남성,지원,지원(8.67%),60
2,충청남도,2016,남성,서연,서연(8.38%),58
3,충청남도,2016,남성,수현,수현(6.21%),43
4,충청남도,2016,남성,수연,수연(5.78%),40
5,충청남도,2016,남성,서영,서영(5.35%),37
6,충청남도,2016,남성,지우,지우(5.20%),36
6,충청남도,2016,남성,지윤,지윤(5.20%),36
8,충청남도,2016,남성,서현,서현(5.06%),35
9,충청남도,2016,남성,민정,민정(4.77%),33
9,충청남도,2016,남성,민주,민주(4.77%),33
9,충청남도,2016,남성,지연,지연(4.77%),33
12,충청남도,2016,남성,정민,정민(4.48%),31
12,충청남도,2016,남성,채원,채원(4.48%),31
14,충청남도,2016,남성,유진,유진(4.19%),29
15,충청남도,2016,남성,민서,민서(4.05%),28
16,충청남도,2016,남성,소연,소연(3.90%),27
17,충청남도,2016,남성,지민,지민(3.76%),26
17,충청남도,2016,남성,지현,지현(3.76%),26
19,충청남도,2016,남성,민준,민준(3.61%),25
19,충청남도,2016,남성,수진,수진(3.61%),25
20,충청남도,2016,남성,기타,기타(88.24%),"5,192"
1,전라북도,2016,남성,지원,지원(7.16%),40
2,전라북도,2016,남성,서연,서연(6.62%),37
3,전라북도,2016,남성,윤서,윤서(5.72%),32
4,전라북도,2016,남성,지우,지우(5.55%),31
5,전라북도,2016,남성,도연,도연(5.37%),30
5,전라북도,2016,남성,수연,수연(5.37%),30
7,전라북도,2016,남성,수현,수현(5.19%),29
8,전라북도,2016,남성,서영,서영(5.01%),28
8,전라북도,2016,남성,지현,지현(5.01%),28
10,전라북도,2016,남성,서윤,서윤(4.83%),27
10,전라북도,2016,남성,유정,유정(4.83%),27
10,전라북도,2016,남성,주원,주원(4.83%),27
13,전라북도,2016,남성,서현,서현(4.65%),26
13,전라북도,2016,남성,유진,유진(4.65%),26
13,전라북도,2016,남성,지연,지연(4.65%),26
16,전라북도,2016,남성,민정,민정(4.47%),25
17,전라북도,2016,남성,지안,지안(4.11%),23
17,전라북도,2016,남성,지윤,지윤(4.11%),23
17,전라북도,2016,남성,채원,채원(4.11%),23
20,전라북도,2016,남성,민주,민주(3.76%),21
21,전라북도,2016,남성,기타,기타(89.47%),"4,749"
1,전라남도,2016,남성,지원,지원(8.53%),58
2,전라남도,2016,남성,수현,수현(6.47%),44
2,전라남도,2016,남성,정원,정원(6.47%),44
4,전라남도,2016,남성,서현,서현(6.03%),41
5,전라남도,2016,남성,유진,유진(5.88%),40
6,전라남도,2016,남성,서연,서연(5.59%),38
6,전라남도,2016,남성,지윤,지윤(5.59%),38
8,전라남도,2016,남성,서영,서영(5.44%),37
8,전라남도,2016,남성,수연,수연(5.44%),37
10,전라남도,2016,남성,유정,유정(4.56%),31
10,전라남도,2016,남성,지우,지우(4.56%),31
10,전라남도,2016,남성,채원,채원(4.56%),31
13,전라남도,2016,남성,주연,주연(4.41%),30
14,전라남도,2016,남성,민준,민준(4.12%),28
15,전라남도,2016,남성,민정,민정(3.82%),26
15,전라남도,2016,남성,지안,지안(3.82%),26
17,전라남도,2016,남성,건우,건우(3.68%),25
17,전라남도,2016,남성,도현,도현(3.68%),25
17,전라남도,2016,남성,서윤,서윤(3.68%),25
17,전라남도,2016,남성,수빈,수빈(3.68%),25
18,전라남도,2016,남성,기타,기타(89.53%),"5,812"
1,경상북도,2016,남성,지원,지원(8.10%),85
2,경상북도,2016,남성,수연,수연(7.52%),79
3,경상북도,2016,남성,서연,서연(6.10%),64
3,경상북도,2016,남성,지윤,지윤(6.10%),64
5,경상북도,2016,남성,수현,수현(5.81%),61
6,경상북도,2016,남성,서영,서영(5.52%),58
7,경상북도,2016,남성,서현,서현(5.24%),55
8,경상북도,2016,남성,서윤,서윤(5.14%),54
9,경상북도,2016,남성,민서,민서(4.95%),52
9,경상북도,2016,남성,민정,민정(4.95%),52
11,경상북도,2016,남성,유진,유진(4.86%),51
12,경상북도,2016,남성,정원,정원(4.38%),46
13,경상북도,2016,남성,채원,채원(4.29%),45
14,경상북도,2016,남성,윤서,윤서(4.19%),44
15,경상북도,2016,남성,도연,도연(4.00%),42
15,경상북도,2016,남성,민경,민경(4.00%),42
17,경상북도,2016,남성,수빈,수빈(3.81%),40
18,경상북도,2016,남성,수민,수민(3.71%),39
18,경상북도,2016,남성,시현,시현(3.71%),39
20,경상북도,2016,남성,소연,소연(3.62%),38
21,경상북도,2016,남성,기타,기타(88.89%),"8,397"
1,경상남도,2016,남성,지원,지원(8.37%),113
2,경상남도,2016,남성,수연,수연(6.52%),88
3,경상남도,2016,남성,서연,서연(5.85%),79
4,경상남도,2016,남성,서윤,서윤(5.56%),75
4,경상남도,2016,남성,수현,수현(5.56%),75
6,경상남도,2016,남성,서현,서현(5.41%),73
7,경상남도,2016,남성,지윤,지윤(5.26%),71
8,경상남도,2016,남성,서영,서영(5.19%),70
9,경상남도,2016,남성,유진,유진(5.04%),68
10,경상남도,2016,남성,민주,민주(4.81%),65
10,경상남도,2016,남성,정원,정원(4.81%),65
12,경상남도,2016,남성,민준,민준(4.44%),60
13,경상남도,2016,남성,도연,도연(4.37%),59
13,경상남도,2016,남성,민서,민서(4.37%),59
13,경상남도,2016,남성,민정,민정(4.37%),59
16,경상남도,2016,남성,수빈,수빈(4.30%),58
17,경상남도,2016,남성,채원,채원(4.15%),56
18,경상남도,2016,남성,지현,지현(4.00%),54
19,경상남도,2016,남성,지민,지민(3.85%),52
20,경상남도,2016,남성,승현,승현(3.78%),51
21,경상남도,2016,남성,기타,기타(88.94%),"10,861"
1,제주특별자치도,2016,남성,소연,소연(9.09%),19
2,제주특별자치도,2016,남성,수현,수현(7.18%),15
3,제주특별자치도,2016,남성,시연,시연(6.70%),14
3,제주특별자치도,2016,남성,지원,지원(6.70%),14
5,제주특별자치도,2016,남성,서연,서연(6.22%),13
6,제주특별자치도,2016,남성,유진,유진(5.26%),11
6,제주특별자치도,2016,남성,지현,지현(5.26%),11
8,제주특별자치도,2016,남성,규리,규리(4.78%),10
9,제주특별자치도,2016,남성,민경,민경(4.31%),9
9,제주특별자치도,2016,남성,시현,시현(4.31%),9
9,제주특별자치도,2016,남성,주연,주연(4.31%),9
9,제주특별자치도,2016,남성,지영,지영(4.31%),9
9,제주특별자치도,2016,남성,지은,지은(4.31%),9
9,제주특별자치도,2016,남성,지혜,지혜(4.31%),9
15,제주특별자치도,2016,남성,수민,수민(3.83%),8
15,제주특별자치도,2016,남성,수연,수연(3.83%),8
15,제주특별자치도,2016,남성,연수,연수(3.83%),8
15,제주특별자치도,2016,남성,윤서,윤서(3.83%),8
15,제주특별자치도,2016,남성,지우,지우(3.83%),8
15,제주특별자치도,2016,남성,현주,현주(3.83%),8
16,제주특별자치도,2016,남성,기타,기타(88.41%),"1,594"
